TrainingSize,Cycles
15,219
16,306
17,309
18,279
19,321
20,234
21,309
22,282
23,219
24,303
25,324
26,306
27,297
28,309
29,225
30,201
31,306
0,204
1,54
2,51
3,213
4,210
5,213
6,213
7,225
8,276
9,300
10,234
11,219
12,219
13,258
14,255
15,207
16,264
17,264
18,321
19,285
20,261
21,225
22,201
23,225
24,279
25,309
26,264
27,216
28,213
29,339
30,213
31,273
0,198
1,207
2,222
3,45
4,210
5,225
6,243
7,45
8,279
9,306
10,312
11,252
12,237
13,228
14,240
15,228
16,273
17,339
18,267
19,297
20,303
21,240
22,297
23,318
24,279
25,219
26,273
27,318
28,294
29,237
30,216
31,285
0,192
1,210
2,207
3,210
4,210
5,219
6,216
7,51
8,258
9,306
10,267
11,225
12,228
13,219
14,243
15,216
16,267
17,297
18,363
19,234
20,216
21,234
22,258
23,339
24,315
25,255
26,324
27,258
28,219
29,288
30,219
31,315
0,204
1,45
2,210
3,216
4,216
5,216
6,213
7,222
8,273
9,312
10,213
11,228
12,216
13,219
14,297
15,252
16,258
17,294
18,270
19,318
20,276
21,225
22,228
23,237
24,267
25,306
26,282
27,306
28,252
29,264
30,201
31,213
0,183
1,201
2,45
3,213
4,45
5,207
6,228
7,204
8,255
9,309
10,309
11,216
12,213
13,213
14,228
15,213
16,258
17,297
18,282
19,303
20,225
21,231
22,306
23,270
24,276
25,207
26,264
27,288
28,216
29,240
30,237
31,261
0,204
1,210
2,213
3,45
4,210
5,201
6,207
7,231
8,261
9,306
10,228
11,231
12,228
13,228
14,243
15,234
16,264
17,276
18,354
19,285
20,291
21,243
22,210
23,234
24,282
25,321
26,267
27,300
28,264
29,300
30,249
31,267
0,183
1,51
2,216
3,216
4,45
5,198
6,48
7,45
8,276
9,318
10,240
11,225
12,228
13,234
14,240
15,231
16,303
17,321
18,282
19,297
20,321
21,216
22,267
23,219
24,282
25,279
26,276
27,255
28,258
29,240
30,204
31,210
0,195
1,45
2,207
3,45
4,213
5,210
6,216
7,51
8,285
9,309
10,285
11,207
12,216
13,231
14,219
15,204
16,270
17,306
18,321
19,219
20,279
21,231
22,222
23,282
24,270
25,327
26,309
27,228
28,276
29,270
30,207
31,267
0,411
1,51
2,45
3,48
4,213
5,213
6,216
7,237
8,267
9,201
10,210
11,273
12,234
13,216
14,219
15,285
16,291
17,324
18,279
19,276
20,291
21,225
22,264
23,303
24,258
25,267
26,273
27,216
28,228
29,228
30,207
31,231
0,438
1,45
2,45
3,45
4,51
5,213
6,207
7,222
8,261
9,312
10,306
11,228
12,231
13,225
14,225
15,264
16,273
17,213
18,312
19,321
20,297
21,219
22,273
23,276
24,258
25,267
26,279
27,309
28,285
29,222
30,270
31,279
0,195
1,54
2,210
3,204
4,51
5,207
6,213
7,45
8,267
9,291
10,231
11,255
12,249
13,231
14,222
15,204
16,267
17,300
18,300
19,213
20,294
21,222
22,312
23,255
24,270
25,282
26,210
27,225
28,273
29,243
30,255
31,261
0,180
1,51
2,210
3,45
4,45
5,207
6,207
7,45
8,276
9,306
10,201
11,222
12,240
13,234
14,219
15,231
16,267
17,306
18,297
19,213
20,318
21,210
22,267
23,288
24,282
25,315
26,276
27,273
28,261
29,234
30,213
31,222
0,195
1,51
2,45
3,216
4,45
5,207
6,213
7,51
8,297
9,312
10,297
11,249
12,222
13,249
14,255
15,255
16,261
17,306
18,297
19,327
20,222
21,258
22,288
23,231
24,261
25,240
26,267
27,312
28,210
29,246
30,276
31,219
0,156
1,51
2,210
3,45
4,207
5,213
6,213
7,234
8,270
9,300
10,276
11,330
12,234
13,213
14,291
15,204
16,333
17,216
18,285
19,225
20,225
21,276
22,270
23,243
24,255
25,312
26,261
27,312
28,225
29,240
30,267
31,219
0,180
1,210
2,207
3,45
4,51
5,219
6,222
7,228
8,273
9,309
10,243
11,210
12,225
13,225
14,315
15,417
16,264
17,312
18,348
19,213
20,324
21,303
22,219
23,222
24,276
25,294
26,264
27,231
28,303
29,237
30,285
31,201
0,201
1,216
2,207
3,45
4,45
5,213
6,219
7,225
8,267
9,219
10,300
11,225
12,234
13,303
14,240
15,219
16,282
17,303
18,315
19,306
20,219
21,219
22,225
23,297
24,279
25,276
26,294
27,252
28,267
29,285
30,207
31,219
0,576
1,210
2,45
3,228
4,51
5,198
6,210
7,225
8,336
9,201
10,285
11,252
12,213
13,234
14,216
15,213
16,267
17,318
18,270
19,321
20,228
21,231
22,264
23,261
24,303
25,216
26,288
27,261
28,222
29,222
30,213
31,258
0,204
1,45
2,213
3,51
4,210
5,237
6,213
7,231
8,252
9,225
10,207
11,234
12,228
13,228
14,210
15,234
16,321
17,291
18,279
19,273
20,315
21,228
22,225
23,246
24,264
25,216
26,282
27,264
28,303
29,240
30,300
31,213
0,729
1,204
2,201
3,48
4,45
5,216
6,210
7,45
8,270
9,291
10,312
11,243
12,222
13,228
14,240
15,213
16,360
17,300
18,309
19,237
20,207
21,213
22,288
23,258
24,258
25,240
26,255
27,237
28,231
29,240
30,264
31,207
0,1086
1,45
2,210
3,45
4,45
5,210
6,219
7,45
8,261
9,309
10,216
11,228
12,225
13,249
14,207
15,216
16,291
17,276
18,291
19,264
20,294
21,315
22,210
23,300
24,258
25,273
26,267
27,312
28,225
29,207
30,234
31,219
0,204
1,45
2,51
3,48
4,210
5,207
6,219
7,240
8,261
9,366
10,228
11,261
12,225
13,252
14,252
15,219
16,264
17,213
18,273
19,285
20,297
21,276
22,216
23,219
24,258
25,276
26,300
27,246
28,303
29,213
30,270
31,210
0,195
1,210
2,45
3,54
4,51
5,204
6,225
7,45
8,270
9,309
10,270
11,210
12,228
13,258
14,213
15,219
16,261
17,324
18,276
19,273
20,216
21,240
22,288
23,219
24,318
25,207
26,222
27,267
28,267
29,228
30,201
31,270
0,198
1,201
2,213
3,45
4,51
5,222
6,228
7,219
8,276
9,303
10,258
11,216
12,234
13,234
14,231
15,252
16,336
17,339
18,306
19,264
20,261
21,243
22,246
23,288
24,255
25,225
26,240
27,321
28,273
29,228
30,210
31,225
0,189
1,210
2,45
3,219
4,45
5,45
6,216
7,234
8,276
9,306
10,324
11,210
12,216
13,216
14,276
15,213
16,270
17,321
18,276
19,309
20,216
21,228
22,297
23,309
24,276
25,306
26,216
27,261
28,255
29,249
30,276
31,204
0,207
1,48
2,207
3,219
4,213
5,201
6,216
7,228
8,258
9,312
10,264
11,213
12,222
13,219
14,240
15,237
16,282
17,204
18,285
19,216
20,228
21,231
22,321
23,243
24,267
25,219
26,294
27,222
28,285
29,219
30,216
31,234
0,195
1,207
2,210
3,222
4,216
5,210
6,210
7,207
8,273
9,213
10,219
11,276
12,219
13,249
14,240
15,204
16,282
17,264
18,324
19,348
20,300
21,312
22,258
23,210
24,279
25,345
26,339
27,261
28,294
29,231
30,219
31,219
0,204
1,204
2,210
3,213
4,216
5,210
6,225
7,237
8,342
9,309
10,264
11,240
12,222
13,240
14,222
15,246
16,315
17,330
18,303
19,270
20,270
21,297
22,255
23,264
24,303
25,246
26,264
27,285
28,282
29,237
30,219
31,222
0,363
1,210
2,48
3,216
4,213
5,207
6,222
7,258
8,270
9,210
10,300
11,243
12,213
13,222
14,261
15,252
16,333
17,312
18,288
19,303
20,213
21,249
22,234
23,255
24,270
25,282
26,300
27,297
28,273
29,219
30,216
31,225
0,321
1,216
2,207
3,207
4,213
5,207
6,216
7,45
8,261
9,300
10,279
11,213
12,231
13,243
14,210
15,264
16,267
17,324
18,276
19,324
20,309
21,234
22,219
23,222
24,258
25,216
26,267
27,222
28,279
29,213
30,216
31,222
0,189
1,210
2,207
3,213
4,45
5,207
6,234
7,51
8,279
9,210
10,273
11,255
12,213
13,228
14,306
15,225
16,282
17,201
18,231
19,309
20,336
21,315
22,249
23,225
24,321
25,219
26,282
27,318
28,300
29,309
30,249
31,225
0,201
1,204
2,213
3,207
4,210
5,213
6,207
7,54
8,270
9,336
10,219
11,249
12,213
13,216
14,306
15,282
16,258
17,321
18,315
19,309
20,228
21,234
22,255
23,231
24,258
25,276
26,273
27,240
28,291
29,210
30,216
31,222
0,192
1,45
2,51
3,219
4,48
5,213
6,222
7,222
8,273
9,204
10,258
11,216
12,216
13,225
14,216
15,219
16,264
17,279
18,267
19,309
20,213
21,213
22,297
23,228
24,264
25,270
26,261
27,213
28,225
29,225
30,231
31,204
0,201
1,210
2,210
3,216
4,45
5,201
6,216
7,234
8,273
9,372
10,267
11,207
12,234
13,243
14,243
15,288
16,264
17,312
18,273
19,249
20,315
21,276
22,318
23,225
24,273
25,264
26,270
27,303
28,267
29,303
30,204
31,258
0,186
1,210
2,210
3,45
4,213
5,201
6,222
7,54
8,279
9,312
10,306
11,216
12,225
13,216
14,222
15,216
16,276
17,321
18,309
19,213
20,300
21,252
22,222
23,282
24,261
25,252
26,330
27,249
28,288
29,324
30,270
31,273
0,195
1,204
2,54
3,216
4,45
5,207
6,210
7,216
8,270
9,318
10,330
11,225
12,255
13,225
14,231
15,240
16,258
17,234
18,276
19,315
20,219
21,228
22,255
23,225
24,300
25,240
26,222
27,216
28,264
29,222
30,234
31,234
0,189
1,210
2,213
3,45
4,207
5,198
6,222
7,246
8,261
9,309
10,324
11,219
12,222
13,228
14,207
15,249
16,288
17,318
18,306
19,267
20,216
21,210
22,279
23,231
24,264
25,354
26,273
27,306
28,297
29,318
30,294
31,318
0,186
1,54
2,216
3,45
4,45
5,207
6,216
7,225
8,258
9,303
10,276
11,216
12,243
13,231
14,216
15,225
16,267
17,321
18,279
19,312
20,288
21,222
22,273
23,276
24,258
25,255
26,306
27,258
28,339
29,324
30,318
31,243
0,192
1,45
2,207
3,45
4,213
5,207
6,219
7,45
8,273
9,303
10,204
11,201
12,255
13,243
14,225
15,228
16,279
17,303
18,282
19,237
20,321
21,222
22,207
23,222
24,279
25,237
26,264
27,207
28,210
29,291
30,264
31,249
0,195
1,207
2,45
3,54
4,213
5,204
6,222
7,228
8,264
9,294
10,315
11,222
12,228
13,216
14,267
15,213
16,300
17,309
18,318
19,330
20,222
21,237
22,219
23,309
24,258
25,279
26,360
27,324
28,216
29,243
30,264
31,243
0,204
1,54
2,45
3,213
4,51
5,216
6,231
7,45
8,297
9,282
10,270
11,210
12,240
13,216
14,225
15,237
16,294
17,303
18,303
19,219
20,219
21,228
22,255
23,240
24,333
25,267
26,312
27,216
28,312
29,240
30,225
31,255
0,201
1,210
2,210
3,207
4,45
5,204
6,225
7,45
8,258
9,237
10,264
11,204
12,216
13,231
14,258
15,306
16,270
17,300
18,276
19,324
20,291
21,216
22,273
23,222
24,255
25,456
26,267
27,258
28,216
29,252
30,222
31,270
0,525
1,219
2,396
3,45
4,213
5,255
6,231
7,237
8,288
9,240
10,225
11,249
12,234
13,354
14,210
15,231
16,288
17,306
18,279
19,312
20,222
21,291
22,300
23,264
24,294
25,264
26,219
27,324
28,216
29,213
30,219
31,243
0,735
1,210
2,51
3,213
4,213
5,198
6,228
7,45
8,267
9,312
10,294
11,231
12,219
13,219
14,222
15,252
16,312
17,336
18,306
19,330
20,273
21,219
22,243
23,300
24,261
25,270
26,246
27,318
28,216
29,264
30,294
31,279
0,189
1,45
2,210
3,213
4,45
5,207
6,234
7,225
8,267
9,315
10,219
11,210
12,228
13,234
14,228
15,261
16,303
17,297
18,297
19,231
20,309
21,225
22,213
23,231
24,264
25,309
26,216
27,228
28,216
29,321
30,210
31,312
0,198
1,48
2,207
3,45
4,51
5,210
6,216
7,45
8,264
9,309
10,222
11,210
12,231
13,252
14,222
15,207
16,303
17,300
18,291
19,309
20,213
21,246
22,216
23,246
24,279
25,222
26,273
27,321
28,219
29,264
30,228
31,225
0,357
1,51
2,45
3,45
4,210
5,216
6,213
7,213
8,270
9,210
10,273
11,210
12,240
13,234
14,276
15,231
16,300
17,321
18,306
19,318
20,219
21,222
22,219
23,228
24,261
25,207
26,204
27,273
28,273
29,330
30,213
31,219
0,198
1,51
2,210
3,48
4,210
5,210
6,222
7,228
8,279
9,303
10,252
11,240
12,225
13,219
14,249
15,231
16,342
17,339
18,327
19,264
20,285
21,210
22,270
23,219
24,264
25,207
26,291
27,213
28,222
29,234
30,306
31,210
0,204
1,45
2,213
3,45
4,45
5,210
6,213
7,48
8,267
9,315
10,213
11,234
12,237
13,246
14,231
15,216
16,261
17,300
18,282
19,333
20,282
21,339
22,222
23,213
24,267
25,234
26,279
27,285
28,210
29,219
30,225
31,300
0,189
1,51
2,207
3,264
4,216
5,216
6,369
7,216
8,252
9,207
10,216
11,222
12,234
13,255
14,219
15,234
16,261
17,213
18,315
19,258
20,306
21,309
22,213
23,237
24,264
25,204
26,225
27,228
28,216
29,210
30,222
31,228
0,432
1,45
2,213
3,45
4,210
5,216
6,210
7,228
8,258
9,297
10,303
11,219
12,219
13,219
14,222
15,246
16,285
17,402
18,291
19,318
20,258
21,228
22,288
23,228
24,321
25,273
26,273
27,270
28,324
29,240
30,330
31,207
0,792
1,216
2,210
3,216
4,45
5,219
6,210
7,219
8,252
9,309
10,270
11,204
12,240
13,231
14,297
15,237
16,303
17,318
18,267
19,225
20,276
21,225
22,261
23,291
24,276
25,273
26,273
27,243
28,276
29,228
30,222
31,213
0,648
1,207
2,210
3,45
4,210
5,48
6,219
7,48
8,276
9,303
10,255
11,216
12,210
13,222
14,216
15,222
16,273
17,306
18,300
19,225
20,312
21,231
22,225
23,219
24,297
25,291
26,288
27,321
28,273
29,228
30,207
31,261
0,186
1,207
2,48
3,213
4,45
5,207
6,213
7,45
8,276
9,306
10,246
11,264
12,213
13,231
14,294
15,222
16,258
17,315
18,294
19,306
20,231
21,291
22,231
23,294
24,267
25,309
26,267
27,288
28,297
29,297
30,216
31,252
0,180
1,48
2,204
3,207
4,45
5,210
6,222
7,255
8,279
9,303
10,318
11,222
12,228
13,243
14,231
15,234
16,273
17,297
18,267
19,315
20,294
21,297
22,273
23,237
24,255
25,264
26,297
27,288
28,222
29,294
30,225
31,231
0,141
1,51
2,219
3,216
4,213
5,216
6,213
7,219
8,282
9,315
10,219
11,231
12,225
13,228
14,312
15,288
16,258
17,321
18,282
19,312
20,276
21,228
22,306
23,225
24,255
25,213
26,312
27,276
28,216
29,228
30,270
31,216
0,189
1,48
2,207
3,48
4,51
5,204
6,207
7,45
8,279
9,306
10,309
11,216
12,219
13,228
14,234
15,243
16,270
17,318
18,288
19,267
20,270
21,216
22,225
23,321
24,261
25,327
26,285
27,261
28,273
29,222
30,258
31,270
0,201
1,45
2,51
3,213
4,51
5,225
6,210
7,231
8,264
9,303
10,237
11,204
12,228
13,246
14,264
15,210
16,285
17,333
18,303
19,318
20,330
21,222
22,231
23,342
24,279
25,261
26,270
27,273
28,324
29,300
30,264
31,219
0,198
1,51
2,201
3,213
4,45
5,207
6,216
7,213
8,255
9,294
10,255
11,216
12,222
13,225
14,213
15,243
16,315
17,279
18,294
19,258
20,285
21,267
22,264
23,219
24,285
25,321
26,249
27,303
28,231
29,243
30,276
31,252
0,201
1,48
2,213
3,45
4,45
5,213
6,207
7,45
8,255
9,339
10,225
11,231
12,231
13,228
14,213
15,213
16,258
17,327
18,300
19,306
20,324
21,309
22,231
23,309
24,294
25,267
26,336
27,219
28,309
29,288
30,213
31,237
0,189
1,54
2,45
3,48
4,210
5,213
6,228
7,222
8,264
9,216
10,276
11,219
12,231
13,228
14,255
15,228
16,291
17,303
18,300
19,216
20,261
21,234
22,249
23,264
24,255
25,228
26,255
27,291
28,294
29,306
30,264
31,213
0,201
1,48
2,51
3,216
4,45
5,213
6,216
7,51
8,252
9,306
10,219
11,228
12,213
13,240
14,237
15,216
16,294
17,318
18,264
19,309
20,216
21,210
22,222
23,219
24,321
25,243
26,261
27,231
28,273
29,225
30,294
31,210
0,195
1,45
2,204
3,210
4,210
5,207
6,231
7,207
8,261
9,213
10,222
11,237
12,204
13,234
14,240
15,246
16,300
17,204
18,312
19,300
20,252
21,204
22,234
23,204
24,309
25,303
26,219
27,315
28,306
29,231
30,273
31,210
0,198
1,213
2,210
3,45
4,219
5,204
6,213
7,240
8,285
9,348
10,213
11,234
12,228
13,285
14,309
15,213
16,285
17,219
18,261
19,315
20,210
21,306
22,267
23,246
24,270
25,207
26,297
27,276
28,303
29,231
30,264
31,231
0,195
1,204
2,45
3,216
4,210
5,207
6,222
7,216
8,264
9,357
10,237
11,201
12,225
13,282
14,231
15,240
16,273
17,306
18,309
19,294
20,267
21,231
22,204
23,228
24,267
25,207
26,216
27,333
28,261
29,261
30,273
31,234
0,204
1,45
2,210
3,213
4,45
5,210
6,216
7,48
8,276
9,300
10,255
11,252
12,216
13,228
14,216
15,222
16,279
17,321
18,285
19,300
20,303
21,240
22,234
23,294
24,312
25,312
26,273
27,210
28,327
29,219
30,207
31,249
0,180
1,216
2,210
3,210
4,48
5,207
6,210
7,45
8,270
9,315
10,270
11,201
12,219
13,243
14,222
15,231
16,261
17,312
18,279
19,312
20,246
21,222
22,231
23,210
24,261
25,228
26,285
27,207
28,294
29,213
30,237
31,207
0,195
1,210
2,207
3,45
4,45
5,51
6,222
7,45
8,267
9,225
10,267
11,213
12,225
13,234
14,300
15,207
16,258
17,279
18,264
19,273
20,216
21,237
22,213
23,228
24,318
25,258
26,318
27,315
28,255
29,216
30,249
31,249
0,201
1,51
2,45
3,45
4,210
5,201
6,225
7,225
8,267
9,306
10,300
11,237
12,231
13,231
14,216
15,243
16,330
17,204
18,279
19,312
20,255
21,225
22,270
23,297
24,258
25,255
26,288
27,333
28,219
29,264
30,240
31,222
0,189
1,48
2,210
3,210
4,51
5,216
6,219
7,51
8,258
9,303
10,267
11,231
12,225
13,225
14,252
15,222
16,261
17,201
18,273
19,291
20,231
21,216
22,276
23,288
24,354
25,309
26,264
27,228
28,210
29,306
30,276
31,240
0,186
1,207
2,219
3,48
4,45
5,225
6,210
7,48
8,261
9,312
10,267
11,243
12,216
13,243
14,258
15,219
16,276
17,288
18,291
19,300
20,282
21,288
22,234
23,288
24,312
25,369
26,201
27,207
28,222
29,213
30,273
31,228
0,243
1,45
2,210
3,54
4,219
5,207
6,204
7,231
8,255
9,300
10,243
11,204
12,222
13,231
14,246
15,216
16,264
17,324
18,306
19,216
20,267
21,303
22,225
23,297
24,258
25,228
26,264
27,267
28,207
29,219
30,207
31,225
0,462
1,45
2,210
3,219
4,54
5,210
6,219
7,201
8,255
9,306
10,291
11,216
12,234
13,207
14,258
15,210
16,255
17,309
18,267
19,312
20,225
21,279
22,276
23,234
24,267
25,315
26,282
27,279
28,219
29,276
30,210
31,225
0,177
1,213
2,210
3,219
4,45
5,222
6,213
7,231
8,255
9,306
10,273
11,216
12,237
13,225
14,285
15,222
16,258
17,288
18,288
19,294
20,288
21,237
22,222
23,291
24,258
25,315
26,267
27,291
28,321
29,231
30,240
31,210
0,198
1,210
2,210
3,45
4,216
5,204
6,210
7,48
8,276
9,309
10,273
11,216
12,210
13,231
14,258
15,201
16,276
17,318
18,297
19,294
20,204
21,336
22,321
23,237
24,285
25,309
26,288
27,261
28,222
29,291
30,258
31,261
0,201
1,210
2,48
3,219
4,48
5,48
6,210
7,216
8,279
9,306
10,258
11,243
12,228
13,276
14,228
15,258
16,264
17,270
18,300
19,297
20,267
21,282
22,288
23,207
24,279
25,309
26,267
27,303
28,213
29,48
30,222
31,207
0,189
1,216
2,207
3,216
4,45
5,201
6,222
7,204
8,270
9,234
10,270
11,210
12,225
13,216
14,222
15,261
16,279
17,267
18,315
19,306
20,234
21,297
22,306
23,216
24,276
25,276
26,228
27,255
28,285
29,261
30,207
31,258
0,195
1,204
2,210
3,48
4,210
5,201
6,207
7,45
8,261
9,303
10,273
11,225
12,234
13,213
14,237
15,255
16,273
17,303
18,276
19,288
20,261
21,219
22,231
23,222
24,255
25,267
26,267
27,222
28,219
29,213
30,213
31,216
0,183
1,210
2,210
3,213
4,207
5,198
6,219
7,48
8,255
9,315
10,309
11,246
12,243
13,225
14,219
15,222
16,288
17,204
18,300
19,252
20,216
21,312
22,261
23,213
24,261
25,213
26,282
27,219
28,222
29,264
30,210
31,306
0,204
1,54
2,210
3,216
4,207
5,201
6,216
7,207
8,252
9,207
10,213
11,228
12,213
13,228
14,228
15,249
16,288
17,270
18,273
19,228
20,204
21,273
22,216
23,225
24,276
25,303
26,267
27,237
28,330
29,234
30,276
31,261
0,183
1,213
2,207
3,219
4,54
5,216
6,222
7,225
8,261
9,312
10,261
11,225
12,222
13,228
14,222
15,216
16,267
17,315
18,315
19,279
20,231
21,222
22,252
23,210
24,291
25,213
26,273
27,318
28,267
29,246
30,252
31,231
0,195
1,51
2,216
3,45
4,228
5,210
6,210
7,54
8,252
9,312
10,216
11,234
12,213
13,291
14,216
15,219
16,276
17,309
18,297
19,228
20,216
21,333
22,303
23,234
24,258
25,303
26,279
27,207
28,216
29,231
30,222
31,207
0,189
1,210
2,48
3,219
4,45
5,201
6,219
7,222
8,267
9,231
10,207
11,216
12,231
13,240
14,246
15,246
16,294
17,306
18,309
19,318
20,225
21,282
22,213
23,210
24,270
25,291
26,270
27,273
28,222
29,240
30,210
31,213
0,435
1,45
2,210
3,228
4,213
5,219
6,213
7,48
8,261
9,321
10,273
11,207
12,255
13,225
14,237
15,213
16,276
17,279
18,318
19,330
20,345
21,330
22,219
23,354
24,255
25,222
26,267
27,225
28,216
29,309
30,261
31,297
0,198
1,45
2,210
3,45
4,54
5,207
6,216
7,48
8,297
9,309
10,273
11,225
12,213
13,216
14,237
15,201
16,285
17,312
18,312
19,219
20,228
21,240
22,216
23,207
24,288
25,306
26,267
27,306
28,279
29,222
30,282
31,249
0,192
1,45
2,48
3,216
4,54
5,204
6,219
7,45
8,270
9,303
10,306
11,237
12,228
13,228
14,234
15,207
16,264
17,327
18,297
19,297
20,225
21,273
22,225
23,222
24,258
25,363
26,294
27,225
28,264
29,243
30,198
31,213
0,201
1,54
2,45
3,216
4,45
5,210
6,213
7,243
8,273
9,306
10,282
11,246
12,210
13,213
14,249
15,222
16,258
17,333
18,288
19,273
20,270
21,237
22,288
23,216
24,264
25,303
26,261
27,264
28,414
29,285
30,216
31,198
0,198
1,45
2,216
3,207
4,207
5,210
6,213
7,207
8,252
9,222
10,222
11,213
12,219
13,210
14,249
15,204
16,300
17,219
18,297
19,204
20,306
21,216
22,276
23,213
24,297
25,300
26,231
27,225
28,216
29,222
30,240
31,225
0,201
1,216
2,210
3,207
4,210
5,210
6,213
7,213
8,255
9,219
10,216
11,213
12,243
13,261
14,219
15,219
16,261
17,222
18,282
19,231
20,240
21,225
22,261
23,222
24,288
25,294
26,270
27,276
28,216
29,216
30,243
31,216
0,195
1,210
2,210
3,51
4,213
5,207
6,216
7,213
8,267
9,306
10,315
11,210
12,246
13,258
14,237
15,237
16,267
17,273
18,276
19,240
20,261
21,312
22,222
23,222
24,285
25,318
26,264
27,216
28,273
29,222
30,225
31,303
0,372
1,48
2,204
3,207
4,45
5,207
6,213
7,48
8,354
9,321
10,369
11,231
12,207
13,228
14,213
15,231
16,273
17,300
18,267
19,243
20,210
21,210
22,294
23,231
24,261
25,258
26,213
27,264
28,321
29,294
30,264
31,234
0,141
1,216
2,210
3,222
4,213
5,222
6,213
7,213
8,255
9,228
10,219
11,201
12,213
13,207
14,249
15,291
16,270
17,318
18,216
19,318
20,201
21,237
22,213
23,234
24,267
25,231
26,276
27,237
28,285
29,219
30,225
31,219
0,186
1,207
2,201
3,207
4,210
5,207
6,219
7,219
8,255
9,210
10,258
11,264
12,207
13,261
14,228
15,219
16,264
17,222
18,219
19,216
20,213
21,219
22,222
23,243
24,315
25,225
26,291
27,279
28,219
29,54
30,216
31,258
0,183
1,45
2,213
3,48
4,210
5,210
6,219
7,219
8,273
9,312
10,279
11,267
12,216
13,285
14,213
15,222
16,315
17,279
18,306
19,318
20,282
21,276
22,279
23,231
24,264
25,309
26,282
27,222
28,282
29,297
30,273
31,219
0,201
1,210
2,210
3,45
4,45
5,213
6,222
7,225
8,261
9,300
10,222
11,210
12,231
13,225
14,234
15,207
16,282
17,327
18,288
19,318
20,309
21,213
22,243
23,303
24,273
25,213
26,231
27,318
28,222
29,324
30,219
31,237
0,198
1,207
2,210
3,45
4,213
5,204
6,219
7,45
8,258
9,216
10,261
11,213
12,213
13,276
14,255
15,219
16,273
17,297
18,291
19,321
20,303
21,240
22,210
23,228
24,261
25,327
26,306
27,213
28,243
29,231
30,243
31,234
0,201
1,204
2,45
3,222
4,45
5,201
6,222
7,225
8,282
9,321
10,300
11,216
12,216
13,207
14,216
15,216
16,297
17,225
18,279
19,219
20,243
21,279
22,234
23,267
24,258
25,270
26,273
27,303
28,246
29,213
30,267
31,231
0,189
1,210
2,216
3,222
4,210
5,207
6,219
7,225
8,288
9,318
10,282
11,219
12,225
13,237
14,219
15,270
16,267
17,312
18,267
19,288
20,234
21,219
22,216
23,261
24,267
25,306
26,267
27,276
28,288
29,288
30,255
31,210
0,198
1,204
2,207
3,45
4,45
5,213
6,231
7,225
8,255
9,306
10,318
11,234
12,231
13,228
14,270
15,228
16,258
17,330
18,279
19,306
20,285
21,222
22,255
23,294
24,291
25,267
26,267
27,279
28,246
29,465
30,204
31,213
0,195
1,210
2,210
3,45
4,216
5,201
6,213
7,237
8,291
9,318
10,267
11,225
12,219
13,255
14,231
15,231
16,297
17,216
18,270
19,336
20,213
21,213
22,207
23,219
24,285
25,288
26,249
27,264
28,261
29,228
30,234
31,207
0,198
1,210
2,48
3,54
4,210
5,207
6,225
7,225
8,285
9,210
10,285
11,237
12,219
13,231
14,246
15,261
16,270
17,315
18,273
19,315
20,276
21,270
22,312
23,237
24,288
25,210
26,273
27,312
28,285
29,288
30,216
31,267
0,195
1,48
2,201
3,216
4,45
