TrainingSize,Cycles
13,207
14,45
15,45
16,45
17,210
18,51
19,210
20,204
21,45
22,207
23,48
24,207
25,210
26,210
27,51
28,204
29,210
30,51
31,231
0,192
1,54
2,45
3,45
4,45
5,51
6,210
7,45
8,45
9,78
10,108
11,45
12,45
13,45
14,51
15,210
16,210
17,213
18,48
19,90
20,96
21,207
22,207
23,54
24,201
25,51
26,48
27,201
28,45
29,210
30,45
31,162
0,195
1,45
2,45
3,45
4,48
5,48
6,48
7,45
8,45
9,108
10,102
11,216
12,51
13,231
14,201
15,45
16,45
17,48
18,51
19,105
20,126
21,72
22,210
23,45
24,45
25,210
26,51
27,216
28,114
29,216
30,66
31,69
0,645
1,51
2,45
3,45
4,51
5,45
6,45
7,45
8,51
9,51
10,105
11,51
12,45
13,51
14,48
15,204
16,51
17,45
18,45
19,45
20,123
21,198
22,210
23,45
24,204
25,45
26,54
27,45
28,45
29,216
30,210
31,216
0,183
1,45
2,54
3,45
4,45
5,54
6,51
7,48
8,45
9,87
10,102
11,45
12,45
13,54
14,48
15,45
16,45
17,228
18,207
19,48
20,63
21,48
22,207
23,51
24,66
25,213
26,147
27,45
28,99
29,204
30,45
31,222
0,657
1,45
2,54
3,54
4,45
5,45
6,72
7,45
8,48
9,45
10,93
11,45
12,45
13,48
14,198
15,210
16,210
17,45
18,45
19,48
20,51
21,51
22,216
23,54
24,216
25,48
26,207
27,54
28,201
29,45
30,54
31,63
0,192
1,45
2,45
3,45
4,45
5,45
6,54
7,204
8,45
9,45
10,93
11,45
12,51
13,45
14,45
15,51
16,72
17,45
18,144
19,114
20,84
21,201
22,210
23,51
24,45
25,51
26,111
27,207
28,51
29,216
30,210
31,69
0,45
1,51
2,45
3,45
4,51
5,45
6,51
7,45
8,51
9,213
10,213
11,54
12,51
13,51
14,45
15,48
16,45
17,51
18,204
19,51
20,75
21,48
22,210
23,51
24,48
25,210
26,213
27,72
28,207
29,45
30,210
31,75
0,183
1,45
2,45
3,51
4,48
5,45
6,51
7,54
8,45
9,90
10,102
11,45
12,99
13,48
14,48
15,72
16,51
17,54
18,45
19,159
20,105
21,45
22,216
23,207
24,204
25,213
26,204
27,51
28,99
29,72
30,252
31,69
0,186
1,45
2,45
3,45
4,51
5,48
6,213
7,54
8,45
9,123
10,90
11,102
12,48
13,54
14,45
15,48
16,45
17,102
18,45
19,210
20,108
21,60
22,207
23,51
24,45
25,45
26,78
27,204
28,201
29,51
30,45
31,210
0,183
1,45
2,45
3,45
4,51
5,54
6,48
7,48
8,207
9,45
10,45
11,51
12,45
13,207
14,51
15,51
16,45
17,186
18,45
19,45
20,45
21,81
22,237
23,45
24,54
25,51
26,99
27,210
28,45
29,210
30,210
31,213
0,195
1,45
2,51
3,51
4,48
5,54
6,216
7,51
8,216
9,126
10,57
11,45
12,54
13,45
14,72
15,45
16,54
17,51
18,51
19,51
20,51
21,48
22,213
23,201
24,45
25,48
26,159
27,45
28,216
29,216
30,45
31,102
0,210
1,51
2,45
3,45
4,48
5,45
6,51
7,45
8,45
9,45
10,45
11,210
12,54
13,45
14,201
15,45
16,51
17,45
18,204
19,54
20,123
21,54
22,204
23,45
24,207
25,45
26,72
27,210
28,45
29,216
30,72
31,114
0,189
1,48
2,45
3,45
4,45
5,216
6,210
7,51
8,210
9,129
10,108
11,45
12,219
13,45
14,45
15,45
16,45
17,45
18,51
19,96
20,75
21,75
22,210
23,45
24,51
25,45
26,210
27,156
28,210
29,72
30,54
31,51
0,54
1,51
2,51
3,45
4,45
5,45
6,48
7,210
8,204
9,90
10,105
11,45
12,54
13,54
14,45
15,72
16,93
17,219
18,48
19,51
20,72
21,54
22,207
23,51
24,75
25,51
26,114
27,213
28,81
29,45
30,210
31,51
0,45
1,45
2,51
3,45
4,48
5,45
6,45
7,48
8,48
9,99
10,210
11,54
12,48
13,48
14,45
15,45
16,51
17,54
18,207
19,69
20,45
21,48
22,213
23,45
24,69
25,189
26,210
27,45
28,174
29,210
30,78
31,225
0,45
1,51
2,45
3,45
4,45
5,45
6,54
7,51
8,54
9,57
10,210
11,45
12,45
13,54
14,51
15,72
16,207
17,51
18,72
19,45
20,93
21,75
22,210
23,207
24,204
25,216
26,51
27,45
28,201
29,72
30,210
31,177
0,195
1,51
2,45
3,54
4,54
5,45
6,207
7,51
8,45
9,99
10,102
11,54
12,51
13,45
14,48
15,48
16,75
17,51
18,45
19,105
20,54
21,66
22,228
23,45
24,207
25,48
26,54
27,216
28,45
29,45
30,51
31,54
0,204
1,48
2,45
3,51
4,45
5,45
6,45
7,45
8,51
9,54
10,210
11,51
12,69
13,45
14,201
15,48
16,45
17,48
18,54
19,216
20,51
21,48
22,213
23,201
24,51
25,51
26,213
27,201
28,51
29,45
30,45
31,216
0,45
1,45
2,48
3,48
4,45
5,48
6,45
7,45
8,51
9,222
10,48
11,45
12,54
13,45
14,45
15,45
16,186
17,51
18,51
19,54
20,45
21,69
22,210
23,204
24,201
25,210
26,51
27,48
28,183
29,45
30,78
31,201
0,192
1,45
2,45
3,48
4,51
5,225
6,45
7,45
8,51
9,87
10,48
11,51
12,45
13,210
14,48
15,48
16,219
17,45
18,45
19,105
20,51
21,51
22,207
23,51
24,198
25,54
26,204
27,213
28,45
29,45
30,75
31,75
0,405
1,45
2,45
3,54
4,45
5,51
6,231
7,45
8,48
9,45
10,102
11,48
12,99
13,48
14,45
15,45
16,75
17,48
18,51
19,78
20,72
21,45
22,207
23,207
24,45
25,216
26,72
27,45
28,48
29,213
30,210
31,48
0,48
1,51
2,45
3,54
4,45
5,51
6,51
7,210
8,45
9,108
10,204
11,45
12,51
13,207
14,45
15,210
16,216
17,51
18,54
19,72
20,99
21,207
22,213
23,45
24,78
25,51
26,210
27,81
28,48
29,72
30,54
31,210
0,198
1,51
2,45
3,45
4,48
5,45
6,51
7,204
8,216
9,108
10,45
11,48
12,51
13,99
14,45
15,45
16,210
17,48
18,45
19,45
20,54
21,54
22,216
23,204
24,48
25,48
26,45
27,45
28,45
29,213
30,216
31,45
0,426
1,45
2,51
3,45
4,45
5,45
6,45
7,459
8,45
9,48
10,210
11,45
12,201
13,45
14,45
15,201
16,45
17,45
18,51
19,99
20,93
21,69
22,210
23,48
24,54
25,45
26,54
27,48
28,48
29,45
30,60
31,207
0,192
1,45
2,45
3,45
4,45
5,45
6,45
7,207
8,51
9,90
10,90
11,108
12,48
13,45
14,51
15,45
16,45
17,45
18,45
19,213
20,111
21,48
22,225
23,60
24,45
25,213
26,45
27,48
28,54
29,213
30,210
31,72
0,198
1,45
2,45
3,51
4,51
5,45
6,45
7,45
8,48
9,102
10,51
11,213
12,45
13,48
14,51
15,81
16,45
17,204
18,45
19,108
20,45
21,45
22,207
23,54
24,69
25,210
26,45
27,207
28,204
29,45
30,210
31,72
0,45
1,45
2,48
3,45
4,45
5,45
6,45
7,204
8,102
9,96
10,216
11,45
12,54
13,45
14,54
15,45
16,48
17,48
18,48
19,72
20,123
21,69
22,207
23,45
24,204
25,210
26,45
27,45
28,51
29,213
30,78
31,69
0,204
1,45
2,54
3,45
4,45
5,45
6,210
7,45
8,51
9,87
10,48
11,54
12,45
13,75
14,45
15,51
16,54
17,207
18,51
19,72
20,201
21,69
22,210
23,45
24,210
25,219
26,45
27,69
28,195
29,72
30,72
31,51
0,552
1,54
2,45
3,45
4,45
5,48
6,45
7,48
8,51
9,45
10,99
11,102
12,45
13,51
14,51
15,171
16,48
17,45
18,45
19,210
20,45
21,75
22,201
23,201
24,51
25,213
26,72
27,54
28,66
29,60
30,222
31,72
0,198
1,54
2,45
3,48
4,51
5,54
6,54
7,45
8,45
9,87
10,216
11,48
12,45
13,45
14,48
15,45
16,45
17,54
18,207
19,54
20,213
21,51
22,210
23,45
24,216
25,45
26,45
27,87
28,45
29,54
30,54
31,210
0,183
1,51
2,45
3,45
4,51
5,54
6,48
7,48
8,51
9,132
10,210
11,45
12,54
13,75
14,54
15,54
16,48
17,207
18,48
19,87
20,123
21,66
22,210
23,207
24,204
25,45
26,225
27,45
28,75
29,216
30,210
31,45
0,189
1,54
2,51
3,45
4,45
5,48
6,234
7,48
8,45
9,45
10,93
11,48
12,51
13,117
14,45
15,216
16,78
17,213
18,45
19,66
20,135
21,51
22,210
23,195
24,201
25,225
26,51
27,243
28,51
29,45
30,45
31,45
0,189
1,48
2,54
3,45
4,48
5,51
6,45
7,51
8,45
9,93
10,93
11,54
12,45
13,96
14,45
15,45
16,45
17,51
18,51
19,219
20,84
21,207
22,213
23,45
24,48
25,207
26,69
27,54
28,81
29,57
30,51
31,51
0,840
1,45
2,51
3,45
4,51
5,45
6,54
7,45
8,210
9,105
10,105
11,45
12,45
13,48
14,54
15,48
16,45
17,207
18,54
19,54
20,51
21,48
22,207
23,207
24,210
25,45
26,213
27,207
28,51
29,180
30,201
31,51
0,198
1,45
2,54
3,54
4,45
5,45
6,45
7,45
8,48
9,222
10,96
11,45
12,51
13,45
14,45
15,45
16,207
17,54
18,45
19,132
20,69
21,219
22,210
23,45
24,201
25,219
26,213
27,54
28,45
29,222
30,222
31,207
0,51
1,54
2,51
3,45
4,51
5,45
6,51
7,48
8,48
9,102
10,216
11,54
12,51
13,45
14,180
15,51
16,48
17,51
18,51
19,117
20,117
21,66
22,210
23,210
24,69
25,210
26,204
27,228
28,75
29,225
30,45
31,45
0,198
1,45
2,48
3,45
4,45
5,54
6,210
7,45
8,48
9,81
10,96
11,45
12,48
13,51
14,45
15,51
16,48
17,45
18,51
19,45
20,120
21,45
22,210
23,210
24,48
25,213
26,213
27,78
28,204
29,48
30,51
31,207
0,189
1,54
2,51
3,54
4,48
5,48
6,48
7,51
8,45
9,81
10,207
11,51
12,102
13,48
14,39
15,48
16,51
17,210
18,51
19,51
20,72
21,210
22,210
23,45
24,45
25,204
26,72
27,210
28,204
29,45
30,201
31,45
0,918
1,51
2,45
3,48
4,51
5,51
6,45
7,48
8,48
9,45
10,111
11,45
12,45
13,51
14,48
15,45
16,51
17,45
18,45
19,45
20,51
21,216
22,222
23,45
24,48
25,213
26,207
27,78
28,105
29,45
30,228
31,69
0,201
1,54
2,45
3,54
4,51
5,51
6,45
7,48
8,210
9,45
10,210
11,48
12,78
13,45
14,51
15,51
16,45
17,45
18,51
19,66
20,51
21,45
22,210
23,51
24,45
25,210
26,213
27,210
28,213
29,228
30,75
31,45
0,183
1,45
2,45
3,45
4,48
5,45
6,45
7,45
8,51
9,120
10,51
11,54
12,210
13,48
14,51
15,51
16,51
17,45
18,45
19,51
20,96
21,51
22,213
23,45
24,45
25,213
26,204
27,45
28,45
29,189
30,210
31,75
0,192
1,45
2,48
3,45
4,48
5,51
6,234
7,45
8,45
9,72
10,111
11,102
12,45
13,48
14,48
15,213
16,45
17,54
18,69
19,45
20,111
21,45
22,210
23,51
24,45
25,210
26,105
27,60
28,198
29,213
30,213
31,210
0,189
1,51
2,51
3,48
4,51
5,54
6,45
7,45
8,210
9,93
10,90
11,213
12,45
13,51
14,45
15,144
16,51
17,48
18,45
19,78
20,45
21,60
22,210
23,48
24,207
25,45
26,51
27,81
28,87
29,51
30,72
31,213
0,543
1,54
2,60
3,45
4,45
5,45
6,45
7,54
8,207
9,213
10,99
11,45
12,45
13,51
14,45
15,51
16,45
17,54
18,78
19,114
20,207
21,81
22,207
23,213
24,51
25,45
26,45
27,54
28,45
29,45
30,48
31,48
0,45
1,51
2,45
3,57
4,51
5,51
6,51
7,45
8,210
9,105
10,48
11,45
12,207
13,45
14,45
15,216
16,183
17,210
18,45
19,210
20,45
21,204
22,204
23,51
24,45
25,51
26,45
27,51
28,66
29,186
30,72
31,210
0,198
1,45
2,48
3,48
4,51
5,51
6,48
7,45
8,51
9,45
10,216
11,45
12,45
13,51
14,54
15,51
16,183
17,48
18,72
19,213
20,45
21,207
22,207
23,204
24,45
25,72
26,48
27,210
28,51
29,48
30,54
31,210
0,195
1,45
2,45
3,45
4,45
5,210
6,48
7,48
8,54
9,45
10,90
11,201
12,45
13,48
14,51
15,51
16,45
17,51
18,51
19,216
20,45
21,216
22,207
23,45
24,207
25,213
26,153
27,147
28,45
29,210
30,48
31,228
0,48
1,45
2,51
3,48
4,45
5,48
6,45
7,45
8,45
9,204
10,96
11,45
12,45
13,51
14,51
15,72
16,45
17,48
18,45
19,54
20,45
21,51
22,213
23,45
24,48
25,45
26,51
27,45
28,45
29,213
30,90
31,201
0,195
1,51
2,45
3,48
4,45
5,51
6,48
7,48
8,207
9,123
10,51
11,45
12,51
13,54
14,51
15,45
16,45
17,45
18,51
19,48
20,87
21,45
22,204
23,204
24,51
25,45
26,204
27,45
28,54
29,78
30,72
31,69
0,204
1,45
2,54
3,45
4,51
5,54
6,51
7,54
8,51
9,96
10,45
11,45
12,45
13,45
14,51
15,45
16,54
17,51
18,51
19,117
20,75
21,51
22,210
23,204
24,204
25,216
26,45
27,303
28,213
29,48
30,72
31,210
0,183
1,45
2,54
3,51
4,45
5,210
6,48
7,51
8,45
9,48
10,45
11,48
12,45
13,51
14,51
15,99
16,45
17,216
18,54
19,201
20,57
21,45
22,225
23,195
24,69
25,48
26,216
27,45
28,195
29,75
30,210
31,45
0,183
1,45
2,48
3,45
4,48
5,51
6,45
7,45
8,45
9,45
10,198
11,45
12,45
13,45
14,45
15,210
16,54
17,45
18,51
19,81
20,60
21,45
22,213
23,45
24,51
25,45
26,75
27,213
28,201
29,213
30,204
31,45
0,51
1,45
2,45
3,48
4,54
5,63
6,48
7,45
8,54
9,114
10,213
11,54
12,84
13,45
14,45
15,213
16,210
17,45
18,45
19,84
20,87
21,210
22,207
23,45
24,48
25,213
26,45
27,201
28,45
29,219
30,210
31,51
0,186
1,45
2,48
3,48
4,48
5,51
6,51
7,51
8,54
9,213
10,87
11,51
12,51
13,51
14,48
15,45
16,96
17,45
18,51
19,75
20,60
21,51
22,201
23,198
24,45
25,210
26,45
27,78
28,204
29,78
30,219
31,210
0,204
1,48
2,45
3,51
4,54
5,48
6,48
7,48
8,48
9,45
10,216
11,48
12,54
13,207
14,54
15,81
16,45
17,234
18,54
19,51
20,51
21,213
22,216
23,45
24,204
25,45
26,210
27,75
28,48
29,186
30,213
31,75
0,192
1,51
2,54
3,51
4,45
5,45
6,51
7,48
8,216
9,45
10,108
11,51
12,48
13,45
14,45
15,45
16,54
17,45
18,240
19,69
20,111
21,51
22,216
23,204
24,216
25,45
26,51
27,54
28,45
29,204
30,54
31,72
0,201
1,48
2,57
3,54
4,48
5,51
6,48
7,135
8,54
9,45
10,216
11,45
12,45
13,45
14,45
15,45
16,45
17,51
18,45
19,45
20,99
21,66
22,216
23,54
24,204
25,216
26,51
27,210
28,45
29,204
30,45
31,69
0,792
1,45
2,45
3,54
4,54
5,54
6,45
7,48
8,48
9,225
10,204
11,45
12,48
13,48
14,210
15,45
16,45
17,183
18,210
19,96
20,54
21,45
22,201
23,45
24,204
25,204
26,210
27,201
28,45
29,210
30,84
31,210
0,207
1,45
2,48
3,51
4,45
5,51
6,45
7,51
8,51
9,108
10,213
11,45
12,48
13,51
14,51
15,129
16,45
17,66
18,51
19,45
20,45
21,120
22,210
23,51
24,48
25,210
26,45
27,45
28,51
29,45
30,54
31,207
0,186
1,54
2,45
3,45
4,48
5,51
6,45
7,198
8,147
9,117
10,54
11,51
12,51
13,51
14,45
15,219
16,204
17,51
18,51
19,51
20,108
21,45
22,216
23,63
24,54
25,45
26,204
27,51
28,162
29,210
30,75
31,207
0,267
1,45
2,51
3,48
4,51
5,45
6,213
7,51
8,210
9,48
10,108
11,45
12,48
13,51
14,51
15,45
16,51
17,210
18,45
19,180
20,66
21,54
22,207
23,45
24,210
25,213
26,45
27,45
28,51
29,45
30,45
31,51
0,198
1,45
2,45
3,51
4,45
5,45
6,45
7,45
8,54
9,210
10,90
11,51
12,45
13,48
14,198
15,51
16,201
17,69
18,192
19,96
20,66
21,51
22,207
23,54
24,54
25,216
26,75
27,51
28,48
29,204
30,204
31,57
0,510
1,45
2,45
3,45
4,54
5,45
6,45
7,51
8,75
9,81
10,84
11,51
12,48
13,54
14,51
15,45
16,45
17,153
18,51
19,48
20,51
21,54
22,210
23,210
24,45
25,45
26,48
27,54
28,48
29,90
30,45
31,78
0,189
1,45
2,48
3,45
4,45
5,51
6,45
7,207
8,45
9,132
10,48
11,51
12,51
13,45
14,48
15,45
16,51
17,213
18,75
19,45
20,51
21,45
22,204
23,210
24,201
25,48
26,51
27,246
28,45
29,216
30,213
31,207
0,186
1,45
2,51
3,45
4,45
5,45
6,45
7,48
8,45
9,45
10,105
11,51
12,48
13,207
14,45
15,51
16,45
17,48
18,45
19,66
20,75
21,51
22,213
23,198
24,54
25,72
26,207
27,207
28,201
29,177
30,51
31,45
0,1143
1,51
2,45
3,45
4,48
5,51
6,48
7,45
8,69
9,93
10,213
11,201
12,51
13,45
14,51
15,45
16,54
17,66
18,51
19,114
20,66
21,60
22,225
23,198
24,51
25,51
26,210
27,222
28,45
29,138
30,219
31,207
0,207
1,48
2,54
3,45
4,45
5,54
6,48
7,54
8,207
9,105
10,105
11,213
12,51
13,45
14,51
15,45
16,240
17,48
18,45
19,45
20,213
21,72
22,210
23,45
24,45
25,210
26,51
27,201
28,45
29,135
30,45
31,78
0,207
1,48
2,51
3,45
4,45
