TrainingSize,Cycles
19,51
20,51
21,45
22,45
23,210
24,45
25,210
26,219
27,213
28,225
29,156
30,45
31,213
0,195
1,45
2,48
3,54
4,51
5,48
6,45
7,45
8,51
9,45
10,105
11,54
12,54
13,45
14,54
15,45
16,210
17,45
18,207
19,45
20,225
21,51
22,207
23,204
24,216
25,45
26,72
27,216
28,45
29,45
30,81
31,213
0,195
1,54
2,45
3,45
4,48
5,54
6,48
7,54
8,78
9,147
10,45
11,51
12,45
13,219
14,48
15,54
16,207
17,210
18,45
19,87
20,210
21,201
22,207
23,54
24,51
25,75
26,123
27,222
28,216
29,201
30,171
31,45
0,192
1,51
2,51
3,54
4,45
5,51
6,54
7,48
8,81
9,117
10,102
11,54
12,48
13,54
14,45
15,78
16,216
17,51
18,210
19,51
20,213
21,213
22,45
23,45
24,51
25,204
26,51
27,234
28,216
29,213
30,210
31,210
0,192
1,45
2,48
3,54
4,45
5,48
6,45
7,48
8,45
9,114
10,48
11,45
12,51
13,45
14,45
15,114
16,201
17,51
18,54
19,54
20,69
21,201
22,69
23,90
24,48
25,45
26,75
27,213
28,216
29,45
30,69
31,210
0,189
1,45
2,54
3,45
