TrainingSize,Cycles
23,216
24,279
25,225
26,216
27,231
28,264
29,264
30,201
31,222
0,198
1,45
2,45
3,45
4,48
5,45
6,87
7,51
8,210
9,102
10,207
11,201
12,207
13,216
14,201
15,210
16,279
17,297
18,225
19,204
20,267
21,213
22,228
23,210
24,225
25,225
26,219
27,207
28,204
29,264
30,207
31,207
0,198
1,45
2,45
3,51
4,51
5,45
6,45
7,48
8,219
9,231
10,48
11,222
12,207
13,216
14,222
15,210
16,267
17,222
18,228
19,252
20,285
21,234
22,318
23,240
24,213
25,231
26,267
27,225
28,225
29,276
30,204
31,219
0,204
1,48
2,45
3,45
4,45
5,54
6,213
7,45
8,228
9,225
10,213
11,216
12,252
13,51
14,207
15,216
16,252
17,222
18,270
19,216
20,288
21,240
22,243
23,225
24,228
25,240
26,222
27,222
28,255
29,216
30,213
31,213
0,180
1,45
2,45
3,45
4,45
5,213
6,54
7,48
8,237
9,51
10,45
11,219
12,252
13,237
14,261
15,222
16,258
17,219
18,222
19,225
20,210
21,216
22,216
23,219
24,204
25,219
26,219
27,249
28,213
29,228
30,213
31,45
0,192
1,54
2,51
3,51
4,51
5,51
6,48
7,51
8,219
9,216
10,207
11,228
12,207
13,219
14,219
15,237
16,252
17,240
18,333
19,216
20,246
21,210
22,213
23,213
24,219
25,213
26,210
27,213
28,234
29,228
30,219
31,222
0,591
1,45
2,204
3,48
4,216
5,48
6,213
7,45
8,234
9,216
10,210
11,48
12,246
13,213
14,228
15,225
16,291
17,324
18,225
19,333
20,258
21,213
22,210
23,219
24,222
25,216
26,216
27,204
28,207
29,216
30,231
31,222
0,195
1,204
2,204
3,45
4,207
5,45
6,84
7,45
8,222
9,228
10,45
11,210
12,234
13,213
14,216
15,219
16,264
17,246
18,288
19,207
20,207
21,210
22,231
23,210
24,210
25,222
26,228
27,213
28,219
29,48
30,219
31,201
0,189
1,51
2,48
3,45
4,45
5,45
6,51
7,45
8,231
9,45
10,45
11,210
12,228
13,207
14,213
15,210
16,258
17,225
18,243
19,312
20,249
21,222
22,219
23,303
24,213
25,234
26,234
27,204
28,222
29,225
30,204
31,216
0,189
1,45
2,45
3,51
4,45
5,45
6,45
7,48
8,222
9,225
10,204
11,54
12,225
13,57
14,225
15,216
16,270
17,219
18,327
19,48
20,321
21,210
22,210
23,216
24,228
25,231
26,210
27,207
28,207
29,216
30,213
31,216
0,1035
1,51
2,51
3,45
4,48
5,51
6,45
7,45
8,234
9,225
10,228
11,204
12,210
13,213
14,216
15,240
16,276
17,219
18,246
19,225
20,213
21,213
22,228
23,261
24,228
25,219
26,216
27,207
28,222
29,219
30,213
31,237
0,192
1,213
2,207
3,51
4,45
5,81
6,213
7,54
8,210
9,219
10,213
11,237
12,237
13,225
14,231
15,210
16,279
17,222
18,216
19,207
20,213
21,201
22,216
23,216
24,216
25,231
26,231
27,216
28,243
29,270
30,222
31,216
0,198
1,45
2,201
3,48
4,45
5,45
6,54
7,156
8,216
9,219
10,198
11,207
12,237
13,225
14,216
15,234
16,252
17,225
18,294
19,225
20,270
21,213
22,234
23,213
24,219
25,228
26,225
27,216
28,255
29,216
30,231
31,210
0,198
1,45
2,201
3,48
4,45
5,51
6,51
7,51
8,216
9,219
10,11373
11,228
12,231
13,219
14,219
15,213
16,273
17,228
18,54
19,228
20,222
21,243
22,210
23,219
24,231
25,213
26,213
27,234
28,222
29,201
30,207
31,48
0,198
1,201
2,51
3,54
4,207
5,54
6,213
7,207
8,222
9,210
10,219
11,219
12,207
13,216
14,219
15,225
16,273
17,225
18,216
19,255
20,288
21,228
22,312
23,234
24,213
25,216
26,219
27,201
28,213
29,240
30,267
31,231
0,195
1,51
2,45
3,45
4,48
5,45
6,84
7,51
8,219
9,45
10,210
11,45
12,219
13,210
14,201
15,216
16,264
17,240
18,288
19,210
20,207
21,228
22,210
23,219
24,249
25,210
26,222
27,210
28,219
29,216
30,225
31,225
0,189
1,207
2,207
3,48
4,207
5,51
6,51
7,114
8,225
9,45
10,216
11,219
12,219
13,219
14,228
15,213
16,258
17,222
18,234
19,219
20,264
21,225
22,222
23,228
24,216
25,213
26,216
27,222
28,228
29,207
30,207
31,51
0,198
1,54
2,45
3,48
4,207
5,48
6,207
7,45
8,225
9,225
10,264
11,45
12,216
13,273
14,222
15,213
16,258
17,222
18,297
19,333
20,264
21,204
22,219
23,213
24,216
25,228
26,246
27,48
28,291
29,255
30,210
31,228
0,564
1,51
2,45
3,45
4,45
5,216
6,48
7,45
8,222
9,222
10,201
11,210
12,225
13,222
14,216
15,213
16,270
17,216
18,225
19,225
20,207
21,237
22,234
23,237
24,213
25,234
26,219
27,213
28,210
29,246
30,216
31,219
0,201
1,45
2,213
3,51
4,51
5,51
6,48
7,222
8,240
9,228
10,216
11,219
12,228
13,216
14,216
15,234
16,276
17,231
18,309
19,213
20,249
21,234
22,210
23,267
24,219
25,225
26,210
27,213
28,219
29,213
30,204
31,51
0,198
1,210
2,210
3,51
4,216
5,54
6,90
7,51
8,225
9,210
10,216
11,45
12,213
13,210
14,219
15,222
16,267
17,210
18,222
19,213
20,252
21,282
22,222
23,228
24,240
25,228
26,222
27,246
28,231
29,228
30,219
31,243
0,183
1,207
2,45
3,45
4,210
5,51
6,45
7,45
8,225
9,54
10,222
11,228
12,246
13,225
14,51
15,252
16,279
17,213
18,258
19,303
20,282
21,225
22,216
23,213
24,228
25,228
26,213
27,216
28,210
29,243
30,255
31,45
0,192
1,45
2,45
3,51
4,207
5,48
6,99
7,45
8,228
9,228
10,219
11,213
12,225
13,216
14,222
15,207
16,264
17,291
18,309
19,216
20,228
21,246
22,222
23,219
24,213
25,231
26,219
27,240
28,210
29,213
30,240
31,210
0,198
1,45
2,45
3,45
4,201
5,51
6,90
7,138
8,219
9,222
10,225
11,228
12,225
13,219
14,207
15,213
16,276
17,219
18,222
19,216
20,267
21,219
22,219
23,225
24,228
25,228
26,219
27,45
28,204
29,216
30,216
31,210
0,261
1,210
2,207
3,45
4,45
5,51
6,48
7,48
8,213
9,222
10,207
11,222
12,213
13,216
14,210
15,207
16,279
17,321
18,315
19,216
20,252
21,261
22,210
23,228
24,222
25,243
26,210
27,213
28,276
29,222
30,216
31,225
0,192
1,207
2,51
3,45
4,216
5,45
6,45
7,45
8,234
9,210
10,228
11,219
12,225
13,243
14,219
15,207
16,261
17,225
18,213
19,213
20,213
21,237
22,258
23,210
24,213
25,210
26,228
27,216
28,237
29,225
30,216
31,216
0,276
1,216
2,45
3,48
4,54
5,45
6,51
7,51
8,222
9,216
10,231
11,222
12,204
13,219
14,228
15,213
16,255
17,219
18,261
19,207
20,294
21,204
22,258
23,228
24,216
25,222
26,201
27,219
28,243
29,225
30,240
31,204
0,192
1,45
2,207
3,45
4,51
5,45
6,228
7,45
8,231
9,45
10,258
11,51
12,228
13,237
14,210
15,213
16,348
17,333
18,351
19,264
20,273
21,228
22,54
23,213
24,333
25,213
26,213
27,219
28,240
29,216
30,207
31,219
0,153
1,45
2,210
3,45
4,45
5,45
6,48
7,90
8,213
9,222
10,237
11,231
12,216
13,213
14,228
15,204
16,258
17,225
18,225
19,321
20,207
21,294
22,213
23,258
24,213
25,216
26,234
27,204
28,204
29,225
30,204
31,219
0,189
1,51
2,45
3,45
4,45
5,45
6,45
7,60
8,234
9,219
10,219
11,48
12,207
13,234
14,216
15,201
16,258
17,204
18,246
19,213
20,219
21,246
22,201
23,240
24,216
25,78
26,210
27,225
28,219
29,219
30,198
31,201
0,189
1,45
2,45
3,45
4,51
5,45
6,222
7,48
8,216
9,216
10,225
11,45
12,228
13,219
14,234
15,228
16,270
17,312
18,309
19,282
20,237
21,267
22,210
23,225
24,216
25,219
26,219
27,213
28,219
29,252
30,219
31,222
0,198
1,54
2,207
3,51
4,54
5,48
6,45
7,54
8,237
9,225
10,210
11,54
12,213
13,231
14,222
15,216
16,279
17,246
18,51
19,225
20,261
21,204
22,213
23,303
24,240
25,219
26,216
27,213
28,231
29,213
30,225
31,228
0,204
1,210
2,45
3,45
4,216
5,54
6,216
7,210
8,234
9,54
10,219
11,210
12,231
13,228
14,228
15,246
16,264
17,210
18,216
19,228
20,264
21,213
22,225
23,210
24,231
25,213
26,213
27,228
28,219
29,282
30,216
31,219
0,201
1,54
2,48
3,45
4,207
5,45
6,45
7,45
8,216
9,45
10,213
11,219
12,237
13,234
14,237
15,225
16,243
17,210
18,48
19,219
20,210
21,228
22,210
23,222
24,219
25,210
26,45
27,201
28,219
29,228
30,216
31,216
0,183
1,45
2,213
3,45
4,210
5,123
6,45
7,45
8,228
9,48
10,234
11,51
12,210
13,216
14,213
15,213
16,270
17,315
18,231
19,225
20,45
21,228
22,54
23,222
24,321
25,210
26,216
27,207
28,207
29,243
30,255
31,243
0,201
1,45
2,201
3,51
4,210
5,45
6,213
7,222
8,231
9,51
10,207
11,204
12,210
13,207
14,213
15,225
16,318
17,216
18,288
19,342
20,246
21,258
22,213
23,321
24,210
25,204
26,243
27,207
28,234
29,45
30,219
31,51
0,201
1,45
2,45
3,48
4,213
5,54
6,45
7,48
8,231
9,216
10,207
11,234
12,213
13,225
14,210
15,231
16,267
17,207
18,216
19,285
20,249
21,246
22,249
23,249
24,225
25,222
26,216
27,222
28,243
29,288
30,219
31,204
0,198
1,45
2,45
3,51
4,207
5,45
6,93
7,54
8,201
9,45
10,45
11,45
12,234
13,225
14,231
15,213
16,258
17,204
18,225
19,210
20,219
21,225
22,210
23,57
24,231
25,228
26,219
27,213
28,225
29,237
30,225
31,219
0,186
1,51
2,45
3,45
4,51
5,216
6,48
7,48
8,213
9,45
10,45
11,216
12,216
13,210
14,222
15,222
16,258
17,204
18,306
19,318
20,267
21,213
22,213
23,228
24,216
25,213
26,213
27,207
28,240
29,228
30,213
31,207
0,192
1,204
2,204
3,48
4,216
5,45
6,69
7,234
8,210
9,45
10,108
11,51
12,207
13,219
14,216
15,225
16,264
17,207
18,288
19,45
20,222
21,204
22,240
23,210
24,225
25,45
26,234
27,213
28,216
29,237
30,225
31,207
0,195
1,45
2,51
3,45
4,51
5,45
6,84
7,51
8,210
9,213
10,219
11,45
12,228
13,48
14,213
15,222
16,261
17,222
18,246
19,216
20,210
21,201
22,258
23,219
24,237
25,276
26,219
27,219
28,252
29,213
30,213
31,198
0,189
1,45
2,45
3,45
4,309
5,45
6,45
7,45
8,219
9,219
10,54
11,45
12,240
13,228
14,207
15,219
16,258
17,216
18,330
19,213
20,258
21,210
22,207
23,213
24,213
25,225
26,222
27,207
28,240
29,231
30,198
31,216
0,201
1,45
2,45
3,210
4,45
5,48
6,45
7,45
8,213
9,45
10,219
11,45
12,216
13,252
14,213
15,225
16,261
17,219
18,210
19,222
20,273
21,228
22,249
23,240
24,243
25,234
26,219
27,213
28,213
29,234
30,198
31,228
0,186
1,54
2,45
3,51
4,213
5,54
6,45
7,48
8,213
9,219
10,45
11,216
12,222
13,228
14,51
15,228
16,255
17,213
18,291
19,228
20,243
21,210
22,216
23,45
24,309
25,219
26,219
27,222
28,237
29,210
30,219
31,210
0,192
1,207
2,207
3,51
4,45
5,213
6,51
7,75
8,234
9,222
10,216
11,210
12,228
13,219
14,219
15,207
16,252
17,219
18,294
19,231
20,258
21,228
22,219
23,240
24,231
25,234
26,222
27,201
28,219
29,225
30,207
31,198
0,201
1,45
2,207
3,45
4,51
5,51
6,90
7,45
8,228
9,231
10,207
11,48
12,240
13,216
14,222
15,204
16,255
17,228
18,219
19,228
20,315
21,201
22,216
23,72
24,237
25,219
26,51
27,240
28,219
29,222
30,204
31,207
0,198
1,201
2,198
3,54
4,207
5,54
6,213
7,216
8,219
9,216
10,48
11,219
12,207
13,225
14,201
15,216
16,264
17,213
18,333
19,222
20,207
21,210
22,231
23,216
24,246
25,225
26,210
27,216
28,228
29,222
30,234
31,222
0,195
1,54
2,207
3,45
4,213
5,45
6,54
7,45
8,240
9,45
10,45
11,228
12,222
13,231
14,222
15,234
16,255
17,276
18,315
19,243
20,207
21,207
22,213
23,240
24,240
25,324
26,210
27,225
28,213
29,228
30,243
31,219
0,207
1,201
2,213
3,210
4,210
5,51
6,45
7,57
8,210
9,138
10,216
11,225
12,207
13,228
14,216
15,222
16,255
17,240
18,276
19,213
20,276
21,216
22,258
23,222
24,228
25,222
26,240
27,204
28,237
29,225
30,240
31,216
0,300
1,45
2,45
3,45
4,54
5,51
6,90
7,45
8,222
9,48
10,204
11,54
12,204
13,240
14,210
15,216
16,294
17,216
18,261
19,312
20,255
21,225
22,231
23,216
24,219
25,213
26,210
27,219
28,210
29,231
30,216
31,201
0,225
1,45
2,45
3,45
4,45
5,51
6,51
7,45
8,219
9,222
10,45
11,45
12,219
13,249
14,237
15,219
16,267
17,237
18,294
19,216
20,216
21,243
22,216
23,333
24,216
25,237
26,216
27,210
28,216
29,234
30,216
31,240
0,1059
1,45
2,45
3,45
4,201
5,45
6,45
7,48
8,210
9,114
10,213
11,210
12,231
13,210
14,222
15,207
16,261
17,207
18,219
19,228
20,213
21,255
22,207
23,216
24,213
25,213
26,213
27,231
28,207
29,231
30,222
31,222
0,294
1,45
2,54
3,45
4,207
5,48
6,45
7,48
8,228
9,231
10,51
11,45
12,222
13,243
14,222
15,228
16,264
17,216
18,327
19,207
20,219
21,228
22,219
23,213
24,213
25,246
26,237
27,213
28,207
29,219
30,207
31,213
0,693
1,207
2,210
3,45
4,48
5,51
6,51
7,48
8,234
9,45
10,237
11,45
12,207
13,294
14,216
15,210
16,258
17,234
18,294
19,213
20,255
21,210
22,210
23,213
24,219
25,222
26,213
27,201
28,222
29,249
30,207
31,207
0,192
1,201
2,201
3,54
4,210
5,45
6,45
7,45
8,225
9,96
10,216
11,228
12,222
13,216
14,210
15,213
16,252
17,225
18,300
19,333
20,207
21,210
22,234
23,222
24,216
25,51
26,210
27,207
28,216
29,225
30,270
31,207
0,198
1,45
2,207
3,210
4,48
5,51
6,45
7,45
8,231
9,228
10,204
11,231
12,219
13,216
14,225
15,219
16,267
17,216
18,216
19,225
20,240
21,219
22,243
23,234
24,222
25,210
26,219
27,234
28,201
29,225
30,210
31,201
0,195
1,213
2,201
3,51
4,45
5,45
6,45
7,45
8,219
9,219
10,210
11,45
12,207
13,210
14,222
15,219
16,261
17,225
18,261
19,234
20,261
21,297
22,213
23,339
24,222
25,231
26,222
27,207
28,249
29,216
30,279
31,207
0,189
1,51
2,213
3,51
4,48
5,45
6,51
7,51
8,234
9,48
10,210
11,204
12,225
13,234
14,219
15,222
16,270
17,225
18,228
19,225
20,267
21,216
22,231
23,210
24,213
25,213
26,252
27,201
28,210
29,222
30,210
31,216
0,201
1,204
2,210
3,48
4,216
5,51
6,48
7,45
8,216
9,45
10,216
11,222
12,222
13,216
14,234
15,225
16,261
17,45
18,240
19,210
20,303
21,219
22,219
23,216
24,222
25,216
26,228
27,213
28,213
29,207
30,237
31,210
0,192
1,207
2,210
3,51
4,213
5,51
6,45
7,78
8,234
9,237
10,45
11,216
12,234
13,237
14,204
15,225
16,276
17,312
18,216
19,216
20,270
21,207
22,231
23,234
24,219
25,216
26,210
27,219
28,234
29,234
30,225
31,210
0,207
1,207
2,219
3,45
4,216
5,51
6,126
7,45
8,216
9,111
10,213
11,246
12,237
13,216
14,225
15,225
16,255
17,216
18,336
19,222
20,303
21,222
22,219
23,216
24,231
25,225
26,219
27,222
28,240
29,201
30,225
31,204
0,192
1,51
2,210
3,45
4,213
5,45
6,69
7,45
8,222
9,207
10,216
11,222
12,204
13,228
14,216
15,216
16,258
17,216
18,306
19,213
20,255
21,213
22,201
23,213
24,222
25,240
26,207
27,228
28,213
29,231
30,222
31,216
0,201
1,45
2,48
3,48
4,213
5,45
6,45
7,45
8,222
9,54
10,54
11,45
12,219
13,207
14,225
15,237
16,279
17,333
18,243
19,333
20,255
21,210
22,231
23,231
24,231
25,222
26,207
27,216
28,213
29,225
30,228
31,261
0,192
1,51
2,45
3,45
4,45
5,51
6,90
7,51
8,210
9,249
10,219
11,210
12,225
13,213
14,231
15,210
16,267
17,228
18,225
19,207
20,213
21,216
22,228
23,213
24,219
25,225
26,225
27,48
28,228
29,213
30,222
31,219
0,297
1,51
2,207
3,48
4,51
5,45
6,51
7,45
8,216
9,216
10,213
11,51
12,222
13,207
14,225
15,219
16,255
17,258
18,216
19,312
20,258
21,258
22,213
23,216
24,228
25,207
26,210
27,222
28,228
29,282
30,225
31,231
0,975
1,48
2,207
3,45
4,54
5,51
6,51
7,45
8,288
9,48
10,216
11,219
12,213
13,228
14,216
15,234
16,267
17,213
18,327
19,300
20,222
21,204
22,252
23,213
24,222
25,216
26,216
27,201
28,252
29,225
30,222
31,201
0,192
1,198
2,48
3,45
4,210
5,45
6,51
7,45
8,225
9,102
10,219
11,216
12,204
13,228
14,213
15,246
16,282
17,225
18,234
19,243
20,213
21,213
22,207
23,222
24,225
25,216
26,219
27,222
28,219
29,255
30,207
31,216
0,192
1,48
2,201
3,48
4,45
5,48
6,54
7,45
8,219
9,102
10,213
11,204
12,231
13,228
14,48
15,222
16,252
17,216
18,327
19,213
20,261
21,222
22,213
23,231
24,216
25,219
26,210
27,210
28,219
29,216
30,213
31,204
0,189
1,45
2,48
3,51
4,45
5,45
6,51
7,45
8,210
9,45
10,216
11,207
12,228
13,225
14,210
15,210
16,276
17,234
18,213
19,207
20,279
21,225
22,240
23,222
24,228
25,210
26,234
27,219
28,237
29,246
30,225
31,234
0,189
1,45
2,51
3,45
4,216
5,48
6,84
7,216
8,216
9,225
10,210
11,51
12,240
13,243
14,240
15,246
16,276
17,219
18,234
19,222
20,216
21,210
22,213
23,231
24,216
25,243
26,213
27,216
28,222
29,213
30,222
31,54
0,141
1,207
2,207
3,45
4,216
5,51
6,48
7,210
8,219
9,129
10,231
11,210
12,210
13,303
14,216
15,225
16,270
17,219
18,222
19,225
20,288
21,216
22,231
23,216
24,228
25,210
26,216
27,204
28,207
29,222
30,219
31,213
0,201
1,54
2,51
3,51
4,210
5,45
6,216
7,219
8,228
9,222
10,216
11,210
12,228
13,228
14,234
15,228
16,264
17,297
18,327
19,240
20,264
21,231
22,213
23,54
24,213
25,219
26,222
27,210
28,237
29,255
30,222
31,225
0,177
1,54
2,51
3,54
4,51
5,51
6,126
7,216
8,234
9,45
10,45
11,237
12,225
13,213
14,216
15,216
16,276
17,228
18,219
19,216
20,228
21,258
22,210
23,231
24,216
25,228
26,219
27,216
28,231
29,240
30,252
31,240
0,186
1,207
2,207
3,51
4,45
5,54
6,216
7,45
8,219
9,51
10,84
11,45
12,240
13,51
14,222
15,213
16,273
17,210
18,237
19,201
20,246
21,51
22,222
23,222
24,237
25,222
26,222
27,210
28,219
29,210
30,213
31,225
0,975
1,207
2,48
3,48
4,207
5,51
6,45
7,54
8,219
9,45
10,207
11,219
12,210
13,210
14,234
15,216
16,258
17,213
18,330
19,216
20,210
21,261
22,51
23,210
24,234
25,219
26,234
27,201
28,210
29,219
30,225
31,249
0,201
1,51
2,45
3,51
4,51
5,45
6,45
7,51
8,228
9,216
10,135
11,45
12,231
13,219
14,216
15,225
16,267
17,213
18,255
19,285
20,219
21,228
22,234
23,231
24,216
25,219
26,219
27,216
28,234
29,210
30,231
31,216
0,183
1,45
2,51
3,45
4,48
5,141
6,48
7,45
8,237
9,225
10,216
11,216
12,210
13,216
14,213
15,201
16,264
17,216
18,219
19,222
20,237
21,258
22,210
23,228
24,213
25,228
26,207
27,213
28,237
29,231
30,252
31,213
0,186
1,45
2,210
3,45
4,213
5,51
6,45
7,45
8,231
9,45
10,222
11,219
12,219
13,240
14,216
15,225
16,336
17,258
18,321
19,51
20,258
21,222
22,216
23,228
24,309
25,249
26,294
27,255
28,231
29,351
30,219
31,273
0,189
1,48
2,54
3,54
4,219
5,54
6,51
7,54
8,234
9,54
10,48
11,228
12,204
13,225
14,240
15,216
16,255
17,303
18,306
19,234
20,210
21,234
22,231
23,228
24,225
25,222
26,210
27,219
28,231
29,222
30,216
31,219
0,198
1,45
2,45
3,45
4,51
5,48
6,54
7,45
8,228
9,222
10,228
11,54
12,207
13,213
14,219
15,219
16,285
17,258
18,222
19,300
20,258
21,213
22,204
23,255
24,231
25,213
26,210
27,210
28,216
29,240
30,195
31,213
0,180
1,45
2,48
3,48
4,51
5,51
6,45
7,222
8,216
9,222
10,219
11,45
12,228
13,216
14,222
15,213
16,279
17,234
18,222
19,210
20,222
21,255
22,210
23,216
24,231
25,216
26,228
27,219
28,273
29,246
30,210
31,207
0,195
1,45
2,210
3,45
4,45
5,45
6,51
7,45
8,213
9,222
10,45
11,45
12,213
13,228
14,234
15,213
16,267
17,255
18,324
19,222
20,252
21,231
22,243
23,228
24,240
25,219
26,210
27,225
28,216
29,222
30,201
31,231
0,945
1,48
2,45
3,51
4,216
5,54
6,90
7,54
8,243
9,303
10,216
11,207
12,216
13,51
14,222
15,231
16,282
17,264
18,216
19,228
20,264
21,216
22,216
23,213
24,216
25,225
26,219
27,45
28,225
29,222
30,225
31,219
0,195
1,207
2,216
3,45
4,207
5,45
6,45
7,45
8,219
9,84
10,222
11,45
12,240
13,219
14,228
15,204
16,267
17,273
18,285
19,237
20,222
21,249
22,222
23,210
24,222
25,219
26,216
27,207
28,219
29,219
30,210
31,204
0,174
1,45
2,48
3,204
4,51
5,48
6,45
7,45
8,225
9,51
10,222
11,237
12,237
13,210
14,225
15,228
16,273
17,216
18,231
19,291
20,270
21,225
22,228
23,219
24,228
25,234
26,219
27,225
28,234
29,231
30,201
31,204
0,186
1,45
2,207
3,54
4,210
5,51
6,51
7,66
8,219
9,228
10,123
11,219
12,204
13,225
14,231
15,240
16,273
17,213
18,225
19,279
20,207
21,204
22,213
23,213
24,327
25,231
26,222
27,237
28,219
29,219
30,207
31,210
0,195
1,54
2,45
3,45
