TrainingSize,Cycles
15,204
16,207
17,45
18,45
19,210
20,210
21,48
22,48
23,48
24,210
25,51
26,204
27,213
28,204
29,216
30,51
31,213
0,195
1,45
2,45
3,51
4,45
5,207
6,51
7,54
8,81
9,135
10,213
11,45
12,213
13,219
14,51
15,72
16,45
17,51
18,45
19,210
20,75
21,51
22,48
23,54
24,48
25,45
26,225
27,54
28,204
29,210
30,204
31,216
0,189
1,45
2,216
3,45
4,51
5,48
6,51
7,45
8,147
9,45
10,225
11,54
12,51
13,51
14,45
15,45
16,51
17,45
18,45
19,219
20,54
21,207
22,45
23,210
24,45
25,231
26,45
27,45
28,210
29,207
30,207
31,210
0,189
1,210
2,210
3,51
4,45
5,48
6,87
7,51
8,54
9,51
10,321
11,48
12,222
13,48
14,45
15,213
16,54
17,45
18,45
19,222
20,216
21,48
22,45
23,45
24,45
25,45
26,234
27,93
28,213
29,45
30,60
31,213
0,192
1,210
2,51
3,45
4,51
5,51
6,45
7,54
8,45
9,126
10,210
11,45
12,126
13,45
14,207
15,54
16,45
17,45
18,48
19,210
20,78
21,51
22,45
23,54
24,198
25,48
26,45
27,51
28,213
29,213
30,213
31,51
0,204
1,204
2,210
3,210
4,45
5,45
6,126
7,51
8,45
9,45
10,231
11,45
12,201
13,45
14,45
15,51
16,54
17,51
18,45
19,207
20,111
21,204
22,45
23,45
24,45
25,201
26,45
27,201
28,213
29,207
30,48
31,210
0,186
1,48
2,45
3,51
4,51
5,201
6,51
7,141
8,54
9,108
10,213
11,45
12,51
13,45
14,213
15,156
16,45
17,213
18,63
19,225
20,231
21,207
22,210
23,210
24,201
25,51
26,210
27,201
28,225
29,207
30,213
31,213
0,321
1,54
2,54
3,45
4,48
5,45
6,45
7,45
8,75
9,111
10,225
11,51
12,207
13,225
14,210
15,207
16,45
17,45
18,51
19,219
20,204
21,54
22,45
23,45
24,45
25,51
26,213
27,210
28,213
29,204
30,207
31,204
0,198
1,54
2,48
3,45
4,54
5,45
6,45
7,45
8,234
9,51
10,213
11,204
12,51
13,225
14,48
15,45
16,54
17,45
18,45
19,204
20,51
21,204
22,51
23,45
24,51
25,210
26,213
27,45
28,231
29,204
30,201
31,210
0,186
1,45
2,54
3,45
4,45
5,51
6,198
7,51
8,219
9,105
10,210
11,198
12,45
13,45
14,48
15,45
16,51
17,45
18,210
19,210
20,51
21,216
22,51
23,45
24,198
25,51
26,213
27,48
28,228
29,204
30,207
31,213
0,192
1,207
2,207
3,54
4,51
5,54
6,48
7,48
8,45
9,96
10,213
11,45
12,201
13,213
14,210
15,54
16,210
17,213
18,45
19,216
20,51
21,204
22,45
23,45
24,207
25,45
26,51
27,207
28,207
29,204
30,45
31,51
0,189
1,45
2,51
3,45
4,48
5,51
6,45
7,51
8,45
9,51
10,225
11,45
12,45
13,45
14,54
15,75
16,45
17,51
18,45
19,246
20,63
21,45
22,48
23,51
24,204
25,210
26,48
27,207
28,237
29,204
30,222
31,213
0,336
1,45
2,216
3,45
4,204
5,45
6,45
7,48
8,54
9,117
10,234
11,51
12,48
13,45
14,54
15,51
16,51
17,207
18,45
19,222
20,54
21,45
22,45
23,216
24,204
25,45
26,204
27,48
28,222
29,216
30,207
31,216
0,186
1,54
2,45
3,48
4,39
5,48
6,222
7,57
8,45
9,45
10,216
11,45
12,45
13,48
14,45
15,51
16,105
17,54
18,51
19,219
20,225
21,48
22,48
23,51
24,45
25,45
26,228
27,48
28,306
29,198
30,234
31,222
0,201
1,45
2,216
3,45
4,45
5,51
6,120
7,51
8,45
9,51
10,219
11,45
12,51
13,45
14,48
15,207
16,48
17,210
18,51
19,210
20,216
21,204
22,45
23,45
24,54
25,45
26,45
27,207
28,213
29,213
30,210
31,225
0,189
1,51
2,45
3,48
4,48
5,213
6,84
7,45
8,219
9,129
10,219
11,45
12,45
13,45
14,45
15,45
16,210
17,228
18,207
19,213
20,210
21,51
22,45
23,51
24,54
25,210
26,54
27,219
28,213
29,48
30,210
31,213
0,192
1,54
2,51
3,48
4,48
5,51
6,87
7,45
8,45
9,243
10,213
11,45
12,210
13,51
14,48
15,51
16,45
17,210
18,45
19,243
20,75
21,204
22,213
23,45
24,210
25,45
26,219
27,255
28,213
29,45
30,204
31,219
0,192
1,45
2,51
3,45
4,54
5,45
6,48
7,45
8,45
9,141
10,216
11,45
12,210
13,213
14,45
15,207
16,213
17,51
18,87
19,231
20,108
21,51
22,48
23,210
24,201
25,54
26,48
27,207
28,213
29,216
30,219
31,222
0,585
1,45
2,51
3,51
4,48
5,54
6,78
7,51
8,54
9,108
10,222
11,45
12,45
13,54
14,51
15,207
16,45
17,48
18,69
19,210
20,45
21,198
22,51
23,45
24,210
25,51
26,45
27,210
28,216
29,204
30,210
31,216
0,195
1,45
2,51
3,48
4,45
5,45
6,45
7,45
8,48
9,129
10,213
11,45
12,204
13,51
14,48
15,48
16,45
17,51
18,45
19,222
20,210
21,207
22,216
23,51
24,204
25,45
26,45
27,222
28,210
29,216
30,207
31,210
0,195
1,51
2,216
3,204
4,45
5,51
6,144
7,84
8,45
9,45
10,228
11,48
12,45
13,48
14,51
15,48
16,48
17,216
18,45
19,210
20,78
21,69
22,45
23,210
24,51
25,210
26,48
27,45
28,219
29,198
30,45
31,213
0,198
1,54
2,45
3,54
4,45
5,45
6,45
7,45
8,54
9,45
10,219
11,45
12,213
13,48
14,48
15,51
16,219
17,96
18,210
19,213
20,222
21,51
22,45
23,213
24,45
25,45
26,45
27,216
28,219
29,51
30,45
31,228
0,207
1,210
2,45
3,51
4,45
5,51
6,45
7,48
8,225
9,48
10,252
11,96
12,51
13,243
14,45
15,45
16,54
17,207
18,45
19,213
20,132
21,45
22,54
23,54
24,207
25,54
26,54
27,210
28,207
29,198
30,216
31,213
0,801
1,54
2,213
3,45
4,45
5,54
6,213
7,72
8,51
9,111
10,213
11,51
12,45
13,213
14,45
15,210
16,45
17,54
18,45
19,210
20,69
21,51
22,45
23,216
24,54
25,213
26,54
27,210
28,213
29,210
30,117
31,210
0,198
1,45
2,45
3,51
4,45
5,45
6,198
7,210
8,45
9,54
10,222
11,45
12,45
13,45
14,51
15,222
16,213
17,51
18,207
19,219
20,81
21,45
22,51
23,48
24,54
25,51
26,210
27,207
28,216
29,207
30,48
31,216
0,1161
1,48
2,51
3,54
4,45
5,45
6,45
7,45
8,51
9,129
10,228
11,45
12,216
13,45
14,48
15,45
16,108
17,45
18,51
19,213
20,51
21,204
22,45
23,45
24,204
25,213
26,216
27,210
28,213
29,210
30,213
31,207
0,189
1,210
2,216
3,45
4,45
5,54
6,48
7,51
8,45
9,45
10,216
11,201
12,207
13,45
14,45
15,54
16,213
17,207
18,213
19,207
20,216
21,51
22,48
23,45
24,45
25,210
26,51
27,48
28,228
29,45
30,216
31,210
0,318
1,51
2,213
3,51
4,54
5,210
6,45
7,87
8,45
9,123
10,282
11,45
12,45
13,51
14,45
15,216
16,216
17,45
18,75
19,219
20,99
21,51
22,48
23,51
24,45
25,54
26,216
27,51
28,225
29,54
30,213
31,216
0,186
1,45
2,213
3,54
4,54
5,51
6,45
7,48
8,87
9,117
10,228
11,45
12,45
13,51
14,45
15,48
16,48
17,210
18,54
19,210
20,48
21,45
22,48
23,45
24,54
25,45
26,213
27,45
28,213
29,207
30,207
31,222
0,186
1,45
2,45
3,48
4,48
5,48
6,48
7,45
8,78
9,105
10,213
11,51
12,45
13,210
14,45
15,213
16,213
17,213
18,45
19,219
20,207
21,51
22,45
23,45
24,45
25,45
26,213
27,51
28,219
29,207
30,207
31,216
0,183
1,54
2,48
3,45
4,45
5,51
6,45
7,45
8,87
9,105
10,213
11,45
12,207
13,45
14,45
15,45
16,45
17,213
18,45
19,210
20,216
21,48
22,45
23,75
24,204
25,213
26,45
27,210
28,204
29,45
30,54
31,264
0,198
1,45
2,48
3,45
4,51
5,51
6,48
7,54
8,114
9,45
10,243
11,45
12,48
13,48
14,201
15,51
16,222
17,210
18,216
19,207
20,222
21,45
22,207
23,48
24,48
25,273
26,51
27,219
28,216
29,222
30,198
31,210
0,198
1,48
2,213
3,45
4,45
5,51
6,48
7,45
8,54
9,45
10,240
11,210
12,45
13,45
14,45
15,45
16,51
17,210
18,54
19,204
20,66
21,207
22,45
23,51
24,45
25,51
26,210
27,45
28,204
29,207
30,210
31,45
0,195
1,45
2,51
3,45
4,45
5,45
6,45
7,51
8,75
9,126
10,243
11,204
12,51
13,45
14,45
15,51
16,45
17,51
18,51
19,216
20,87
21,207
22,207
23,45
24,45
25,207
26,213
27,198
28,210
29,201
30,198
31,51
0,282
1,45
2,213
3,51
4,48
5,45
6,45
7,213
8,45
9,111
10,219
11,213
12,201
13,45
14,45
15,210
16,51
17,216
18,45
19,210
20,45
21,54
22,51
23,210
24,198
25,45
26,45
27,207
28,222
29,204
30,201
31,72
0,198
1,51
2,54
3,45
4,51
5,45
6,201
7,45
8,51
9,45
10,225
11,45
12,204
13,51
14,45
15,45
16,45
17,45
18,48
19,204
20,54
21,48
22,54
23,45
24,45
25,54
26,237
27,207
28,213
29,207
30,207
31,210
0,1017
1,45
2,216
3,45
4,51
5,45
6,51
7,45
8,231
9,132
10,213
11,45
12,204
13,45
14,48
15,216
16,231
17,48
18,75
19,207
20,216
21,51
22,45
23,45
24,204
25,207
26,54
27,204
28,213
29,201
30,45
31,204
0,204
1,45
2,51
3,45
4,45
5,51
6,45
7,51
8,51
9,45
10,249
11,45
12,45
13,45
14,45
15,228
16,51
17,45
18,45
19,243
20,78
21,45
22,45
23,45
24,48
25,45
26,216
27,207
28,216
29,207
30,207
31,225
0,183
1,210
2,216
3,210
4,420
5,51
6,45
7,51
8,45
9,144
10,216
11,51
12,45
13,39
14,66
15,234
16,210
17,45
18,48
19,216
20,39
21,39
22,39
23,66
24,42
25,225
26,201
27,114
28,291
29,267
30,243
31,360
0,204
1,45
2,45
3,51
4,45
5,45
6,93
7,45
8,45
9,45
10,210
11,45
12,51
13,210
14,45
15,45
16,213
17,39
18,42
19,204
20,54
21,207
22,213
23,45
24,45
25,210
26,234
27,201
28,213
29,198
30,213
31,219
0,189
1,45
2,51
3,48
4,45
5,45
6,213
7,45
8,48
9,105
10,213
11,213
12,54
13,228
14,45
15,51
16,45
17,48
18,45
19,216
20,51
21,213
22,45
23,45
24,204
25,219
26,210
27,201
28,213
29,45
30,198
31,213
0,189
1,54
2,51
3,45
4,45
5,51
6,45
7,216
8,51
9,105
10,228
11,51
12,48
13,45
14,51
15,45
16,72
17,48
18,51
19,225
20,216
21,204
22,45
23,45
24,45
25,51
26,45
27,198
28,225
29,222
30,213
31,213
0,1131
1,51
2,45
3,51
4,45
5,48
6,45
7,45
8,141
9,45
10,216
11,198
12,207
13,48
14,45
15,48
16,45
17,51
18,54
19,213
20,45
21,48
22,45
23,210
24,45
25,216
26,213
27,54
28,213
29,201
30,213
31,51
0,201
1,51
2,45
3,51
4,45
5,51
6,51
7,45
8,45
9,138
10,213
11,216
12,204
13,45
14,54
15,45
16,45
17,210
18,45
19,216
20,60
21,105
22,51
23,210
24,45
25,222
26,54
27,207
28,219
29,210
30,198
31,54
0,201
1,51
2,45
3,48
4,54
5,45
6,78
7,45
8,45
9,45
10,231
11,45
12,51
13,45
14,198
15,45
16,45
17,45
18,45
19,219
20,45
21,204
22,45
23,48
24,45
25,204
26,210
27,45
28,216
29,72
30,207
31,213
0,204
1,51
2,51
3,45
4,45
5,45
6,93
7,45
8,54
9,45
10,213
11,45
12,45
13,48
14,45
15,45
16,51
17,45
18,216
19,204
20,66
21,198
22,45
23,45
24,204
25,210
26,204
27,207
28,213
29,207
30,228
31,222
0,192
1,45
2,213
3,45
4,48
5,213
6,210
7,51
8,45
9,237
10,222
11,45
12,45
13,210
14,204
15,45
16,207
17,45
18,45
19,213
20,120
21,45
22,45
23,45
24,201
25,45
26,48
27,219
28,210
29,201
30,207
31,204
0,186
1,48
2,51
3,45
4,48
5,51
6,45
7,51
8,45
9,138
10,231
11,51
12,45
13,45
14,45
15,51
16,48
17,216
18,51
19,222
20,90
21,216
22,45
23,207
24,204
25,45
26,207
27,210
28,225
29,204
30,207
31,210
0,195
1,48
2,45
3,45
4,48
5,45
6,210
7,45
8,75
9,45
10,240
11,51
12,201
13,216
14,222
15,204
16,51
17,51
18,129
19,225
20,219
21,210
22,204
23,45
24,204
25,216
26,51
27,207
28,213
29,201
30,198
31,204
0,183
1,51
2,213
3,210
4,45
5,51
6,51
7,213
8,45
9,138
10,216
11,45
12,45
13,51
14,45
15,219
16,45
17,45
18,45
19,219
20,45
21,45
22,45
23,45
24,201
25,210
26,48
27,45
28,228
29,210
30,219
31,219
0,765
1,48
2,45
3,54
4,48
5,57
6,45
7,45
8,51
9,105
10,219
11,45
12,204
13,210
14,213
15,48
16,45
17,210
18,213
19,213
20,210
21,207
22,213
23,45
24,207
25,213
26,48
27,207
28,216
29,216
30,213
31,51
0,306
1,219
2,213
3,45
4,45
5,45
6,51
7,45
8,45
9,243
10,213
11,51
12,45
13,48
14,54
15,45
16,228
17,51
18,213
19,210
20,48
21,213
22,45
23,51
24,45
25,45
26,54
27,207
28,216
29,207
30,201
31,213
0,198
1,45
2,201
3,45
4,51
5,213
6,45
7,45
8,216
9,105
10,210
11,54
12,45
13,45
14,45
15,210
16,45
17,213
18,48
19,219
20,219
21,48
22,48
23,45
24,201
25,45
26,288
27,198
28,216
29,204
30,216
31,210
0,195
1,207
2,210
3,51
4,51
5,219
6,48
7,45
8,93
9,45
10,231
11,198
12,45
13,48
14,54
15,72
16,48
17,45
18,51
19,210
20,105
21,201
22,72
23,51
24,54
25,54
26,51
27,48
28,222
29,201
30,201
31,213
0,987
1,48
2,48
3,51
4,45
5,51
6,51
7,213
8,231
9,237
10,216
11,45
12,123
13,45
14,45
15,210
16,45
17,216
18,45
19,204
20,210
21,45
22,216
23,51
24,45
25,204
26,213
27,207
28,213
29,207
30,198
31,210
0,192
1,48
2,210
3,45
4,45
5,45
6,198
7,48
8,54
9,45
10,228
11,45
12,45
13,234
14,54
15,201
16,219
17,216
18,51
19,210
20,72
21,72
22,51
23,45
24,45
25,201
26,45
27,54
28,219
29,207
30,207
31,210
0,189
1,45
2,210
3,48
4,51
5,45
6,195
7,45
8,225
9,120
10,210
11,45
12,45
13,45
14,45
15,54
16,45
17,213
18,204
19,216
20,54
21,201
22,45
23,45
24,45
25,216
26,45
27,54
28,210
29,204
30,45
31,228
0,201
1,207
2,51
3,45
4,45
5,45
6,45
7,51
8,75
9,102
10,234
11,54
12,129
13,45
14,54
15,219
16,216
17,45
18,48
19,216
20,51
21,201
22,48
23,45
24,204
25,45
26,45
27,45
28,219
29,210
30,201
31,219
0,198
1,45
2,216
3,45
4,45
5,45
6,207
7,45
8,81
9,120
10,213
11,45
12,198
13,219
14,48
15,204
16,45
17,228
18,48
19,219
20,207
21,45
22,51
23,45
24,45
25,213
26,213
27,210
28,225
29,198
30,93
31,45
0,189
1,51
2,48
3,51
4,45
5,45
6,45
7,225
8,48
9,51
10,213
11,45
12,204
13,45
14,51
15,48
16,213
17,210
18,54
19,219
20,204
21,204
22,51
23,45
24,45
25,204
26,54
27,48
28,210
29,207
30,213
31,45
0,207
1,54
2,45
3,45
4,45
5,51
6,51
7,45
8,45
9,222
10,228
11,45
12,111
13,45
14,45
15,45
16,45
17,216
18,207
19,210
20,81
21,198
22,210
23,45
24,45
25,210
26,210
27,54
28,213
29,45
30,207
31,213
0,201
1,45
2,45
3,45
4,45
5,51
6,45
7,45
8,87
9,237
10,213
11,51
12,198
13,54
14,54
15,210
16,213
17,48
18,69
19,225
20,51
21,48
22,51
23,51
24,48
25,228
26,45
27,216
28,216
29,207
30,219
31,219
0,888
1,54
2,45
3,51
4,51
5,54
6,48
7,45
8,75
9,45
10,219
11,51
12,45
13,45
14,48
15,210
16,48
17,45
18,45
19,216
20,213
21,210
22,45
23,51
24,45
25,45
26,45
27,48
28,213
29,261
30,213
31,210
0,189
1,48
2,45
3,48
4,54
5,45
6,45
7,45
8,54
9,237
10,207
11,45
12,207
13,48
14,45
15,60
16,72
17,54
18,45
19,225
20,48
21,45
22,210
23,210
24,45
25,54
26,51
27,48
28,213
29,207
30,96
31,216
0,192
1,54
2,210
3,45
4,45
5,51
6,219
7,45
8,45
9,120
10,219
11,45
12,45
13,51
14,48
15,45
16,48
17,45
18,54
19,213
20,84
21,219
22,45
23,45
24,45
25,45
26,213
27,45
28,219
29,204
30,210
31,213
0,189
1,210
2,51
3,45
4,48
5,45
6,51
7,45
8,45
9,108
10,213
11,45
12,45
13,216
14,51
15,228
16,210
17,54
18,219
19,204
20,297
21,201
22,45
23,51
24,45
25,216
26,45
27,213
28,216
29,45
30,216
31,210
0,204
1,45
2,210
3,48
4,45
5,45
6,45
7,45
8,132
9,216
10,228
11,48
12,51
13,45
14,204
15,216
16,210
17,54
18,48
19,207
20,75
21,51
22,48
23,45
24,45
25,45
26,45
27,51
28,219
29,204
30,207
31,210
0,183
1,45
2,45
3,51
4,51
5,54
6,201
7,45
8,219
9,108
10,216
11,216
12,45
13,51
14,51
15,213
16,45
17,45
18,54
19,207
20,216
21,51
22,45
23,207
24,213
25,45
26,213
27,210
28,222
29,204
30,66
31,216
0,207
1,51
2,45
3,45
4,45
5,51
6,210
7,45
8,219
9,108
10,237
11,45
12,45
13,45
14,51
15,51
16,231
17,45
18,51
19,225
20,216
21,54
22,51
23,45
24,45
25,48
26,45
27,213
28,210
29,201
30,210
31,210
0,198
1,48
2,45
3,48
4,45
5,51
6,45
7,45
8,45
9,45
10,225
11,45
12,45
13,45
14,204
15,51
16,69
17,216
18,51
19,213
20,72
21,207
22,51
23,45
24,45
25,48
26,210
27,51
28,207
29,201
30,204
31,45
0,198
1,48
2,51
3,54
4,45
5,54
6,45
7,219
8,222
9,45
10,231
11,54
12,204
13,45
14,45
15,48
16,54
17,213
18,45
19,213
20,54
21,243
22,45
23,45
24,213
25,216
26,213
27,201
28,213
29,210
30,45
31,51
0,195
1,45
2,900
3,48
4,45
5,48
6,213
7,45
8,72
9,51
10,228
11,210
12,45
13,54
14,51
15,51
16,48
17,45
18,54
19,222
20,45
21,54
22,45
23,48
24,198
25,54
26,210
27,45
28,222
29,213
30,72
31,219
0,207
1,210
2,45
3,48
4,45
5,54
6,51
7,54
8,45
9,51
10,219
11,216
12,225
13,45
14,45
15,204
16,222
17,45
18,45
19,228
20,45
21,69
22,51
23,51
24,51
25,45
26,210
27,48
28,213
29,207
30,51
31,210
0,189
1,51
2,51
3,45
4,51
5,54
6,48
7,45
8,264
9,219
10,213
11,54
12,54
13,45
14,51
15,45
16,45
17,51
18,207
19,210
20,210
21,45
22,213
23,48
24,198
25,213
26,51
27,48
28,213
29,213
30,210
31,54
0,201
1,48
2,45
3,45
4,54
5,48
6,45
7,51
8,51
9,216
10,258
11,93
12,207
13,54
14,48
15,204
16,219
17,45
18,45
19,222
20,219
21,45
22,249
23,48
24,48
25,219
26,45
27,201
28,243
29,210
30,213
31,51
0,192
1,45
2,45
3,51
4,45
5,45
6,87
7,48
8,45
9,78
10,216
11,216
12,45
13,48
14,48
15,45
16,54
17,45
18,51
19,207
20,90
21,228
22,51
23,54
24,201
25,48
26,54
27,45
28,210
29,207
30,45
31,231
0,186
1,210
2,216
3,45
4,45
5,45
6,54
7,45
8,135
9,216
10,240
11,51
12,45
13,213
14,51
15,51
16,201
17,45
18,48
19,204
20,210
21,219
22,45
23,54
24,48
25,45
26,48
27,213
28,210
29,207
30,207
31,48
0,180
1,48
2,219
3,51
4,45
5,51
6,48
7,45
8,45
9,132
10,213
11,51
12,45
13,45
14,54
15,48
16,222
17,45
18,45
19,210
20,219
21,60
22,105
23,210
24,204
25,54
26,51
27,51
28,210
29,45
30,45
31,216
0,186
1,54
2,213
3,45
4,45
5,51
6,48
7,51
8,114
9,45
10,219
11,45
12,45
13,48
14,48
15,45
16,225
17,45
18,45
19,219
20,129
21,207
22,45
23,45
24,72
25,213
26,216
27,48
28,219
29,204
30,213
31,213
0,186
1,45
2,210
3,51
4,51
5,54
6,45
7,45
8,45
9,45
10,234
11,102
12,204
13,45
14,51
15,45
16,45
17,45
18,216
19,210
20,87
21,204
22,54
23,45
24,45
25,45
26,213
27,204
28,210
29,222
30,216
31,216
0,276
1,54
2,48
3,45
4,45
5,45
6,45
7,45
8,45
9,228
10,234
11,51
12,45
13,45
14,51
15,51
16,51
17,45
18,51
19,216
20,213
21,198
22,51
23,45
24,207
25,45
26,213
27,45
28,204
29,231
30,207
31,219
0,189
1,54
2,45
3,54
4,51
5,51
6,51
7,48
8,51
9,45
10,237
11,48
12,51
13,219
14,45
15,45
16,45
17,51
18,48
19,225
20,219
21,54
22,210
23,51
24,201
25,210
26,45
27,207
28,213
29,297
30,399
31,210
0,675
1,51
2,213
3,45
4,207
5,45
6,75
7,45
8,45
9,45
10,216
11,45
12,45
13,45
14,51
15,45
16,51
17,45
18,201
19,252
20,45
21,210
22,201
23,51
24,45
25,210
26,213
27,48
28,216
29,204
30,219
31,219
0,387
1,45
2,216
3,45
4,54
5,48
6,51
7,48
8,141
9,102
10,228
11,45
12,45
13,45
14,45
15,210
16,210
17,45
18,210
19,216
20,222
21,201
22,51
23,45
24,213
25,51
26,51
27,207
28,216
29,222
30,48
31,69
0,183
1,45
2,45
3,54
4,45
5,45
6,87
7,45
8,72
9,135
10,237
11,216
12,51
13,213
14,45
15,54
16,48
17,225
18,204
19,213
20,51
21,48
22,45
23,48
24,45
25,54
26,213
27,69
28,213
29,204
30,207
31,213
0,186
1,204
2,210
3,45
4,45
5,51
6,54
7,216
8,51
9,45
10,213
11,45
12,204
13,45
14,45
15,45
16,45
17,51
18,45
19,303
20,51
21,228
22,198
23,51
24,204
25,213
26,45
27,204
28,213
29,204
30,213
31,210
0,198
1,210
2,213
3,45
4,51
5,51
6,51
7,45
8,45
9,201
10,240
11,45
12,48
13,45
14,54
15,54
16,219
17,54
18,216
19,204
20,243
21,198
22,204
23,237
24,204
25,45
26,48
27,201
28,243
29,48
30,210
31,78
0,186
1,45
2,207
3,48
4,51
5,51
6,51
7,45
8,51
9,48
10,243
11,45
12,45
13,54
14,45
15,48
16,45
17,54
18,45
19,216
20,216
21,210
22,45
23,45
24,48
25,213
26,45
27,210
28,231
29,207
30,216
31,216
0,972
1,48
2,45
3,48
4,201
5,45
6,45
7,51
8,48
9,48
10,216
11,45
12,45
13,45
14,51
15,216
16,45
17,45
18,207
19,216
20,48
21,45
22,51
23,207
24,45
25,45
26,48
27,69
28,207
29,204
30,213
31,210
0,201
1,48
2,207
3,45
4,45
5,45
6,45
7,72
8,54
9,129
10,213
11,45
12,48
13,51
14,51
15,45
16,219
17,216
18,222
19,213
20,48
21,45
22,51
23,45
24,204
25,45
26,216
27,225
28,216
29,201
30,45
31,210
0,201
1,213
2,210
3,48
4,45
5,48
6,51
7,141
8,45
9,48
10,249
11,51
12,45
13,237
14,207
15,51
16,54
17,207
18,45
19,291
20,96
21,405
22,48
23,48
24,51
25,54
26,48
27,45
28,207
29,213
30,213
31,276
0,645
1,45
2,45
3,45
4,54
5,51
6,204
7,45
8,81
9,201
10,225
11,45
12,45
13,45
14,45
15,210
16,51
17,51
18,213
19,210
20,210
21,51
22,45
23,51
24,195
25,48
26,222
27,45
28,210
29,198
30,207
31,213
0,198
1,45
2,48
3,45
4,48
5,48
6,45
7,45
8,45
9,96
10,342
11,45
12,51
13,51
14,45
15,201
16,216
17,51
18,54
19,210
20,45
21,45
22,45
23,213
24,54
25,51
26,45
27,216
28,210
29,45
30,201
31,210
0,201
1,54
2,210
3,45
4,45
5,51
6,48
7,48
8,54
9,234
10,234
11,45
12,45
13,51
14,45
15,54
16,207
17,45
18,45
19,228
20,51
21,60
22,51
23,45
24,54
25,51
26,45
27,216
28,216
29,216
30,216
31,45
0,192
1,54
2,48
3,51
4,45
