TrainingSize,Cycles
20,216
21,45
22,51
23,54
24,45
25,45
26,264
27,45
28,207
29,207
30,258
31,51
0,192
1,54
2,51
3,51
4,48
5,51
6,45
7,228
8,51
9,123
10,210
11,45
12,201
13,204
14,45
15,216
16,213
17,45
18,45
19,63
20,216
21,51
22,51
23,45
24,213
25,45
26,261
27,45
28,204
29,216
30,216
31,207
0,195
1,51
2,54
3,54
4,54
5,45
6,87
7,45
8,54
9,123
10,219
11,45
12,48
13,198
14,45
15,54
16,60
17,228
18,51
19,51
20,213
21,219
22,210
23,45
24,45
25,45
26,255
27,261
28,213
29,51
30,45
31,45
0,144
1,45
2,210
3,48
4,45
5,45
6,204
7,228
8,210
9,45
10,51
11,48
12,45
13,213
14,45
15,219
16,45
17,45
18,45
19,51
20,207
21,54
22,45
23,51
24,45
25,51
26,264
27,216
28,216
29,48
30,237
31,210
0,204
1,45
2,48
3,45
4,45
5,48
6,45
7,219
8,51
9,120
10,120
11,48
12,45
13,201
14,54
15,216
16,45
17,219
18,45
19,51
20,225
21,48
22,45
23,45
24,51
25,45
26,258
27,45
28,255
29,207
30,45
31,207
0,720
1,54
2,54
3,48
4,54
5,48
6,48
7,219
8,216
9,222
10,51
11,48
12,45
13,210
14,45
15,45
16,216
17,45
18,45
19,45
20,225
21,45
22,216
23,210
24,51
25,51
26,264
27,213
28,207
29,216
30,87
31,204
0,1038
1,54
2,51
3,51
4,39
5,51
6,48
7,54
8,45
9,54
10,81
11,207
12,45
13,210
14,45
15,45
16,300
17,54
18,66
19,84
20,216
21,45
22,306
23,45
24,45
25,213
26,255
27,267
28,210
29,207
30,210
31,48
0,183
1,201
2,45
3,51
4,45
5,48
6,48
7,222
8,45
9,84
10,210
11,45
12,45
13,213
14,45
15,51
16,84
17,54
18,207
19,51
20,228
21,45
22,45
23,225
24,39
25,48
26,243
27,210
28,207
29,423
30,63
31,45
0,201
1,204
2,210
3,45
4,51
5,51
6,216
7,51
8,78
9,99
10,99
11,45
12,51
13,204
14,48
15,210
16,51
17,54
18,45
19,117
20,234
21,45
22,45
23,219
24,201
25,54
26,261
27,213
28,294
29,72
30,210
31,312
0,390
1,210
2,216
3,45
4,48
5,132
6,210
7,216
8,216
9,228
10,45
11,204
12,45
13,228
14,51
15,54
16,45
17,45
18,51
19,240
20,228
21,48
22,45
23,45
24,45
25,210
26,261
27,225
28,213
29,45
30,255
31,252
0,615
1,45
2,48
3,45
4,45
5,45
6,48
7,45
8,45
9,45
10,108
11,45
12,207
13,195
14,225
15,48
16,216
17,45
18,51
19,210
20,213
21,45
22,216
23,51
24,51
25,210
26,255
27,213
28,258
29,216
30,207
31,255
0,189
1,219
2,207
3,51
4,54
5,45
6,45
7,219
8,57
9,48
10,48
11,48
12,45
13,204
14,45
15,48
16,54
17,213
18,204
19,207
20,228
21,54
22,63
23,45
24,45
25,201
26,279
27,54
28,201
29,210
30,102
31,57
0,1143
1,207
2,45
3,45
4,45
5,45
6,45
7,213
8,51
9,213
10,45
11,117
12,45
13,210
14,45
15,45
16,228
17,45
18,45
19,213
20,222
21,45
22,213
23,54
24,45
25,48
26,255
27,258
28,213
29,201
30,264
31,204
0,204
1,45
2,51
3,45
4,45
5,45
6,84
7,216
8,45
9,51
10,48
11,45
12,45
13,207
14,45
15,45
16,69
17,51
18,45
19,51
20,210
21,51
22,201
23,210
24,45
25,45
26,255
27,258
28,255
29,210
30,285
31,204
0,186
1,210
2,201
3,213
4,45
5,51
6,84
7,231
8,45
9,45
10,45
11,45
12,45
13,201
14,48
15,48
16,45
17,105
18,45
19,57
20,210
21,48
22,51
23,54
24,204
25,51
26,255
27,204
28,207
29,210
30,207
31,210
0,195
1,207
2,201
3,45
4,54
5,54
6,78
7,210
8,45
9,51
10,51
11,45
12,45
13,204
14,45
15,54
16,45
17,87
18,54
19,45
20,210
21,54
22,51
23,54
24,48
25,45
26,258
27,204
28,45
29,219
30,234
31,207
0,195
1,45
2,48
3,51
4,45
5,51
6,45
7,51
8,213
9,108
10,216
11,51
12,51
13,204
14,213
15,45
16,213
17,45
18,213
19,45
20,210
21,48
22,45
23,45
24,210
25,210
26,282
27,45
28,54
29,66
30,261
31,207
0,186
1,51
2,45
3,51
4,45
5,51
6,45
7,51
8,54
9,45
10,210
11,51
12,51
13,204
14,45
15,45
16,45
17,45
18,45
19,210
20,225
21,45
22,45
23,45
24,45
25,210
26,258
27,237
28,207
29,210
30,207
31,207
0,198
1,54
2,210
3,45
4,45
5,45
6,48
7,234
8,45
9,117
10,45
11,54
12,45
13,222
14,45
15,45
16,51
17,51
18,45
19,54
20,219
21,48
22,45
23,45
24,210
25,207
26,255
27,210
28,201
29,45
30,258
31,198
0,201
1,204
2,210
3,45
4,45
5,51
6,93
7,213
8,219
9,222
10,45
11,51
12,45
13,201
14,45
15,219
16,213
17,210
18,45
19,45
20,225
21,210
22,54
23,45
24,45
25,204
26,255
27,48
28,51
29,258
30,210
31,276
0,195
1,54
2,51
3,45
4,48
5,45
6,45
7,207
8,45
9,96
10,126
11,45
12,51
13,210
14,225
15,225
16,207
17,45
18,45
19,219
20,213
21,48
22,45
23,45
24,45
25,45
26,255
27,216
28,207
29,54
30,210
31,204
0,195
1,45
2,210
3,45
4,45
5,45
6,48
7,243
8,45
9,54
10,216
11,45
12,51
13,207
14,48
15,45
16,51
17,45
18,51
19,219
20,219
21,204
22,45
23,48
24,198
25,45
26,258
27,264
28,210
29,219
30,261
31,204
0,1125
1,45
2,210
3,51
4,48
5,45
6,84
7,207
8,69
9,210
10,45
11,213
12,54
13,210
14,45
15,45
16,51
17,54
18,45
19,93
20,216
21,45
22,45
23,45
24,207
25,45
26,264
27,216
28,45
29,51
30,207
31,213
0,195
1,210
2,45
3,45
4,216
5,45
6,216
7,54
8,216
9,228
10,54
11,54
12,51
13,210
14,51
15,213
16,219
17,210
18,45
19,51
20,225
21,51
22,51
23,54
24,204
25,210
26,264
27,51
28,51
29,69
30,51
31,261
0,192
1,210
2,201
3,54
4,54
5,54
6,54
7,219
8,45
9,90
10,45
11,45
12,48
13,204
14,45
15,54
16,96
17,48
18,60
19,51
20,210
21,48
22,45
23,45
24,207
25,219
26,261
27,210
28,207
29,51
30,213
31,255
0,183
1,45
2,216
3,51
4,51
5,54
6,45
7,216
8,144
9,54
10,45
11,51
12,51
13,198
14,45
15,45
16,222
17,45
18,51
19,96
20,216
21,45
22,45
23,210
24,207
25,207
26,261
27,219
28,204
29,216
30,258
31,54
0,195
1,204
2,207
3,45
4,54
5,45
6,45
7,228
8,45
9,123
10,75
11,207
12,45
13,213
14,48
15,45
16,48
17,219
18,54
19,45
20,231
21,48
22,45
23,51
24,51
25,51
26,258
27,207
28,255
29,123
30,261
31,414
0,183
1,45
2,48
3,45
4,45
5,45
6,213
7,228
8,45
9,114
10,45
11,45
12,45
13,204
14,69
15,45
16,51
17,45
18,45
19,45
20,213
21,45
22,48
23,54
24,201
25,51
26,264
27,207
28,45
29,54
30,213
31,201
0,192
1,45
2,45
3,45
4,48
5,45
6,45
7,51
8,45
9,159
10,54
11,51
12,210
13,381
14,45
15,45
16,213
17,45
18,51
19,51
20,219
21,45
22,204
23,48
24,66
25,45
26,255
27,45
28,45
29,45
30,216
31,210
0,171
1,54
2,432
3,51
4,54
5,54
6,270
7,45
8,45
9,51
10,210
11,51
12,45
13,213
14,45
15,54
16,213
17,48
18,207
19,228
20,228
21,45
22,54
23,51
24,51
25,45
26,258
27,267
28,216
29,54
30,204
31,51
0,195
1,45
2,45
3,45
4,45
5,48
6,210
7,219
8,45
9,51
10,45
11,45
12,45
13,201
14,45
15,207
16,51
17,216
18,54
19,72
20,225
21,207
22,216
23,45
24,45
25,210
26,261
27,210
28,48
29,57
30,225
31,54
0,264
1,48
2,48
3,45
4,48
5,51
6,216
7,225
8,216
9,108
10,48
11,45
12,45
13,207
14,45
15,45
16,45
17,69
18,51
19,45
20,222
21,54
22,216
23,210
24,48
25,51
26,261
27,45
28,213
29,210
30,255
31,204
0,195
1,45
2,51
3,45
4,54
5,51
6,45
7,45
8,54
9,228
10,45
11,45
12,54
13,207
14,216
15,45
16,219
17,51
18,87
19,81
20,216
21,210
22,210
23,210
24,45
25,51
26,258
27,210
28,207
29,204
30,93
31,207
0,189
1,45
2,207
3,45
4,45
5,48
6,213
7,45
8,51
9,111
10,210
11,48
12,45
13,201
14,219
15,216
16,48
17,45
18,45
19,87
20,225
21,207
22,45
23,45
24,45
25,213
26,258
27,216
28,45
29,45
30,258
31,204
0,195
1,48
2,48
3,45
4,45
5,45
6,45
7,48
8,219
9,216
10,207
11,45
12,48
13,222
14,45
15,45
16,45
17,48
18,216
19,45
20,210
21,45
22,45
23,210
24,45
25,207
26,261
27,213
28,201
29,216
30,213
31,207
0,192
1,51
2,45
3,54
4,45
5,51
6,45
7,210
8,120
9,210
10,51
11,48
12,45
13,204
14,219
15,219
16,51
17,45
18,51
19,75
20,225
21,45
22,201
23,210
24,48
25,210
26,261
27,45
28,213
29,207
30,213
31,198
0,189
1,54
2,210
3,48
4,45
5,45
6,48
7,210
8,216
9,51
10,45
11,45
12,51
13,213
14,45
15,219
16,48
17,45
18,48
19,93
20,228
21,198
22,45
23,45
24,204
25,207
26,258
27,213
28,69
29,210
30,66
31,210
0,186
1,210
2,45
3,51
4,45
5,51
6,216
7,45
8,54
9,129
10,219
11,45
12,45
13,216
14,45
15,69
16,45
17,45
18,45
19,243
20,219
21,201
22,54
23,45
24,45
25,204
26,255
27,255
28,54
29,45
30,258
31,213
0,189
1,210
2,213
3,51
4,48
5,45
6,204
7,219
8,45
9,105
10,87
11,45
12,54
13,195
14,45
15,225
16,45
17,228
18,51
19,48
20,228
21,51
22,204
23,207
24,207
25,207
26,261
27,258
28,210
29,45
30,225
31,54
0,750
1,48
2,201
3,51
4,48
5,45
6,45
7,45
8,48
9,228
10,45
11,45
12,51
13,201
14,213
15,207
16,51
17,45
18,72
19,45
20,216
21,216
22,45
23,51
24,48
25,207
26,264
27,51
28,201
29,210
30,258
31,204
0,198
1,45
2,210
3,48
4,45
5,210
6,207
7,228
8,45
9,54
10,210
11,45
12,45
13,207
14,45
15,45
16,222
17,45
18,45
19,63
20,219
21,45
22,51
23,45
24,45
25,207
26,264
27,267
28,207
29,54
30,201
31,204
0,201
1,45
2,45
3,48
4,48
5,45
6,45
7,213
8,51
9,45
10,216
11,48
12,51
13,204
14,45
15,45
16,45
17,45
18,45
19,51
20,216
21,45
22,57
23,51
24,45
25,45
26,264
27,54
28,210
29,210
30,48
31,243
0,324
1,51
2,216
3,45
4,45
5,48
6,45
7,216
8,126
9,120
10,72
11,45
12,45
13,210
14,51
15,210
16,45
17,90
18,48
19,45
20,213
21,45
22,54
23,228
24,162
25,51
26,255
27,45
28,363
29,252
30,96
31,201
0,465
1,51
2,210
3,48
4,51
5,54
6,45
7,45
8,219
9,231
10,45
11,48
12,51
13,213
14,45
15,210
16,225
17,51
18,45
19,93
20,213
21,48
22,45
23,45
24,45
25,204
26,255
27,216
28,48
29,210
30,255
31,45
0,195
1,207
2,210
3,45
4,51
5,45
6,45
7,228
8,60
9,111
10,51
11,201
12,45
13,207
14,213
15,45
16,45
17,216
18,222
19,90
20,213
21,45
22,48
23,45
24,204
25,45
26,264
27,258
28,282
29,207
30,255
31,207
0,750
1,54
2,48
3,45
4,45
5,51
6,45
7,51
8,72
9,96
10,96
11,48
12,45
13,207
14,51
15,51
16,54
17,222
18,45
19,51
20,216
21,45
22,45
23,45
24,48
25,45
26,267
27,234
28,51
29,207
30,204
31,201
0,198
1,51
2,48
3,45
4,51
5,48
6,45
7,219
8,45
9,84
10,51
11,51
12,48
13,204
14,45
15,228
16,63
17,45
18,48
19,204
20,216
21,54
22,48
23,45
24,45
25,45
26,255
27,225
28,105
29,51
30,261
31,210
0,198
1,45
2,210
3,48
4,45
5,45
6,213
7,51
8,45
9,234
10,45
11,210
12,60
13,198
14,210
15,51
16,213
17,48
18,213
19,60
20,219
21,45
22,210
23,48
24,45
25,114
26,279
27,45
28,210
29,219
30,219
31,45
0,186
1,210
2,303
3,45
4,45
5,48
6,90
7,225
8,75
9,225
10,45
11,198
12,51
13,213
14,45
15,213
16,45
17,51
18,114
19,84
20,216
21,54
22,45
23,45
24,45
25,204
26,258
27,45
28,198
29,201
30,210
31,45
0,183
1,210
2,207
3,45
4,210
5,45
6,51
7,216
8,48
9,216
10,48
11,51
12,54
13,204
14,45
15,213
16,219
17,48
18,45
19,45
20,246
21,51
22,210
23,45
24,45
25,210
26,258
27,45
28,198
29,207
30,273
31,45
0,195
1,51
2,45
3,51
4,45
5,54
6,87
7,243
8,45
9,54
10,45
11,45
12,45
13,213
14,45
15,45
16,54
17,219
18,51
19,93
20,213
21,45
22,216
23,213
24,45
25,45
26,267
27,264
28,48
29,210
30,255
31,48
0,198
1,51
2,45
3,51
4,45
5,45
6,132
7,234
8,45
9,108
10,48
11,54
12,51
13,204
14,48
15,216
16,216
17,54
18,45
19,75
20,222
21,45
22,216
23,51
24,54
25,207
26,258
27,213
28,216
29,207
30,96
31,219
0,192
1,207
2,51
3,45
4,45
5,54
6,54
7,45
8,216
9,108
10,72
11,48
12,48
13,213
14,51
15,45
16,48
17,45
18,210
19,54
20,213
21,51
22,207
23,45
24,54
25,201
26,258
27,264
28,204
29,45
30,87
31,198
0,183
1,45
2,210
3,54
4,54
5,48
6,78
7,225
8,75
9,132
10,48
11,45
12,51
13,201
14,51
15,54
16,51
17,45
18,69
19,93
20,228
21,201
22,207
23,210
24,54
25,45
26,255
27,213
28,291
29,216
30,285
31,207
0,180
1,45
2,210
3,45
4,45
5,48
6,51
7,219
8,51
9,114
10,45
11,48
12,51
13,216
14,45
15,51
16,45
17,210
18,222
19,204
20,216
21,54
22,54
23,201
24,45
25,213
26,258
27,258
28,210
29,45
30,255
31,201
0,186
1,54
2,210
3,45
4,51
5,48
6,45
7,45
8,45
9,93
10,207
11,45
12,54
13,207
14,207
15,45
16,48
17,45
18,198
19,75
20,237
21,45
22,219
23,48
24,45
25,54
26,258
27,51
28,210
29,204
30,90
31,252
0,186
1,48
2,45
3,45
4,45
5,45
6,216
7,219
8,45
9,99
10,75
11,45
12,45
13,204
14,48
15,54
16,225
17,54
18,222
19,54
20,228
21,45
22,51
23,45
24,48
25,54
26,261
27,213
28,45
29,81
30,207
31,201
0,192
1,45
2,45
3,48
4,48
5,54
6,45
7,45
8,51
9,90
10,213
11,45
12,45
13,204
14,45
15,45
16,54
17,54
18,219
19,204
20,312
21,45
22,201
23,51
24,45
25,210
26,279
27,225
28,45
29,216
30,270
31,210
0,129
1,45
2,207
3,51
4,45
5,48
6,45
7,243
8,216
9,111
10,210
11,99
12,207
13,201
14,213
15,45
16,45
17,231
18,216
19,63
20,222
21,210
22,45
23,45
24,207
25,48
26,258
27,45
28,210
29,207
30,261
31,198
0,186
1,45
2,207
3,51
4,48
5,51
6,210
7,237
8,207
9,219
10,210
11,45
12,45
13,204
14,48
15,219
16,57
17,210
18,45
19,54
20,213
21,45
22,45
23,45
24,207
25,207
26,267
27,258
28,210
29,210
30,207
31,261
0,483
1,48
2,45
3,51
4,45
5,54
6,48
7,219
8,96
9,213
10,216
11,45
12,210
13,216
14,54
15,54
16,51
17,45
18,45
19,72
20,222
21,45
22,51
23,45
24,204
25,51
26,270
27,51
28,225
29,201
30,207
31,45
0,150
1,45
2,342
3,51
4,72
5,54
6,45
7,219
8,48
9,96
10,48
11,45
12,45
13,204
14,51
15,216
16,45
17,54
18,210
19,51
20,225
21,48
22,216
23,45
24,204
25,213
26,255
27,45
28,45
29,219
30,231
31,201
0,198
1,45
2,210
3,48
4,45
5,45
6,54
7,213
8,219
9,114
10,54
11,45
12,216
13,213
14,45
15,54
16,45
17,45
18,75
19,102
20,213
21,51
22,45
23,45
24,48
25,210
26,255
27,270
28,45
29,255
30,219
31,195
0,201
1,51
2,207
3,45
4,45
5,210
6,45
7,45
8,210
9,51
10,45
11,45
12,48
13,198
14,45
15,48
16,45
17,219
18,45
19,45
20,219
21,213
22,48
23,45
24,45
25,48
26,255
27,210
28,210
29,66
30,258
31,204
0,192
1,207
2,45
3,45
4,45
5,48
6,48
7,45
8,69
9,102
10,219
11,45
12,213
13,213
14,213
15,54
16,45
17,231
18,63
19,51
20,213
21,54
22,213
23,51
24,45
25,210
26,267
27,45
28,222
29,303
30,207
31,207
0,183
1,48
2,207
3,45
4,45
5,54
6,102
7,51
8,51
9,225
10,45
11,45
12,45
13,207
14,45
15,69
16,48
17,45
18,45
19,204
20,210
21,51
22,204
23,45
24,45
25,54
26,264
27,234
28,45
29,207
30,213
31,207
0,186
1,210
2,210
3,45
4,45
5,51
6,51
7,45
8,72
9,93
10,51
11,45
12,45
13,204
14,51
15,213
16,198
17,48
18,45
19,210
20,222
21,54
22,48
23,210
24,51
25,45
26,264
27,51
28,201
29,216
30,45
31,45
0,195
1,207
2,48
3,45
4,45
5,45
6,207
7,207
8,51
9,108
10,75
11,222
12,45
13,204
14,45
15,45
16,45
17,231
18,45
19,225
20,222
21,45
22,45
23,45
24,51
25,45
26,261
27,45
28,210
29,219
30,222
31,252
0,183
1,48
2,54
3,54
4,51
5,51
6,45
7,225
8,51
9,135
10,45
11,54
12,45
13,219
14,45
15,48
16,51
17,228
18,204
19,54
20,225
21,210
22,48
23,48
24,45
25,207
26,255
27,207
28,45
29,216
30,210
31,45
0,174
1,45
2,51
3,48
4,54
5,48
6,48
7,228
8,222
9,45
10,210
11,54
12,45
13,204
14,51
15,45
16,213
17,45
18,45
19,225
20,225
21,213
22,51
23,45
24,51
25,213
26,270
27,213
28,213
29,258
30,45
31,204
0,183
1,45
2,45
3,48
4,51
5,51
6,81
7,45
8,45
9,45
10,216
11,213
12,51
13,204
14,210
15,216
16,45
17,45
18,204
19,45
20,219
21,207
22,45
23,51
24,45
25,207
26,264
27,51
28,258
29,210
30,255
31,201
0,180
1,201
2,45
3,45
4,45
5,48
6,45
7,219
8,45
9,48
10,219
11,201
12,45
13,204
14,54
15,207
16,51
17,102
18,48
19,213
20,213
21,255
22,51
23,45
24,51
25,45
26,264
27,261
28,45
29,258
30,258
31,213
0,786
1,210
2,210
3,219
4,45
5,45
6,111
7,207
8,210
9,45
10,81
11,51
12,48
13,204
14,45
15,216
16,51
17,45
18,54
19,45
20,213
21,51
22,51
23,45
24,45
25,45
26,273
27,288
28,45
29,210
30,261
31,45
0,180
1,45
2,210
3,54
4,51
5,45
6,51
7,207
8,210
9,213
10,48
11,51
12,48
13,216
14,48
15,213
16,48
17,45
18,45
19,219
20,225
21,216
22,54
23,54
24,45
25,48
26,258
27,45
28,51
29,213
30,261
31,252
0,201
1,210
2,201
3,45
4,48
5,45
6,54
7,216
8,216
9,45
10,54
11,216
12,45
13,198
14,45
15,216
16,48
17,45
18,51
19,60
20,219
21,54
22,45
23,45
24,45
25,45
26,258
27,51
28,207
29,195
30,216
31,204
0,585
1,51
2,207
3,54
4,45
5,45
6,45
7,225
8,63
9,207
10,45
11,45
12,51
13,207
14,54
15,45
16,54
17,45
18,207
19,54
20,216
21,45
22,204
23,213
24,204
25,45
26,258
27,216
28,282
29,213
30,258
31,207
0,939
1,207
2,216
3,51
4,48
5,45
6,213
7,222
8,216
9,45
10,93
11,45
12,54
13,204
14,45
15,45
16,45
17,51
18,207
19,90
20,219
21,45
22,204
23,51
24,201
25,204
26,258
27,216
28,219
29,207
30,210
31,201
0,144
1,51
2,207
3,48
4,54
5,51
6,45
7,216
8,45
9,210
10,45
11,51
12,48
13,204
14,45
15,207
16,51
17,225
18,45
19,48
20,228
21,213
22,48
23,48
24,45
25,207
26,255
27,51
28,207
29,213
30,261
31,201
0,933
1,45
2,45
3,51
4,54
5,51
6,51
7,216
8,45
9,51
10,102
11,54
12,45
13,198
14,48
15,228
16,51
17,48
18,45
19,216
20,210
21,54
22,51
23,45
24,48
25,207
26,255
27,213
28,45
29,210
30,255
31,45
0,201
1,45
2,48
3,51
4,48
5,48
6,207
7,54
8,48
9,114
10,108
11,51
12,54
13,204
14,54
15,45
16,231
17,45
18,45
19,45
20,210
21,45
22,48
23,45
24,201
25,210
26,264
27,261
28,51
29,216
30,258
31,204
0,288
1,45
2,51
3,45
4,54
5,48
6,216
7,48
8,45
9,222
10,45
11,54
12,48
13,207
14,45
15,207
16,51
17,48
18,207
19,54
20,222
21,48
22,45
23,51
24,45
25,210
26,258
27,210
28,207
29,210
30,261
31,51
0,195
1,45
2,51
3,51
4,45
5,51
6,54
7,45
8,45
9,114
10,45
11,51
12,45
13,204
14,207
15,51
16,45
17,54
18,51
19,213
20,228
21,207
22,45
23,48
24,45
25,207
26,264
27,45
28,207
29,207
30,114
31,213
0,789
1,207
2,51
3,45
4,48
5,45
6,51
7,216
8,45
9,45
10,72
11,51
12,54
13,219
14,45
15,213
16,45
17,51
18,45
19,108
20,213
21,48
22,216
23,45
24,51
25,210
26,261
27,261
28,210
29,207
30,45
31,204
0,192
1,45
2,45
3,51
4,54
5,45
6,45
7,216
8,54
9,216
10,48
11,45
12,45
13,204
14,45
15,207
16,210
17,213
18,45
19,219
20,216
21,75
22,213
23,57
24,45
25,48
26,252
27,45
28,210
29,216
30,261
31,198
0,201
1,45
2,204
3,45
4,51
5,45
6,204
7,225
8,45
9,45
10,51
11,57
12,48
13,210
14,72
15,48
16,51
17,45
18,45
19,45
20,219
21,201
22,207
23,207
24,201
25,207
26,255
27,219
28,48
29,255
30,207
31,201
0,459
1,45
2,210
3,45
4,45
5,54
6,45
7,45
8,60
9,45
10,63
11,207
12,51
13,201
14,207
15,219
16,51
17,45
18,216
19,108
20,219
21,48
22,45
23,48
24,198
25,48
26,264
27,48
28,204
29,210
30,216
31,93
0,201
1,210
2,51
3,48
4,45
5,213
6,45
7,216
8,60
9,210
10,60
11,45
12,45
13,198
14,216
15,45
16,54
17,51
18,45
19,45
20,216
21,51
22,45
23,45
24,45
25,45
26,258
27,267
28,207
29,207
30,216
31,204
0,189
1,45
2,210
3,54
4,45
5,54
6,51
7,210
8,126
9,48
10,51
11,45
12,54
13,207
14,216
15,210
16,45
17,45
18,207
19,54
20,234
21,207
22,54
23,207
24,198
25,201
26,267
27,258
28,210
29,216
30,75
31,252
0,339
1,207
2,210
3,48
4,51
5,45
6,48
7,216
8,45
9,213
10,216
11,210
12,45
13,213
14,45
15,45
16,45
17,45
18,75
19,69
20,210
21,54
22,45
23,45
24,45
25,219
26,255
27,213
28,204
29,207
30,45
31,207
0,192
1,45
2,210
3,51
