TrainingSize,Cycles
20,288
21,207
22,291
23,45
24,213
25,225
26,252
27,288
28,51
29,54
30,228
31,222
0,891
1,225
2,243
3,222
4,39
5,45
6,78
7,54
8,210
9,222
10,51
11,204
12,237
13,51
14,222
15,219
16,234
17,222
18,225
19,237
20,210
21,207
22,228
23,213
24,213
25,213
26,210
27,228
28,216
29,204
30,207
31,207
0,201
1,45
2,45
3,204
4,45
5,51
6,201
7,216
8,219
9,210
10,216
11,207
12,234
13,237
14,231
15,207
16,216
17,207
18,216
19,222
20,45
21,207
22,210
23,222
24,219
25,213
26,210
27,114
28,210
29,45
30,204
31,207
0,183
1,45
2,51
3,51
4,48
5,51
6,45
7,45
8,210
9,225
10,207
11,198
12,213
13,240
14,213
15,216
16,228
17,240
18,213
19,219
20,204
21,66
22,207
23,219
24,213
25,234
26,48
27,216
28,231
29,213
30,234
31,204
0,201
1,54
2,45
3,45
4,45
5,48
6,207
7,213
8,213
9,210
10,216
11,231
12,225
13,213
14,222
15,435
16,234
17,207
18,219
19,210
20,207
21,219
22,45
23,216
24,210
25,228
26,210
27,222
28,213
29,219
30,198
31,201
0,183
1,45
2,48
3,51
4,51
5,45
6,45
7,45
8,219
9,210
10,45
11,213
12,225
13,210
14,216
15,210
16,213
17,219
18,216
19,267
20,291
21,48
22,45
23,207
24,207
25,213
26,69
27,216
28,45
29,222
30,198
31,207
0,195
1,45
2,207
3,45
4,51
5,51
6,54
7,216
8,219
9,213
10,207
11,216
12,225
13,228
14,231
15,231
16,228
17,225
18,225
19,216
20,45
21,249
22,207
23,213
24,225
25,210
26,45
27,210
28,213
29,222
30,201
31,219
0,189
1,48
2,210
3,45
4,45
5,51
6,45
7,45
8,213
9,51
10,228
11,210
12,231
13,222
14,216
15,213
16,213
17,228
18,225
19,234
20,216
21,249
22,222
23,201
24,219
25,219
26,207
27,231
28,216
29,222
30,54
31,225
0,279
1,54
2,207
3,45
4,45
5,51
6,45
7,45
8,222
9,204
10,216
11,45
12,225
13,207
14,234
15,225
16,213
17,225
18,45
19,240
20,231
21,213
22,219
23,213
24,225
25,234
26,78
27,219
28,219
29,213
30,225
31,48
0,774
1,45
2,48
3,45
4,45
5,45
6,99
7,45
8,225
9,207
10,198
11,45
12,204
13,234
14,243
15,228
16,213
17,240
18,213
19,45
20,219
21,213
22,201
23,222
24,216
25,219
26,207
27,231
28,45
29,222
30,48
31,207
0,198
1,45
2,207
3,45
4,45
5,51
6,48
7,45
8,213
9,198
10,207
11,228
12,240
13,45
14,216
15,249
16,201
17,231
18,210
19,219
20,207
21,210
22,213
23,222
24,213
25,45
26,219
27,213
28,216
29,213
30,204
31,207
0,198
1,204
2,201
3,51
4,45
5,54
6,51
7,51
8,216
9,225
10,207
11,48
12,210
13,222
14,204
15,225
16,213
17,225
18,222
19,270
20,48
21,279
22,213
23,228
24,216
25,216
26,207
27,225
28,222
29,219
30,264
31,219
0,192
1,66
2,48
3,51
4,45
5,51
6,45
7,45
8,225
9,213
10,219
11,198
12,243
13,225
14,51
15,204
16,222
17,210
18,45
19,219
20,51
21,213
22,207
23,48
24,219
25,225
26,222
27,228
28,216
29,207
30,48
31,45
0,195
1,48
2,204
3,51
4,51
5,207
6,48
7,54
8,225
9,231
10,225
11,201
12,216
13,45
14,246
15,207
16,213
17,225
18,327
19,225
20,213
21,219
22,216
23,219
24,216
25,45
26,243
27,45
28,234
29,234
30,207
31,207
0,753
1,54
2,207
3,48
4,51
5,51
6,213
7,54
8,216
9,222
10,213
11,222
12,246
13,231
14,276
15,216
16,225
17,231
18,222
19,231
20,48
21,204
22,45
23,210
24,219
25,219
26,219
27,231
28,204
29,51
30,219
31,246
0,531
1,45
2,51
3,45
4,45
5,45
6,54
7,45
8,213
9,210
10,222
11,45
12,45
13,204
14,207
15,213
16,222
17,216
18,243
19,249
20,57
21,207
22,228
23,219
24,225
25,222
26,222
27,51
28,222
29,255
30,210
31,210
0,183
1,45
2,45
3,45
4,54
5,45
6,48
7,231
8,228
9,225
10,216
11,222
12,45
13,45
14,222
15,210
16,216
17,225
18,216
19,216
20,219
21,207
22,210
23,222
24,210
25,228
26,219
27,216
28,54
29,216
30,201
31,210
0,1059
1,45
2,207
3,45
4,45
5,216
6,48
7,51
8,222
9,207
10,240
11,240
12,51
13,249
14,216
15,207
16,222
17,225
18,213
19,243
20,45
21,222
22,204
23,54
24,222
25,222
26,225
27,228
28,210
29,222
30,219
31,207
0,1074
1,201
2,204
3,45
4,45
5,45
6,204
7,48
8,216
9,216
10,210
11,234
12,45
13,219
14,210
15,216
16,228
17,225
18,216
19,225
20,207
21,54
22,228
23,201
24,216
25,228
26,213
27,45
28,240
29,210
30,207
31,216
0,201
1,201
2,48
3,45
4,45
5,45
6,45
7,48
8,219
9,204
10,222
11,225
12,216
13,222
14,207
15,213
16,216
17,225
18,213
19,219
20,222
21,210
22,210
23,222
24,213
25,225
26,231
27,51
28,228
29,225
30,219
31,207
0,192
1,51
2,216
3,51
4,54
5,45
6,87
7,45
8,210
9,231
10,234
11,48
12,45
13,219
14,216
15,219
16,213
17,216
18,213
19,237
20,234
21,234
22,216
23,210
24,201
25,222
26,219
27,210
28,45
29,207
30,51
31,213
0,204
1,51
2,45
3,45
4,48
5,51
6,51
7,51
8,225
9,219
10,210
11,204
12,222
13,51
14,231
15,204
16,225
17,237
18,222
19,225
20,48
21,270
22,45
23,207
24,249
25,234
26,219
27,309
28,282
29,216
30,246
31,222
0,192
1,45
2,207
3,48
4,48
5,51
6,120
7,45
8,216
9,213
10,216
11,201
12,45
13,213
14,48
15,234
16,225
17,219
18,51
19,219
20,72
21,210
22,51
23,45
24,231
25,213
26,216
27,225
28,246
29,216
30,45
31,219
0,201
1,51
2,54
3,45
4,45
5,54
6,213
7,45
8,207
9,222
10,225
11,51
12,219
13,210
14,225
15,45
16,231
17,234
18,111
19,225
20,204
21,219
22,228
23,207
24,240
25,228
26,216
27,45
28,207
29,219
30,216
31,210
0,192
1,207
2,207
3,45
4,45
5,45
6,84
7,45
8,210
9,210
10,213
11,216
12,210
13,72
14,228
15,210
16,231
17,252
18,222
19,231
20,216
21,204
22,252
23,213
24,219
25,222
26,207
27,210
28,210
29,219
30,201
31,210
0,180
1,45
2,45
3,45
4,45
5,216
6,48
7,54
8,243
9,225
10,216
11,6702
12,216
13,51
14,207
15,219
16,216
17,210
18,216
19,246
20,204
21,246
22,45
23,228
24,204
25,210
26,231
27,219
28,219
29,51
30,198
31,213
0,195
1,45
2,207
3,51
4,48
5,45
6,45
7,51
8,222
9,243
10,219
11,207
12,216
13,222
14,216
15,225
16,219
17,228
18,267
19,219
20,213
21,201
22,213
23,204
24,210
25,210
26,198
27,210
28,207
29,225
30,219
31,219
0,186
1,45
2,45
3,45
4,45
5,48
6,96
7,48
8,219
9,225
10,201
11,213
12,213
13,222
14,213
15,207
16,237
17,225
18,234
19,48
20,207
21,216
22,213
23,213
24,207
25,234
26,228
27,51
28,213
29,225
30,243
31,201
0,201
1,51
2,51
3,45
4,45
5,48
6,45
7,213
8,222
9,207
10,213
11,204
12,45
13,219
14,219
15,216
16,243
17,222
18,225
19,228
20,210
21,45
22,210
23,231
24,222
25,225
26,243
27,228
28,210
29,228
30,201
31,216
0,192
1,51
2,198
3,45
4,45
5,51
6,48
7,51
8,213
9,207
10,201
11,207
12,54
13,240
14,210
15,222
16,249
17,225
18,333
19,321
20,204
21,201
22,216
23,51
24,210
25,228
26,216
27,213
28,216
29,45
30,213
31,207
0,201
1,45
2,204
3,45
4,45
5,45
6,45
7,45
8,216
9,210
10,222
11,204
12,234
13,213
14,213
15,216
16,213
17,201
18,213
19,231
20,45
21,207
22,216
23,45
24,225
25,225
26,222
27,210
28,219
29,216
30,270
31,246
0,1128
1,54
2,51
3,54
4,48
5,51
6,213
7,45
8,207
9,216
10,246
11,222
12,219
13,237
14,204
15,252
16,225
17,231
18,252
19,222
20,207
21,213
22,213
23,213
24,216
25,231
26,216
27,255
28,228
29,207
30,225
31,75
0,204
1,51
2,45
3,45
4,51
5,54
6,93
7,51
8,222
9,207
10,222
11,207
12,234
13,216
14,213
15,219
16,228
17,210
18,204
19,219
20,207
21,204
22,225
23,210
24,213
25,204
26,201
27,219
28,210
29,213
30,210
31,51
0,624
1,48
2,45
3,51
4,213
5,51
6,48
7,45
8,222
9,216
10,213
11,213
12,51
13,207
14,237
15,213
16,228
17,231
18,213
19,276
20,213
21,261
22,210
23,210
24,231
25,195
26,207
27,222
28,267
29,216
30,231
31,216
0,192
1,51
2,48
3,51
4,54
5,51
6,45
7,45
8,213
9,228
10,216
11,219
12,210
13,240
14,222
15,234
16,213
17,210
18,204
19,240
20,228
21,207
22,216
23,204
24,219
25,45
26,228
27,51
28,51
29,210
30,216
31,210
0,195
1,54
2,216
3,48
4,45
5,210
6,45
7,225
8,213
9,213
10,201
11,216
12,204
13,207
14,45
15,216
16,213
17,225
18,222
19,48
20,54
21,210
22,45
23,204
24,216
25,219
26,213
27,261
28,54
29,234
30,207
31,63
0,198
1,45
2,45
3,201
4,45
5,51
6,96
7,45
8,225
9,222
10,213
11,201
12,225
13,45
14,219
15,225
16,219
17,249
18,225
19,234
20,72
21,204
22,207
23,210
24,219
25,228
26,216
27,216
28,51
29,207
30,204
31,204
0,207
1,48
2,204
3,45
4,51
5,45
6,45
7,51
8,219
9,213
10,207
11,231
12,225
13,48
14,213
15,222
16,225
17,45
18,213
19,204
20,210
21,213
22,45
23,198
24,213
25,219
26,219
27,222
28,219
29,216
30,231
31,228
0,891
1,48
2,45
3,45
4,45
5,45
6,45
7,48
8,234
9,207
10,219
11,222
12,45
13,231
14,219
15,234
16,213
17,210
18,276
19,207
20,201
21,204
22,219
23,204
24,222
25,213
26,207
27,210
28,201
29,213
30,45
31,213
0,681
1,207
2,204
3,54
4,45
5,54
6,102
7,45
8,240
9,225
10,222
11,201
12,216
13,228
14,222
15,213
16,219
17,234
18,225
19,228
20,225
21,207
22,222
23,213
24,216
25,231
26,210
27,213
28,210
29,216
30,213
31,213
0,204
1,45
2,45
3,45
4,45
5,51
6,48
7,45
8,231
9,210
10,216
11,45
12,234
13,45
14,234
15,228
16,216
17,210
18,222
19,213
20,45
21,213
22,207
23,213
24,207
25,255
26,225
27,231
28,213
29,219
30,207
31,216
0,204
1,198
2,201
3,45
4,54
5,54
6,45
7,48
8,210
9,216
10,219
11,210
12,210
13,219
14,216
15,213
16,225
17,228
18,231
19,234
20,216
21,201
22,228
23,216
24,249
25,222
26,228
27,213
28,207
29,219
30,219
31,51
0,201
1,210
2,45
3,54
4,45
5,45
6,120
7,45
8,210
9,225
10,234
11,210
12,219
13,225
14,213
15,75
16,228
17,213
18,219
19,225
20,207
21,204
22,213
23,45
24,216
25,228
26,231
27,219
28,207
29,210
30,216
31,225
0,207
1,45
2,48
3,45
4,45
5,45
6,210
7,51
8,216
9,234
10,222
11,51
12,45
13,45
14,228
15,48
16,240
17,231
18,249
19,225
20,213
21,216
22,219
23,201
24,219
25,228
26,222
27,216
28,231
29,216
30,225
31,210
0,198
1,45
2,45
3,210
4,45
5,45
6,81
7,51
8,210
9,222
10,210
11,204
12,225
13,213
14,213
15,219
16,204
17,228
18,219
19,228
20,213
21,213
22,210
23,228
24,219
25,231
26,216
27,45
28,219
29,228
30,222
31,222
0,192
1,204
2,48
3,48
4,51
5,45
6,51
7,45
8,213
9,204
10,231
11,201
12,45
13,72
14,219
15,213
16,231
17,210
18,231
19,231
20,216
21,216
22,213
23,207
24,213
25,213
26,213
27,216
28,222
29,213
30,198
31,57
0,135
1,48
2,45
3,45
4,45
5,45
6,93
7,216
8,210
9,216
10,213
11,219
12,213
13,225
14,210
15,219
16,210
17,216
18,231
19,228
20,54
21,45
22,210
23,210
24,216
25,213
26,228
27,219
28,216
29,99
30,69
31,198
0,339
1,45
2,45
3,45
4,45
5,48
6,45
7,45
8,222
9,207
10,210
11,201
12,225
13,234
14,213
15,225
16,216
17,48
18,240
19,51
20,210
21,216
22,207
23,213
24,210
25,234
26,45
27,249
28,222
29,216
30,51
31,228
0,990
1,45
2,45
3,45
4,45
5,51
6,90
7,48
8,210
9,216
10,45
11,225
12,225
13,51
14,216
15,225
16,225
17,216
18,213
19,243
20,210
21,201
22,216
23,210
24,219
25,216
26,216
27,228
28,210
29,219
30,204
31,210
0,333
1,45
2,48
3,51
4,45
5,45
6,45
7,216
8,210
9,45
10,207
11,198
12,216
13,51
14,210
15,219
16,216
17,216
18,219
19,210
20,210
21,51
22,45
23,207
24,210
25,216
26,279
27,216
28,216
29,234
30,255
31,219
0,1086
1,45
2,45
3,54
4,51
5,45
6,45
7,48
8,213
9,216
10,204
11,213
12,216
13,219
14,213
15,213
16,225
17,225
18,219
19,258
20,207
21,54
22,216
23,201
24,213
25,234
26,231
27,210
28,219
29,219
30,45
31,213
0,204
1,45
2,204
3,45
4,45
5,45
6,45
7,45
8,228
9,216
10,210
11,45
12,231
13,213
14,222
15,207
16,243
17,216
18,210
19,216
20,201
21,252
22,45
23,45
24,222
25,45
26,312
27,210
28,51
29,225
30,51
31,210
0,336
1,51
2,45
3,45
4,45
5,54
6,45
7,48
8,234
9,213
10,228
11,207
12,216
13,207
14,207
15,231
16,237
17,231
18,234
19,246
20,228
21,219
22,216
23,45
24,210
25,234
26,222
27,234
28,54
29,213
30,213
31,207
0,195
1,207
2,54
3,45
4,45
5,54
6,201
7,45
8,228
9,228
10,216
11,213
12,213
13,210
14,213
15,216
16,222
17,240
18,213
19,246
20,258
21,210
22,222
23,198
24,213
25,237
26,216
27,219
28,54
29,45
30,216
31,210
0,186
1,45
2,45
3,45
4,45
5,51
6,45
7,210
8,225
9,225
10,213
11,216
12,228
13,216
14,213
15,225
16,231
17,216
18,231
19,210
20,207
21,204
22,207
23,198
24,207
25,219
26,213
27,210
28,198
29,210
30,216
31,213
0,198
1,207
2,51
3,45
4,54
5,45
6,54
7,48
8,225
9,207
10,216
11,207
12,216
13,213
14,210
15,213
16,222
17,249
18,216
19,225
20,243
21,204
22,204
23,54
24,216
25,225
26,210
27,210
28,216
29,210
30,201
31,66
0,201
1,207
2,213
3,45
4,48
5,51
6,51
7,216
8,225
9,201
10,228
11,216
12,210
13,222
14,210
15,210
16,225
17,213
18,216
19,216
20,210
21,204
22,210
23,210
24,207
25,240
26,213
27,210
28,216
29,210
30,210
31,210
0,195
1,51
2,45
3,51
4,51
5,216
6,48
7,222
8,213
9,207
10,201
11,207
12,207
13,213
14,216
15,204
16,210
17,216
18,240
19,207
20,213
21,201
22,216
23,72
24,216
25,213
26,240
27,210
28,45
29,219
30,207
31,207
0,261
1,216
2,216
3,45
4,54
5,51
6,45
7,45
8,228
9,231
10,219
11,195
12,216
13,210
14,207
15,219
16,213
17,234
18,213
19,213
20,207
21,201
22,210
23,207
24,210
25,213
26,201
27,48
28,237
29,216
30,216
31,204
0,195
1,45
2,204
3,48
4,45
5,48
6,210
7,210
8,219
9,222
10,219
11,219
12,213
13,219
14,213
15,237
16,216
17,216
18,225
19,216
20,213
21,210
22,210
23,207
24,225
25,216
26,222
27,219
28,228
29,228
30,207
31,213
0,201
1,54
2,45
3,45
4,48
5,45
6,48
7,45
8,240
9,204
10,297
11,204
12,216
13,210
14,228
15,219
16,213
17,216
18,225
19,213
20,45
21,207
22,213
23,204
24,225
25,45
26,222
27,222
28,216
29,213
30,45
31,213
0,198
1,207
2,222
3,195
4,39
5,66
6,45
7,45
8,225
9,213
10,213
11,216
12,213
13,243
14,201
15,234
16,219
17,231
18,222
19,45
20,213
21,225
22,216
23,222
24,228
25,228
26,216
27,201
28,225
29,45
30,219
31,45
0,183
1,45
2,51
3,45
4,45
5,48
6,45
7,45
8,210
9,438
10,252
11,201
12,234
13,54
14,210
15,45
16,240
17,234
18,216
19,237
20,48
21,219
22,261
23,210
24,231
25,216
26,213
27,213
28,225
29,219
30,195
31,198
0,198
1,51
2,210
3,45
4,45
5,90
6,207
7,48
8,216
9,213
10,216
11,222
12,219
13,222
14,213
15,45
16,225
17,210
18,234
19,45
20,219
21,201
22,213
23,210
24,240
25,216
26,216
27,216
28,216
29,216
30,219
31,213
0,201
1,207
2,207
3,45
4,48
5,54
6,45
7,216
8,228
9,213
10,249
11,228
12,237
13,210
14,216
15,216
16,210
17,240
18,216
19,222
20,219
21,213
22,219
23,210
24,207
25,219
26,219
27,225
28,51
29,69
30,204
31,66
0,258
1,45
2,45
3,45
4,54
5,219
6,45
7,48
8,213
9,216
10,213
11,45
12,45
13,216
14,213
15,219
16,219
17,249
18,216
19,213
20,210
21,225
22,216
23,207
24,225
25,240
26,231
27,240
28,207
29,216
30,48
31,45
0,192
1,45
2,207
3,51
4,45
5,45
6,210
7,45
8,219
9,210
10,207
11,216
12,48
13,213
14,228
15,219
16,237
17,216
18,228
19,240
20,222
21,204
22,48
23,225
24,210
25,231
26,207
27,210
28,210
29,231
30,204
31,207
0,189
1,207
2,48
3,45
4,54
5,54
6,210
7,45
8,219
9,237
10,225
11,210
12,219
13,45
14,213
15,216
16,210
17,213
18,219
19,240
20,216
21,207
22,213
23,198
24,216
25,216
26,45
27,225
28,219
29,231
30,213
31,216
0,306
1,45
2,45
3,51
4,51
5,48
6,45
7,48
8,222
9,213
10,207
11,231
12,210
13,225
14,225
15,240
16,222
17,45
18,213
19,210
20,213
21,204
22,237
23,201
24,213
25,216
26,216
27,48
28,276
29,210
30,219
31,204
0,204
1,45
2,210
3,45
4,54
5,45
6,216
7,45
8,237
9,216
10,210
11,222
12,219
13,213
14,219
15,69
16,213
17,261
18,231
19,234
20,213
21,207
22,216
23,204
24,210
25,45
26,210
27,228
28,231
29,210
30,48
31,210
0,189
1,201
2,210
3,45
4,51
5,51
6,51
7,45
8,216
9,216
10,201
11,231
12,213
13,213
14,225
15,207
16,219
17,276
18,48
19,276
20,234
21,225
22,45
23,45
24,207
25,213
26,219
27,234
28,45
29,198
30,57
31,216
0,915
1,48
2,45
3,45
4,45
5,45
6,48
7,45
8,213
9,210
10,216
11,51
12,225
13,216
14,255
15,246
16,207
17,216
18,231
19,222
20,213
21,204
22,228
23,69
24,213
25,225
26,210
27,225
28,216
29,234
30,210
31,201
0,195
1,45
2,210
3,45
4,48
5,51
6,45
7,51
8,210
9,210
10,204
11,204
12,51
13,210
14,204
15,48
16,225
17,45
18,213
19,210
20,201
21,204
22,207
23,210
24,213
25,225
26,213
27,228
28,210
29,216
30,198
31,210
0,171
1,207
2,207
3,45
4,45
5,51
6,45
7,81
8,207
9,198
10,207
11,210
12,216
13,210
14,45
15,222
16,228
17,45
18,222
19,210
20,207
21,204
22,210
23,195
24,207
25,48
26,210
27,210
28,207
29,51
30,54
31,201
0,186
1,45
2,51
3,45
4,45
5,45
6,99
7,216
8,210
9,201
10,219
11,204
12,210
13,213
14,216
15,225
16,213
17,219
18,210
19,45
20,210
21,198
22,210
23,210
24,210
25,216
26,204
27,213
28,204
29,210
30,198
31,213
0,195
1,54
2,207
3,45
4,51
5,45
6,99
7,45
8,210
9,255
10,204
11,210
12,213
13,210
14,219
15,48
16,201
17,222
18,234
19,210
20,213
21,54
22,201
23,51
24,204
25,228
26,249
27,207
28,207
29,213
30,210
31,198
0,192
1,207
2,204
3,54
4,213
5,54
6,102
7,45
8,207
9,210
10,207
11,195
12,222
13,219
14,201
15,207
16,222
17,213
18,213
19,210
20,54
21,39
22,210
23,216
24,219
25,222
26,201
27,219
28,213
29,213
30,222
31,207
0,147
1,69
2,207
3,51
4,216
5,54
6,102
7,51
8,231
9,216
10,216
11,210
12,249
13,234
14,210
15,222
16,222
17,243
18,216
19,219
20,228
21,213
22,231
23,222
24,213
25,231
26,216
27,45
28,225
29,48
30,207
31,198
0,195
1,54
2,45
3,54
4,45
5,129
6,210
7,111
8,228
9,207
10,219
11,228
12,207
13,228
14,213
15,228
16,225
17,216
18,213
19,270
20,303
21,225
22,252
23,213
24,213
25,219
26,228
27,225
28,69
29,249
30,219
31,213
0,201
1,45
2,51
3,45
4,54
5,45
6,204
7,207
8,225
9,216
10,222
11,204
12,216
13,246
14,225
15,210
16,222
17,243
18,225
19,222
20,279
21,249
22,228
23,222
24,213
25,219
26,225
27,210
28,228
29,210
30,204
31,45
0,189
1,48
2,213
3,51
4,45
5,51
6,45
7,90
8,222
9,198
10,222
11,249
12,219
13,231
14,222
15,207
16,216
17,213
18,213
19,219
20,249
21,198
22,225
23,276
24,210
25,219
26,216
27,213
28,69
29,225
30,234
31,210
0,195
1,207
2,213
3,51
4,45
5,51
6,54
7,213
8,231
9,207
10,210
11,204
12,216
13,51
14,228
15,219
16,216
17,243
18,222
19,216
20,216
21,225
22,207
23,216
24,219
25,222
26,222
27,54
28,234
29,234
30,216
31,216
0,198
1,45
2,210
3,45
4,45
5,51
6,207
7,45
8,288
9,243
10,222
11,228
12,54
13,45
14,222
15,219
16,204
17,240
18,228
19,252
20,216
21,210
22,210
23,45
24,222
25,219
26,48
27,231
28,204
29,273
30,216
31,210
0,204
1,201
2,213
3,210
4,204
5,45
6,81
7,45
8,222
9,213
10,237
11,201
12,216
13,219
14,213
15,222
16,216
17,207
18,216
19,210
20,207
21,204
22,219
23,201
24,219
25,216
26,207
27,210
28,213
29,216
30,204
31,225
0,180
1,45
2,213
3,54
4,54
5,45
6,45
7,45
8,216
9,216
10,210
11,219
12,213
13,219
14,216
15,201
16,213
17,225
18,216
19,228
20,45
21,213
22,51
23,210
24,210
25,216
26,219
27,51
28,222
29,45
30,201
31,207
0,192
1,198
2,48
3,45
4,51
5,54
6,132
7,45
8,213
9,219
10,216
11,219
12,225
13,228
14,210
15,231
16,234
17,207
18,225
19,243
20,213
21,222
22,219
23,204
24,234
25,216
26,228
27,222
28,207
29,219
30,210
31,45
0,195
1,45
2,48
3,48
4,45
5,48
6,54
7,51
8,222
9,219
10,216
11,219
12,225
13,210
14,216
15,216
16,222
17,213
18,216
19,213
20,210
21,210
22,213
23,69
24,216
25,219
26,216
27,48
28,216
29,231
30,219
31,216
0,192
1,45
2,51
3,48
4,45
5,45
6,51
7,216
8,213
9,219
10,207
11,255
12,222
13,234
14,213
15,222
16,240
17,204
18,225
19,234
20,219
21,216
22,213
23,210
24,222
25,234
26,204
27,219
28,213
29,216
30,219
31,207
0,210
1,45
2,213
3,45
4,45
5,45
6,45
7,48
8,228
9,213
10,219
11,222
12,210
13,237
14,216
15,234
16,201
17,222
18,225
19,252
20,216
21,219
22,213
23,222
24,210
25,246
26,213
27,45
28,210
29,216
30,210
31,210
0,198
1,48
2,204
3,45
