TrainingSize,Cycles
26,225
27,48
28,63
29,51
30,72
31,45
0,201
1,54
2,45
3,45
4,48
5,51
6,45
7,48
8,51
9,54
10,81
11,84
12,69
13,45
14,51
15,48
16,69
17,48
18,45
19,45
20,45
21,45
22,51
23,45
24,45
25,51
26,72
27,51
28,45
29,54
30,45
31,45
0,207
1,45
2,51
3,51
4,45
5,45
6,48
7,54
8,51
9,114
10,87
11,51
12,45
13,45
14,45
15,45
16,48
17,54
18,54
19,51
20,63
21,120
22,45
23,60
24,45
25,45
26,75
27,45
28,45
29,45
30,45
31,63
0,180
1,51
2,45
3,45
4,51
5,45
6,45
7,54
8,45
9,102
10,96
11,48
12,51
13,45
14,51
15,45
16,78
17,45
18,48
19,48
20,57
21,45
22,69
23,45
24,72
25,48
26,45
27,45
28,45
29,45
30,51
31,45
0,204
1,51
2,51
3,45
4,51
5,45
6,45
7,45
8,45
9,90
10,117
11,45
12,72
13,45
14,45
15,48
16,51
17,72
18,72
19,57
20,87
21,69
22,51
23,48
24,51
25,51
26,69
27,45
28,54
29,45
30,48
31,69
0,195
1,54
2,51
3,45
4,48
5,45
6,45
7,45
8,45
9,45
10,111
11,48
12,54
13,51
14,69
15,72
16,48
17,45
18,45
19,51
20,45
21,54
22,72
23,51
24,207
25,54
26,81
27,51
28,45
29,51
30,45
31,48
0,45
1,51
2,45
3,51
4,51
5,48
6,45
7,45
8,93
9,102
10,117
11,51
12,72
13,51
14,51
15,54
16,45
17,66
18,81
19,66
20,72
21,90
22,51
23,60
24,45
25,45
26,48
27,72
28,54
29,45
30,54
31,48
0,153
1,45
2,45
3,54
4,51
5,54
6,45
7,51
8,48
9,99
10,48
11,51
12,54
13,48
14,45
15,45
16,51
17,51
18,54
19,57
20,72
21,75
22,48
23,45
24,45
25,72
26,48
27,45
28,72
29,75
30,72
31,75
0,201
1,54
2,45
3,48
4,51
5,51
6,51
7,51
8,51
9,147
10,120
11,138
12,51
13,45
14,48
15,78
16,45
17,51
18,72
19,48
20,54
21,45
22,51
23,45
24,48
25,48
26,81
27,69
28,72
29,48
30,51
31,69
0,201
1,51
2,45
3,51
4,51
5,45
6,45
7,45
8,45
9,120
10,123
11,45
12,45
13,45
14,78
15,45
16,45
17,45
18,48
19,48
20,81
21,48
22,51
23,45
24,72
25,72
26,45
27,51
28,45
29,45
30,45
31,69
0,198
1,45
2,54
3,48
4,48
5,45
6,45
7,48
8,45
9,114
10,114
11,51
12,45
13,54
14,54
15,45
16,45
17,45
18,51
19,45
20,96
21,45
22,99
23,72
24,45
25,57
26,75
27,54
28,210
29,78
30,210
31,51
0,183
1,45
2,45
3,45
4,45
5,54
6,51
7,45
8,45
9,123
10,81
11,51
12,45
13,51
14,45
15,51
16,54
17,75
18,72
19,45
20,45
21,93
22,45
23,48
24,45
25,69
26,45
27,45
28,51
29,45
30,72
31,51
0,45
1,51
2,51
3,45
4,45
5,45
6,45
7,45
8,51
9,114
10,96
11,96
12,69
13,54
14,45
15,48
16,69
17,45
18,51
19,48
20,48
21,45
22,45
23,45
24,45
25,72
26,48
27,54
28,51
29,51
30,48
31,45
0,207
1,45
2,51
3,45
4,51
5,45
6,45
7,45
8,126
9,120
10,117
11,48
12,108
13,45
14,48
15,45
16,45
17,45
18,48
19,60
20,102
21,57
22,54
23,45
24,45
25,45
26,45
27,45
28,45
29,51
30,45
31,54
0,567
1,45
2,48
3,51
4,45
5,54
6,48
7,51
8,45
9,45
10,123
11,117
12,45
13,51
14,51
15,51
16,51
17,54
18,54
19,45
20,105
21,45
22,51
23,45
24,75
25,45
26,51
27,51
28,72
29,51
30,99
31,216
0,195
1,45
2,45
3,48
4,48
5,45
6,45
7,48
8,45
9,123
10,108
11,45
12,51
13,63
14,54
15,45
16,45
17,60
18,99
19,48
20,54
21,45
22,48
23,48
24,51
25,45
26,51
27,51
28,72
29,69
30,48
31,69
0,192
1,45
2,54
3,54
4,48
5,45
6,45
7,45
8,45
9,45
10,72
11,51
12,69
13,45
14,69
15,57
16,48
17,45
18,207
19,45
20,51
21,45
22,51
23,54
24,72
25,45
26,72
27,48
28,45
29,45
30,210
31,45
0,51
1,45
2,48
3,45
4,45
5,48
6,45
7,45
8,45
9,108
10,162
11,54
12,54
13,45
14,45
15,72
16,45
17,51
18,45
19,57
20,90
21,84
22,51
23,48
24,45
25,45
26,72
27,45
28,210
29,210
30,45
31,45
0,192
1,45
2,45
3,45
4,45
5,45
6,51
7,45
8,111
9,144
10,93
11,54
12,45
13,54
14,45
15,45
16,72
17,54
18,45
19,51
20,45
21,60
22,45
23,45
24,57
25,45
26,45
27,51
28,57
29,45
30,72
31,48
0,744
1,45
2,45
3,45
4,45
5,45
6,48
7,45
8,114
9,90
10,159
11,45
12,93
13,45
14,48
15,51
16,48
17,54
18,45
19,54
20,54
21,78
22,45
23,48
24,45
25,48
26,51
27,51
28,45
29,48
30,72
31,75
0,183
1,45
2,48
3,45
4,51
5,54
6,54
7,48
8,45
9,120
10,180
11,48
12,48
13,57
14,51
15,51
16,54
17,45
18,51
19,51
20,141
21,51
22,45
23,51
24,51
25,51
26,48
27,45
28,54
29,48
30,48
31,45
0,204
1,51
2,45
3,45
4,45
5,48
6,45
7,48
8,45
9,51
10,102
11,48
12,51
13,54
14,45
15,51
16,51
17,54
18,45
19,45
20,45
21,63
22,72
23,54
24,81
25,51
26,72
27,45
28,54
29,69
30,45
31,45
0,195
1,48
2,45
3,54
4,51
5,45
6,54
7,45
8,48
9,72
10,102
11,45
12,72
13,45
14,45
15,51
16,45
17,45
18,51
19,162
20,45
21,54
22,45
23,66
24,48
25,45
26,51
27,45
28,48
29,54
30,45
31,66
0,150
1,54
2,45
3,45
4,45
5,54
6,51
7,45
8,45
9,111
10,111
11,48
12,45
13,54
14,51
15,45
16,51
17,69
18,45
19,48
20,54
21,45
22,45
23,48
24,51
25,45
26,45
27,51
28,51
29,72
30,84
31,57
0,198
1,51
2,48
3,45
4,45
5,45
6,45
7,45
8,45
9,54
10,108
11,117
12,45
13,45
14,60
15,45
16,69
17,66
18,48
19,75
20,72
21,201
22,51
23,45
24,84
25,213
26,45
27,51
28,72
29,69
30,57
31,54
0,681
1,51
2,51
3,45
4,45
5,45
6,48
7,45
8,45
9,45
10,87
11,54
12,45
13,48
14,45
15,48
16,45
17,45
18,54
19,60
20,60
21,48
22,78
23,66
24,48
25,45
26,51
27,45
28,54
29,48
30,51
31,51
0,186
1,45
2,48
3,51
4,45
5,48
6,45
7,54
8,45
9,45
10,105
11,48
12,45
13,51
14,39
15,54
16,51
17,54
18,75
19,54
20,186
21,66
22,45
23,75
24,72
25,51
26,48
27,51
28,72
29,45
30,60
31,75
0,204
1,45
2,45
3,51
4,48
5,45
6,54
7,45
8,48
9,84
10,156
11,51
12,54
13,69
14,51
15,54
16,48
17,51
18,45
19,69
20,72
21,45
22,105
23,45
24,81
25,45
26,48
27,60
28,51
29,45
30,54
31,54
0,183
1,45
2,51
3,48
4,45
5,45
6,45
7,45
8,48
9,120
10,72
11,45
12,45
13,45
14,48
15,45
16,54
17,45
18,51
19,72
20,75
21,111
22,51
23,45
24,51
25,69
26,81
27,69
28,75
29,75
30,60
31,51
0,195
1,51
2,45
3,45
4,48
5,45
6,54
7,48
8,48
9,111
10,114
11,72
12,45
13,45
14,45
15,45
16,45
17,45
18,48
19,45
20,81
21,51
22,69
23,45
24,54
25,69
26,51
27,45
28,45
29,72
30,45
31,51
0,192
1,45
2,45
3,45
4,45
5,45
6,66
7,51
8,105
9,48
10,201
11,45
12,45
13,45
14,63
15,48
16,48
17,45
18,69
19,84
20,219
21,114
22,45
23,72
24,51
25,51
26,72
27,78
28,72
29,48
30,45
31,51
0,204
1,48
2,51
3,45
4,45
5,45
6,51
7,48
8,45
9,48
10,99
11,48
12,48
13,54
14,54
15,45
16,48
17,45
18,45
19,48
20,72
21,48
22,54
23,51
24,210
25,66
26,45
27,69
28,54
29,60
30,48
31,48
0,378
1,45
2,45
3,45
4,51
5,45
6,45
7,51
8,45
9,177
10,72
11,45
12,54
13,51
14,48
15,45
16,45
17,45
18,54
19,48
20,45
21,207
22,45
23,45
24,51
25,54
26,117
27,51
28,72
29,69
30,45
31,45
0,1125
1,54
2,54
3,45
4,45
5,45
6,51
7,45
8,45
9,45
10,165
11,54
12,51
13,48
14,51
15,45
16,45
17,57
18,45
19,69
20,105
21,45
22,45
23,51
24,51
25,54
26,54
27,51
28,72
29,54
30,57
31,51
0,891
1,45
2,48
3,54
4,51
5,51
6,45
7,45
8,45
9,102
10,123
11,45
12,45
13,45
14,54
15,45
16,48
17,48
18,48
19,72
20,45
21,45
22,201
23,54
24,54
25,51
26,45
27,45
28,75
29,48
30,78
31,51
0,198
1,45
2,48
3,48
4,45
5,45
6,48
7,51
8,45
9,84
10,102
11,87
12,48
13,45
14,45
15,45
16,45
17,63
18,72
19,45
20,93
21,51
22,48
23,48
24,45
25,210
26,51
27,45
28,213
29,45
30,63
31,84
0,156
1,48
2,48
3,45
4,51
5,48
6,45
7,45
8,45
9,123
10,123
11,45
12,45
13,81
14,45
15,45
16,51
17,48
18,45
19,45
20,111
21,75
22,66
23,45
24,48
25,72
26,72
27,51
28,45
29,78
30,69
31,66
0,1161
1,45
2,51
3,54
4,51
5,45
6,54
7,45
8,45
9,93
10,150
11,45
12,45
13,45
14,45
15,45
16,45
17,45
18,45
19,87
20,63
21,66
22,48
23,45
24,45
25,66
26,51
27,51
28,48
29,45
30,72
31,51
0,51
1,48
2,45
3,45
4,45
5,48
6,45
7,51
8,45
9,84
10,192
11,45
12,45
13,45
14,45
15,78
16,45
17,69
18,54
19,45
20,51
21,102
22,51
23,45
24,51
25,45
26,72
27,45
28,45
29,69
30,45
31,54
0,48
1,48
2,51
3,45
4,45
5,45
6,51
7,45
8,51
9,186
10,78
11,51
12,117
13,48
14,54
15,48
16,54
17,201
18,48
19,45
20,75
21,51
22,132
23,45
24,51
25,69
26,72
27,45
28,54
29,54
30,78
31,48
0,48
1,60
2,45
3,51
4,45
5,54
6,45
7,51
8,54
9,102
10,102
11,45
12,45
13,45
14,51
15,54
16,117
17,51
18,45
19,69
20,69
21,45
22,54
23,75
24,51
25,45
26,72
27,45
28,72
29,51
30,45
31,69
0,192
1,45
2,54
3,45
4,51
5,48
6,45
7,45
8,45
9,141
10,111
11,54
12,54
13,48
14,45
15,57
16,45
17,45
18,69
19,45
20,93
21,63
22,48
23,51
24,48
25,45
26,75
27,51
28,45
29,48
30,69
31,45
0,51
1,48
2,45
3,45
4,51
5,48
6,45
7,45
8,54
9,129
10,108
11,51
12,78
13,48
14,45
15,48
16,48
17,45
18,69
19,48
20,48
21,45
22,51
23,69
24,54
25,45
26,45
27,54
28,54
29,48
30,51
31,69
0,231
1,45
2,51
3,45
4,45
5,45
6,54
7,51
8,48
9,114
10,111
11,45
12,51
13,45
14,51
15,45
16,51
17,45
18,45
19,69
20,75
21,51
22,45
23,51
24,72
25,54
26,51
27,72
28,51
29,45
30,45
31,60
0,186
1,54
2,48
3,51
4,51
5,54
6,45
7,45
8,45
9,45
10,75
11,51
12,45
13,45
14,54
15,45
16,45
17,51
18,45
19,45
20,54
21,69
22,51
23,51
24,51
25,81
26,78
27,45
28,75
29,69
30,45
31,69
0,186
1,45
2,54
3,51
4,45
5,45
6,45
7,45
8,45
9,144
10,126
11,45
12,75
13,51
14,51
15,51
16,48
17,48
18,45
19,51
20,48
21,69
22,66
23,51
24,51
25,45
26,72
27,48
28,54
29,45
30,48
31,78
0,183
1,45
2,45
3,51
4,54
5,51
6,48
7,51
8,45
9,120
10,102
11,90
12,45
13,51
14,45
15,72
16,45
17,45
18,78
19,69
20,54
21,45
22,51
23,45
24,210
25,210
26,78
27,45
28,48
29,201
30,48
31,54
0,207
1,45
2,45
3,54
4,45
5,51
6,54
7,51
8,45
9,147
10,51
11,48
12,45
13,45
14,51
15,51
16,45
17,66
18,51
19,51
20,45
21,63
22,69
23,45
24,45
25,45
26,213
27,45
28,45
29,48
30,81
31,69
0,192
1,45
2,45
3,45
4,45
5,45
6,45
7,48
8,45
9,183
10,75
11,45
12,54
13,48
14,75
15,51
16,45
17,51
18,69
19,45
20,60
21,66
22,72
23,45
24,45
25,45
26,45
27,51
28,75
29,69
30,78
31,111
0,195
1,48
2,48
3,45
4,48
5,45
6,45
7,51
8,54
9,105
10,87
11,45
12,45
13,45
14,63
15,45
16,48
17,69
18,51
19,45
20,66
21,60
22,48
23,45
24,48
25,48
26,45
27,51
28,69
29,45
30,96
31,69
0,183
1,45
2,45
3,51
4,45
5,45
6,51
7,45
8,45
9,135
10,111
11,90
12,54
13,45
14,54
15,48
16,45
17,66
18,45
19,51
20,48
21,54
22,60
23,45
24,54
25,69
26,75
27,54
28,45
29,69
30,69
31,45
0,288
1,54
2,45
3,45
4,48
5,45
6,45
7,45
8,54
9,111
10,105
11,96
12,48
13,51
14,51
15,45
16,48
17,45
18,45
19,63
20,45
21,45
22,57
23,45
24,54
25,48
26,48
27,69
28,72
29,45
30,48
31,207
0,198
1,45
2,48
3,45
4,51
5,48
6,48
7,51
8,48
9,141
10,111
11,45
12,45
13,45
14,45
15,45
16,48
17,45
18,45
19,48
20,60
21,111
22,45
23,45
24,201
25,45
26,48
27,60
28,45
29,45
30,48
31,48
0,201
1,45
2,54
3,45
4,45
5,51
6,45
7,45
8,48
9,120
10,105
11,45
12,54
13,96
14,54
15,69
16,54
17,51
18,54
19,48
20,51
21,48
22,45
23,45
24,75
25,45
26,45
27,45
28,45
29,69
30,45
31,51
0,45
1,48
2,51
3,48
4,45
5,45
6,45
7,48
8,45
9,147
10,84
11,45
12,66
13,45
14,45
15,45
16,45
17,45
18,48
19,51
20,54
21,54
22,45
23,69
24,72
25,54
26,48
27,78
28,54
29,87
30,72
31,45
0,198
1,51
2,48
3,54
4,51
5,54
6,45
7,51
8,51
9,114
10,48
11,48
12,45
13,48
14,45
15,45
16,45
17,51
18,51
19,45
20,111
21,45
22,132
23,48
24,48
25,60
26,72
27,45
28,45
29,63
30,72
31,51
0,951
1,45
2,48
3,51
4,51
5,45
6,45
7,51
8,45
9,87
10,180
11,45
12,48
13,45
14,45
15,45
16,48
17,66
18,51
19,204
20,96
21,45
22,45
23,45
24,81
25,54
26,72
27,45
28,51
29,69
30,54
31,45
0,198
1,57
2,63
3,51
4,45
5,45
6,48
7,51
8,45
9,114
10,75
11,45
12,51
13,45
14,45
15,45
16,72
17,48
18,54
19,51
20,45
21,45
22,45
23,45
24,45
25,45
26,45
27,45
28,45
29,54
30,45
31,45
0,195
1,48
2,45
3,51
4,45
5,45
6,51
7,48
8,45
9,153
10,195
11,78
12,45
13,48
14,57
15,45
16,63
17,45
18,45
19,48
20,45
21,45
22,48
23,210
24,45
25,69
26,45
27,48
28,72
29,48
30,204
31,69
0,195
1,45
2,51
3,45
4,45
5,51
6,45
7,45
8,48
9,45
10,45
11,45
12,48
13,51
14,45
15,54
16,54
17,69
18,45
19,51
20,96
21,45
22,54
23,45
24,45
25,51
26,57
27,69
28,72
29,72
30,51
31,51
0,186
1,48
2,48
3,54
4,45
5,45
6,45
7,48
8,45
9,63
10,51
11,45
12,54
13,51
14,45
15,78
16,69
17,45
18,48
19,69
20,48
21,45
22,69
23,45
24,45
25,69
26,51
27,54
28,45
29,45
30,51
31,69
0,195
1,45
2,45
3,51
4,45
5,45
6,45
7,48
8,45
9,72
10,108
11,48
12,45
13,48
14,45
15,45
16,45
17,45
18,45
19,45
20,78
21,54
22,54
23,45
24,48
25,45
26,72
27,45
28,72
29,51
30,45
31,75
0,798
1,48
2,51
3,51
4,48
5,48
6,45
7,54
8,45
9,114
10,150
11,51
12,51
13,48
14,69
15,45
16,48
17,45
18,57
19,45
20,45
21,45
22,72
23,45
24,69
25,45
26,60
27,45
28,72
29,51
30,51
31,45
0,207
1,48
2,51
3,45
4,45
5,45
6,45
7,51
8,48
9,51
10,81
11,54
12,45
13,51
14,69
15,72
16,45
17,45
18,72
19,54
20,51
21,45
22,72
23,45
24,48
25,51
26,51
27,51
28,45
29,69
30,84
31,51
0,201
1,45
2,45
3,51
4,51
5,45
6,45
7,45
8,45
9,45
10,183
11,45
12,54
13,45
14,54
15,45
16,69
17,72
18,45
19,48
20,51
21,72
22,51
23,66
24,45
25,45
26,45
27,69
28,75
29,54
30,69
31,69
0,192
1,45
2,45
3,51
4,45
5,51
6,51
7,45
8,45
9,93
10,114
11,51
12,48
13,108
14,45
15,72
16,45
17,63
18,51
19,45
20,48
21,45
22,45
23,45
24,45
25,45
26,51
27,51
28,45
29,45
30,45
31,69
0,186
1,45
2,45
3,45
4,51
5,48
6,45
7,45
8,96
9,147
10,102
11,45
12,54
13,51
14,48
15,45
16,45
17,60
18,51
19,207
20,72
21,48
22,48
23,45
24,75
25,207
26,51
27,51
28,45
29,204
30,72
31,69
0,45
1,51
2,45
3,45
4,45
5,45
6,48
7,45
8,114
9,162
10,114
11,45
12,45
13,75
14,48
15,45
16,45
17,75
18,45
19,51
20,93
21,51
22,72
23,45
24,48
25,51
26,48
27,48
28,45
29,45
30,45
31,45
0,195
1,45
2,48
3,45
4,48
5,45
6,45
7,51
8,45
9,51
10,189
11,72
12,48
13,57
14,45
15,51
16,45
17,51
18,45
19,132
20,102
21,48
22,45
23,45
24,45
25,48
26,54
27,54
28,213
29,69
30,48
31,45
0,204
1,54
2,207
3,45
4,45
5,54
6,45
7,45
8,45
9,114
10,183
11,66
12,45
13,54
14,54
15,57
16,45
17,51
18,54
19,45
20,93
21,54
22,69
23,69
24,48
25,45
26,45
27,54
28,48
29,69
30,45
31,54
0,177
1,45
2,48
3,51
4,48
5,45
6,48
7,45
8,54
9,144
10,48
11,90
12,45
13,48
14,51
15,72
16,45
17,75
18,45
19,51
20,90
21,45
22,126
23,51
24,45
25,48
26,75
27,54
28,48
29,45
30,72
31,54
0,1116
1,48
2,51
3,45
4,51
5,48
6,54
7,45
8,54
9,87
10,153
11,45
12,45
13,54
14,51
15,48
16,51
17,45
18,48
19,45
20,108
21,48
22,45
23,54
24,51
25,45
26,54
27,54
28,78
29,66
30,45
31,45
0,186
1,45
2,45
3,54
4,45
5,45
6,48
7,45
8,132
9,117
10,105
11,45
12,45
13,51
14,54
15,45
16,45
17,45
18,54
19,78
20,51
21,45
22,144
23,48
24,60
25,69
26,45
27,72
28,75
29,48
30,48
31,45
0,51
1,45
2,45
3,45
4,48
5,45
6,48
7,51
8,45
9,129
10,189
11,45
12,54
13,45
14,45
15,45
16,45
17,69
18,45
19,45
20,72
21,51
22,51
23,45
24,72
25,45
26,69
27,63
28,72
29,51
30,45
31,72
0,897
1,51
2,51
3,54
4,45
5,45
6,45
7,54
8,45
9,81
10,90
11,45
12,72
13,45
14,75
15,51
16,54
17,45
18,45
19,48
20,54
21,51
22,51
23,45
24,45
25,69
26,216
27,48
28,45
29,51
30,54
31,48
0,201
1,45
2,45
3,45
4,45
5,54
6,45
7,69
8,51
9,51
10,75
11,45
12,75
13,72
14,45
15,45
16,51
17,48
18,51
19,66
20,69
21,45
22,69
23,45
24,72
25,45
26,45
27,45
28,54
29,66
30,51
31,48
0,114
1,45
2,48
3,51
4,51
5,51
6,54
7,51
8,45
9,75
10,72
11,45
12,51
13,45
14,54
15,48
16,54
17,72
18,48
19,72
20,78
21,51
22,72
23,45
24,81
25,48
26,51
27,48
28,48
29,45
30,72
31,63
0,195
1,45
2,45
3,45
4,48
5,45
6,54
7,51
8,72
9,45
10,156
11,51
12,45
13,45
14,45
15,84
16,45
17,51
18,210
19,51
20,48
21,72
22,45
23,45
24,45
25,69
26,45
27,48
28,72
29,66
30,69
31,72
0,195
1,48
2,51
3,45
4,45
5,45
6,45
7,54
8,45
9,45
10,45
11,45
12,54
13,45
14,45
15,54
16,45
17,51
18,45
19,45
20,84
21,63
22,45
23,45
24,72
25,48
26,51
27,45
28,45
29,45
30,45
31,69
0,195
1,54
2,48
3,45
4,51
5,54
6,45
7,48
8,45
9,165
10,102
11,45
12,54
13,45
14,48
15,54
16,45
17,45
18,54
19,45
20,63
21,45
22,72
23,45
24,48
25,45
26,45
27,69
28,45
29,69
30,48
31,51
0,201
1,45
2,54
3,45
4,45
5,48
6,45
7,51
8,45
9,162
10,93
11,45
12,45
13,45
14,69
15,45
16,57
17,45
18,45
19,45
20,45
21,45
22,45
23,45
24,45
25,66
26,72
27,51
28,51
29,51
30,72
31,69
0,189
1,45
2,45
3,45
4,54
5,48
6,51
7,48
8,45
9,51
10,201
11,51
12,105
13,48
14,48
15,45
16,45
17,45
18,45
19,75
20,129
21,45
22,45
23,45
24,54
25,45
26,48
27,48
28,45
29,45
30,51
31,45
0,192
1,48
2,51
3,51
4,45
5,45
6,51
7,45
8,45
9,123
10,201
11,51
12,48
13,45
14,45
15,72
16,45
17,57
18,51
19,54
20,108
21,54
22,51
23,63
24,72
25,51
26,45
27,45
28,48
29,45
30,51
31,66
0,258
1,51
2,45
3,54
4,51
5,45
6,45
7,54
8,48
9,123
10,117
11,45
12,48
13,69
14,54
15,51
16,72
17,48
18,48
19,105
20,45
21,48
22,45
23,48
24,45
25,48
26,51
27,45
28,75
29,69
30,45
31,45
0,198
1,48
2,51
3,45
4,45
5,48
6,48
7,48
8,54
9,117
10,219
11,45
12,45
13,48
14,153
15,48
16,45
17,48
18,45
19,57
20,45
21,48
22,45
23,45
24,45
25,213
26,48
27,54
28,45
29,45
30,72
31,210
0,1116
1,51
2,51
3,54
4,45
5,48
6,54
7,54
8,54
9,114
10,72
11,48
12,45
13,51
14,63
15,213
16,54
17,45
18,54
19,48
20,45
21,78
22,93
23,51
24,81
25,45
26,51
27,69
28,45
29,45
30,60
31,66
0,540
1,48
2,45
3,51
4,48
5,54
6,51
7,45
8,48
9,177
10,108
11,90
12,45
13,45
14,174
15,51
16,45
17,48
18,72
19,45
20,57
21,54
22,45
23,54
24,48
25,51
26,45
27,45
28,57
29,198
30,45
31,45
0,771
1,45
2,45
3,48
4,45
5,48
6,48
7,45
8,51
9,129
10,99
11,48
12,45
13,48
14,45
15,48
16,72
17,63
18,45
19,66
20,57
21,45
22,48
23,45
24,72
25,45
26,78
27,45
28,45
29,69
30,75
31,69
0,195
1,45
2,51
3,48
4,45
5,45
6,51
7,51
8,45
9,132
10,105
11,51
12,51
13,45
14,51
15,51
16,45
17,48
18,45
19,45
20,51
21,69
22,45
23,54
24,51
25,69
26,45
27,72
28,45
29,45
30,72
31,48
0,189
1,45
2,45
3,45
4,51
5,45
6,51
7,45
8,48
9,126
10,78
11,51
12,54
13,51
14,72
15,54
16,57
17,45
18,48
19,66
20,93
21,75
22,45
23,48
24,72
25,72
26,51
27,69
28,72
29,45
30,45
31,69
0,192
1,45
2,45
3,48
4,45
5,54
6,45
7,48
8,48
9,108
10,111
11,51
12,45
13,57
14,51
15,48
16,54
17,69
18,51
19,75
20,156
21,51
22,54
23,45
24,45
25,69
26,45
27,69
28,48
29,45
30,72
31,48
0,654
1,54
2,51
3,54
4,51
5,48
6,51
7,45
8,45
9,153
10,105
11,48
12,72
13,75
14,51
15,72
16,54
17,45
18,84
19,45
20,84
21,75
22,51
23,48
24,45
25,69
26,45
27,45
28,51
29,69
30,72
31,45
0,45
1,51
2,48
3,51
4,54
5,54
6,51
7,45
8,45
9,120
10,180
11,51
12,54
13,48
14,51
15,45
16,45
17,69
18,72
19,48
20,102
21,45
22,45
23,45
24,48
25,66
26,45
27,54
28,54
29,69
30,51
31,48
0,195
1,45
2,48
3,45
