TrainingSize,Cycles
6,45
7,48
8,48
9,108
10,231
11,207
12,207
13,54
14,45
15,45
16,45
17,45
18,51
19,51
20,108
21,51
22,207
23,45
24,210
25,48
26,213
27,213
28,207
29,213
30,213
31,213
0,189
1,54
2,48
3,45
4,51
5,45
6,48
7,51
8,219
9,165
10,159
11,216
12,204
13,210
14,48
15,45
16,48
17,51
18,45
19,48
20,72
21,45
22,210
23,48
24,45
25,207
26,45
27,81
28,45
29,210
30,213
31,213
0,186
1,48
2,51
3,45
4,45
5,51
6,51
7,51
8,72
9,147
10,303
11,213
12,48
13,45
14,51
15,48
16,45
17,45
18,51
19,48
20,108
21,51
22,210
23,213
24,45
25,54
26,210
27,213
28,219
29,213
30,219
31,213
0,186
1,48
2,198
3,54
4,45
5,45
6,51
7,48
8,45
9,51
10,48
11,216
12,45
13,51
14,45
15,45
16,48
17,210
18,213
19,69
20,60
21,213
22,204
23,45
24,222
25,207
26,45
27,45
28,45
29,72
30,69
31,54
0,186
1,54
2,207
3,45
4,45
5,54
6,213
7,48
8,216
9,114
10,156
11,213
12,48
13,54
14,45
15,48
16,45
17,45
18,234
19,204
20,75
21,204
22,210
23,45
24,54
25,213
26,216
27,216
28,207
29,213
30,45
31,219
0,192
1,45
2,204
3,54
4,45
5,45
6,213
7,78
8,51
9,132
10,102
11,210
12,45
13,45
14,51
15,54
16,45
17,45
18,234
19,213
20,51
21,51
22,219
23,48
24,210
25,45
26,45
27,204
28,54
29,207
30,45
31,231
0,315
1,54
2,204
3,45
4,51
5,45
6,48
7,48
8,69
9,45
10,237
11,231
12,45
13,45
14,54
15,54
16,45
17,219
18,45
19,54
20,48
21,216
22,204
23,45
24,45
25,45
26,216
27,207
28,210
29,48
30,204
31,216
0,195
1,45
2,201
3,51
4,45
5,48
6,45
7,45
8,219
9,48
10,156
11,216
12,45
13,45
14,45
15,45
16,48
17,60
18,207
19,87
20,225
21,213
22,204
23,51
24,207
25,48
26,51
27,45
28,213
29,210
30,60
31,48
0,198
1,45
2,201
3,45
4,51
5,45
6,51
7,105
8,219
9,48
10,87
11,225
12,204
13,51
14,45
15,45
16,51
17,45
18,48
19,45
20,216
21,45
22,210
23,210
24,48
25,45
26,222
27,204
28,207
29,48
30,210
31,51
0,189
1,45
2,51
3,45
4,45
5,45
6,54
7,45
8,72
9,54
10,96
11,216
12,48
13,45
14,51
15,48
16,219
17,207
18,45
19,45
20,45
21,45
22,213
23,207
24,48
25,51
26,210
27,45
28,45
29,126
30,222
31,213
0,186
1,45
2,207
3,48
4,45
5,48
6,51
7,45
8,51
9,219
10,210
11,210
12,51
13,45
14,45
15,45
16,51
17,225
18,210
19,219
20,105
21,75
22,204
23,45
24,213
25,48
26,210
27,45
28,216
29,204
30,219
31,216
0,186
1,45
2,204
3,45
4,51
5,48
6,51
7,45
8,45
9,129
10,45
11,219
12,45
13,45
14,54
15,51
16,216
17,51
18,45
19,105
20,45
21,219
22,216
23,198
24,210
25,210
26,207
27,54
28,210
29,204
30,45
31,219
0,189
1,45
2,45
3,54
4,45
5,48
6,45
7,45
8,48
9,105
10,165
11,219
12,213
13,54
14,45
15,63
16,48
17,213
18,219
19,45
20,69
21,201
22,207
23,51
24,45
25,210
26,45
27,48
28,216
29,45
30,204
31,213
0,189
1,48
2,54
3,51
4,45
5,51
6,51
7,48
8,45
9,114
10,111
11,219
12,51
13,45
14,213
15,51
16,213
17,45
18,219
19,213
20,51
21,48
22,204
23,51
24,51
25,210
26,210
27,54
28,201
29,45
30,111
31,48
0,201
1,51
2,48
3,45
4,51
5,51
6,45
7,201
8,45
9,48
10,51
11,213
12,54
13,45
14,45
15,54
16,48
17,210
18,54
19,210
20,84
21,54
22,216
23,48
24,51
25,45
26,210
27,54
28,207
29,54
30,210
31,51
0,183
1,54
2,204
3,51
4,48
5,45
6,51
7,45
8,45
9,114
10,45
11,210
12,45
13,48
14,207
15,45
16,45
17,48
18,51
19,66
20,45
21,210
22,210
23,54
24,45
25,45
26,48
27,48
28,54
29,207
30,201
31,213
0,732
1,54
2,51
3,51
4,54
5,48
6,51
7,96
8,45
9,51
10,99
11,219
12,207
13,51
14,51
15,75
16,51
17,48
18,51
19,207
20,48
21,45
22,207
23,48
24,210
25,48
26,213
27,48
28,207
29,210
30,207
31,213
0,183
1,45
2,51
3,45
4,45
5,48
6,81
7,48
8,45
9,108
10,135
11,219
12,45
13,51
14,45
15,69
16,213
17,54
18,216
19,207
20,54
21,51
22,210
23,45
24,210
25,45
26,51
27,210
28,198
29,204
30,210
31,45
0,198
1,54
2,45
3,54
4,48
5,51
6,45
7,54
8,219
9,216
10,99
11,210
12,201
13,48
14,45
15,210
16,45
17,222
18,216
19,45
20,111
21,54
22,210
23,210
24,216
25,54
26,222
27,51
28,201
29,45
30,210
31,213
0,201
1,45
2,48
3,45
4,45
5,48
6,45
7,216
8,51
9,60
10,99
11,216
12,45
13,108
14,51
15,54
16,216
17,204
18,54
19,54
20,72
21,51
22,207
23,45
24,210
25,45
26,225
27,48
28,204
29,213
30,204
31,54
0,195
1,54
2,51
3,48
4,48
5,51
6,48
7,51
8,54
9,108
10,126
11,213
12,51
13,210
14,45
15,48
16,213
17,45
18,45
19,219
20,216
21,45
22,207
23,216
24,45
25,51
26,213
27,45
28,45
29,84
30,207
31,213
0,195
1,45
2,45
3,48
4,48
5,48
6,222
7,51
8,210
9,108
10,117
11,207
12,48
13,45
14,51
15,225
16,45
17,45
18,48
19,57
20,45
21,45
22,216
23,45
24,240
25,213
26,210
27,72
28,210
29,48
30,210
31,54
0,717
1,45
2,45
3,48
4,45
5,54
6,45
7,81
8,207
9,45
10,51
11,213
12,45
13,45
14,45
15,45
16,45
17,45
18,216
19,54
20,48
21,54
22,201
23,45
24,216
25,210
26,51
27,219
28,204
29,210
30,204
31,219
0,990
1,51
2,204
3,45
4,45
5,51
6,54
7,45
8,45
9,228
10,93
11,207
12,45
13,45
14,45
15,51
16,81
17,213
18,45
19,54
20,120
21,54
22,207
23,45
24,48
25,210
26,54
27,54
28,210
29,45
30,45
31,219
0,204
1,51
2,201
3,45
4,48
5,51
6,51
7,45
8,84
9,105
10,219
11,216
12,210
13,213
14,45
15,48
16,78
17,48
18,45
19,48
20,78
21,51
22,210
23,45
24,225
25,48
26,213
27,45
28,45
29,210
30,45
31,225
0,192
1,45
2,45
3,45
4,45
5,213
6,210
7,201
8,54
9,111
10,48
11,216
12,51
13,54
14,45
15,48
16,216
17,48
18,216
19,54
20,219
21,45
22,210
23,204
24,54
25,207
26,45
27,72
28,198
29,204
30,45
31,213
0,876
1,54
2,51
3,54
4,45
5,54
6,48
7,45
8,48
9,45
10,225
11,207
12,45
13,219
14,48
15,54
16,51
17,45
18,51
19,204
20,63
21,48
22,213
23,51
24,48
25,51
26,210
27,45
28,201
29,213
30,45
31,45
0,171
1,45
2,48
3,51
4,45
5,45
6,51
7,45
8,219
9,45
10,114
11,213
12,45
13,48
14,45
15,45
16,45
17,45
18,54
19,45
20,102
21,54
22,210
23,51
24,45
25,210
26,213
27,228
28,201
29,210
30,201
31,45
0,915
1,45
2,51
3,45
4,54
5,54
6,45
7,81
8,48
9,204
10,138
11,219
12,45
13,54
14,45
15,51
16,216
17,51
18,45
19,45
20,45
21,201
22,204
23,54
24,45
25,45
26,210
27,216
28,69
29,54
30,243
31,213
0,198
1,51
2,213
3,54
4,45
5,48
6,213
7,45
8,72
9,111
10,114
11,210
12,213
13,54
14,45
15,48
16,48
17,45
18,216
19,45
20,207
21,45
22,210
23,45
24,51
25,51
26,54
27,75
28,195
29,204
30,51
31,54
0,204
1,48
2,51
3,45
4,54
5,45
6,48
7,198
8,48
9,219
10,45
11,210
12,45
13,48
14,66
15,216
16,222
17,45
18,48
19,201
20,45
21,51
22,210
23,51
24,213
25,213
26,45
27,207
28,279
29,216
30,213
31,213
0,585
1,54
2,48
3,45
4,45
5,48
6,48
7,216
8,54
9,123
10,126
11,216
12,51
13,210
14,51
15,213
16,51
17,45
18,51
19,99
20,225
21,45
22,201
23,51
24,213
25,54
26,48
27,45
28,213
29,54
30,108
31,45
0,462
1,45
2,201
3,51
4,48
5,45
6,48
7,51
8,219
9,111
10,144
11,210
12,45
13,45
14,54
15,216
16,213
17,45
18,216
19,45
20,207
21,60
22,213
23,210
24,48
25,48
26,219
27,45
28,45
29,201
30,201
31,222
0,183
1,45
2,210
3,45
4,51
5,210
6,48
7,45
8,57
9,54
10,240
11,219
12,48
13,48
14,45
15,51
16,45
17,213
18,216
19,45
20,54
21,45
22,210
23,201
24,48
25,201
26,213
27,210
28,216
29,210
30,204
31,207
0,639
1,45
2,201
3,51
4,45
5,51
6,45
7,45
8,45
9,126
10,45
11,213
12,45
13,51
14,201
15,45
16,213
17,51
18,54
19,45
20,84
21,54
22,210
23,207
24,213
25,210
26,72
27,45
28,207
29,207
30,207
31,213
0,192
1,48
2,204
3,54
4,45
5,45
6,45
7,45
8,48
9,54
10,129
11,210
12,210
13,51
14,45
15,48
16,219
17,51
18,45
19,87
20,117
21,48
22,213
23,45
24,45
25,51
26,45
27,51
28,213
29,45
30,207
31,48
0,681
1,54
2,45
3,45
4,45
5,45
6,45
7,45
8,45
9,141
10,123
11,222
12,48
13,45
14,51
15,45
16,45
17,51
18,45
19,204
20,66
21,45
22,207
23,45
24,45
25,219
26,210
27,54
28,213
29,204
30,234
31,231
0,195
1,54
2,51
3,48
4,45
5,48
6,51
7,45
8,45
9,123
10,45
11,213
12,45
13,219
14,198
15,45
16,48
17,45
18,51
19,51
20,51
21,45
22,213
23,45
24,207
25,54
26,213
27,48
28,207
29,51
30,213
31,219
0,177
1,48
2,48
3,45
4,45
5,54
6,54
7,45
8,45
9,222
10,51
11,210
12,207
13,207
14,45
15,45
16,45
17,54
18,213
19,54
20,105
21,48
22,207
23,216
24,219
25,45
26,51
27,210
28,204
29,231
30,207
31,213
0,204
1,51
2,45
3,54
4,45
5,45
6,45
7,45
8,48
9,48
10,120
11,216
12,45
13,222
14,45
15,54
16,51
17,45
18,222
19,216
20,207
21,66
22,210
23,207
24,45
25,54
26,45
27,51
28,213
29,204
30,210
31,81
0,195
1,45
2,45
3,45
4,45
5,48
6,45
7,51
8,45
9,111
10,144
11,216
12,90
13,45
14,204
15,45
16,45
17,54
18,51
19,213
20,45
21,207
22,204
23,228
24,213
25,204
26,219
27,54
28,201
29,210
30,207
31,213
0,201
1,45
2,54
3,48
4,45
5,48
6,210
7,207
8,51
9,213
10,123
11,204
12,210
13,207
14,51
15,45
16,210
17,210
18,228
19,51
20,93
21,51
22,213
23,45
24,213
25,54
26,222
27,210
28,204
29,207
30,213
31,210
0,180
1,51
2,45
3,213
4,45
5,54
6,45
7,45
8,45
9,45
10,99
11,210
12,48
13,51
14,51
15,51
16,216
17,213
18,45
19,225
20,93
21,84
22,204
23,45
24,213
25,210
26,213
27,51
28,201
29,207
30,207
31,210
0,198
1,51
2,201
3,48
4,54
5,54
6,48
7,45
8,48
9,120
10,114
11,210
12,210
13,225
14,45
15,216
16,45
17,204
18,213
19,219
20,45
21,48
22,210
23,45
24,213
25,45
26,48
27,45
28,204
29,45
30,57
31,207
0,192
1,45
2,51
3,45
4,45
5,48
6,45
7,45
8,231
9,126
10,216
11,216
12,45
13,54
14,54
15,45
16,48
17,45
18,45
19,51
20,51
21,87
22,204
23,45
24,219
25,54
26,48
27,219
28,45
29,207
30,219
31,213
0,870
1,45
2,216
3,45
4,48
5,45
6,87
7,48
8,51
9,114
10,240
11,216
12,210
13,225
14,45
15,45
16,228
17,45
18,45
19,45
20,45
21,51
22,210
23,45
24,213
25,210
26,210
27,45
28,201
29,207
30,210
31,210
0,189
1,54
2,45
3,54
4,45
5,51
6,51
7,48
8,45
9,45
10,126
11,219
12,48
13,45
14,204
15,45
16,72
17,54
18,210
19,216
20,78
21,45
22,201
23,207
24,213
25,45
26,213
27,234
28,45
29,210
30,45
31,207
0,201
1,48
2,54
3,54
4,54
5,45
6,51
7,48
8,87
9,105
10,45
11,213
12,45
13,45
14,51
15,219
16,48
17,51
18,54
19,87
20,51
21,210
22,204
23,48
24,207
25,45
26,210
27,207
28,213
29,213
30,207
31,45
0,186
1,45
2,213
3,45
4,45
5,45
6,51
7,45
8,213
9,216
10,249
11,216
12,54
13,45
14,45
15,51
16,54
17,219
18,51
19,213
20,75
21,45
22,213
23,213
24,216
25,207
26,213
27,213
28,48
29,225
30,207
31,51
0,204
1,51
2,54
3,45
4,51
5,51
6,48
7,78
8,48
9,126
10,45
11,201
12,51
13,219
14,51
15,45
16,216
17,213
18,210
19,57
20,93
21,84
22,219
23,204
24,51
25,207
26,54
27,45
28,201
29,48
30,207
31,210
0,1125
1,51
2,54
3,45
4,45
5,210
6,51
7,45
8,48
9,45
10,153
11,216
12,48
13,45
14,45
15,213
16,45
17,210
18,45
19,114
20,51
21,51
22,213
23,45
24,45
25,216
26,54
27,45
28,51
29,201
30,48
31,45
0,1143
1,45
2,201
3,51
4,45
5,51
6,213
7,51
8,45
9,51
10,105
11,222
12,54
13,51
14,48
15,45
16,51
17,51
18,51
19,51
20,51
21,54
22,207
23,45
24,219
25,207
26,222
27,213
28,204
29,213
30,51
31,213
0,648
1,54
2,204
3,45
