TrainingSize,Cycles
19,51
20,57
21,51
22,216
23,207
24,210
25,204
26,204
27,51
28,204
29,252
30,213
31,273
0,198
1,45
2,45
3,45
4,45
5,45
6,48
7,45
8,216
9,108
10,54
11,114
12,210
13,57
14,51
15,210
16,225
17,243
18,216
19,120
20,45
21,45
22,219
23,45
24,210
25,207
26,45
27,231
28,240
29,255
30,261
31,210
0,144
1,204
2,210
3,54
4,45
5,45
6,45
7,45
8,216
9,45
10,219
11,45
12,48
13,207
14,48
15,213
16,51
17,207
18,78
19,45
20,51
21,87
22,207
23,207
24,54
25,204
26,51
27,54
28,72
29,255
30,225
31,123
0,540
1,213
2,312
3,51
4,45
5,45
6,45
7,51
8,303
9,114
10,120
11,213
12,51
13,54
14,45
15,210
16,45
17,213
18,216
19,57
20,81
21,204
22,210
23,48
24,48
25,204
26,210
27,216
28,219
29,252
30,219
31,264
0,210
1,45
2,210
3,60
4,45
5,45
6,45
7,45
8,219
9,45
10,237
11,54
12,45
13,45
14,45
15,222
16,51
17,51
18,75
19,84
20,45
21,54
22,207
23,51
24,51
25,207
26,51
27,213
28,204
29,255
30,216
31,261
0,198
1,207
2,213
3,45
4,45
5,48
6,93
7,213
8,207
9,90
10,102
11,51
12,48
13,48
14,54
15,207
16,54
17,207
18,45
19,216
20,51
21,45
22,204
23,45
24,210
25,45
26,45
27,213
28,48
29,255
30,219
31,45
0,192
1,45
2,45
3,51
4,45
5,45
6,51
7,45
8,207
9,48
10,45
11,45
12,51
13,45
14,45
15,204
16,216
17,51
18,45
19,222
20,45
21,45
22,204
23,48
24,45
25,204
26,210
27,45
28,45
29,252
30,258
31,51
0,201
1,45
2,45
3,51
4,45
5,207
6,207
7,210
8,216
9,45
10,144
11,45
12,45
13,48
14,54
15,213
16,213
17,51
18,45
19,108
20,69
21,213
22,210
23,45
24,45
25,45
26,51
27,51
28,207
29,252
30,258
31,51
0,183
1,207
2,210
3,45
4,45
5,51
6,48
7,45
8,216
9,51
10,243
11,54
12,45
13,45
14,45
15,219
16,213
17,213
18,207
19,234
20,45
21,132
22,207
23,54
24,210
25,51
26,45
27,210
28,204
29,282
30,234
31,210
0,207
1,210
2,216
3,45
4,54
5,51
6,45
7,228
8,267
9,45
10,54
11,48
12,45
13,45
14,51
15,213
16,51
17,240
18,204
19,213
20,45
21,45
22,201
23,45
24,216
25,45
26,51
27,45
28,51
29,261
30,294
31,66
0,192
1,45
2,45
3,45
4,45
5,51
6,45
7,45
8,228
9,216
10,45
11,45
12,45
13,219
14,207
15,210
16,72
17,60
18,69
19,51
20,231
21,39
22,210
23,390
24,426
25,45
26,45
27,213
28,51
29,255
30,216
31,255
0,195
1,201
2,210
3,45
4,45
5,45
6,45
7,45
8,216
9,231
10,129
11,45
12,45
13,45
14,54
15,210
16,51
17,216
18,54
19,213
20,66
21,54
22,201
23,213
24,207
25,213
26,204
27,45
28,210
29,255
30,213
31,201
0,201
1,51
2,48
3,54
4,45
5,45
6,45
7,45
8,213
9,231
10,45
11,51
12,51
13,51
14,216
15,213
16,54
17,207
18,54
19,216
20,207
21,210
22,201
23,48
24,201
25,207
26,210
27,210
28,252
29,267
30,270
31,258
0,183
1,45
2,45
3,45
4,45
5,45
6,45
7,45
8,207
9,219
10,54
11,48
12,45
13,45
14,45
15,225
16,45
17,222
18,51
19,54
20,216
21,45
22,216
23,48
24,213
25,213
26,207
27,45
28,45
29,267
30,222
31,261
0,183
1,45
2,45
3,45
4,54
5,45
6,45
7,45
8,228
9,45
10,45
11,54
12,219
13,54
14,45
15,207
16,54
17,45
18,48
19,216
20,45
21,45
22,204
23,54
24,216
25,219
26,309
27,213
28,198
29,252
30,213
31,213
0,375
1,48
2,51
3,45
4,48
5,51
6,48
7,45
8,204
9,216
10,228
11,204
12,45
13,45
14,45
15,210
16,48
17,204
18,60
19,48
20,45
21,48
22,204
23,201
24,45
25,204
26,210
27,45
28,45
29,255
30,60
31,204
0,201
1,207
2,45
3,51
4,45
5,45
6,51
7,81
8,216
9,45
10,48
11,48
12,51
13,51
14,45
15,261
16,213
17,216
18,204
19,45
20,198
21,48
22,204
23,48
24,45
25,51
26,210
27,45
28,198
29,252
30,45
31,258
0,195
1,45
2,216
3,54
4,54
5,45
6,45
7,78
8,204
9,45
10,216
11,60
12,213
13,51
14,48
15,210
16,213
17,45
18,48
19,45
20,66
21,54
22,210
23,48
24,210
25,48
26,210
27,213
28,207
29,255
30,255
31,48
0,420
1,45
2,213
3,54
4,51
5,54
6,51
7,198
8,216
9,114
10,48
11,51
12,54
13,45
14,45
15,210
16,216
17,45
18,48
19,213
20,48
21,45
22,297
23,48
24,213
25,213
26,330
27,213
28,51
29,252
30,261
31,270
0,186
1,45
2,225
3,48
4,45
5,45
6,69
7,48
8,201
9,45
10,213
11,51
12,213
13,51
14,51
15,216
16,216
17,51
18,45
19,219
20,204
21,54
22,201
23,48
24,210
25,51
26,219
27,213
28,111
29,261
30,261
31,204
0,207
1,207
2,216
3,45
4,45
5,45
6,45
7,63
8,207
9,132
10,117
11,45
12,54
13,45
14,54
15,201
16,213
17,432
18,207
19,213
20,51
21,45
22,198
23,48
24,45
25,204
26,45
27,228
28,198
29,255
30,234
31,258
0,216
1,51
2,213
3,48
4,54
5,45
6,216
7,45
8,231
9,45
10,210
11,45
12,51
13,219
14,51
15,219
16,45
17,54
18,48
19,222
20,63
21,213
22,207
23,45
24,48
25,207
26,45
27,219
28,201
29,255
30,81
31,210
0,231
1,45
2,210
3,45
4,45
5,45
6,54
7,126
8,225
9,207
10,135
11,207
12,45
13,45
14,45
15,204
16,216
17,216
18,45
19,111
20,45
21,132
22,201
23,201
24,207
25,45
26,207
27,213
28,204
29,252
30,219
31,258
0,183
1,207
2,54
3,48
4,45
5,51
6,51
7,48
8,213
9,228
10,237
11,45
12,48
13,45
14,51
15,201
16,210
17,201
18,45
19,216
20,45
21,48
22,207
23,45
24,213
25,207
26,210
27,210
28,204
29,255
30,225
31,45
0,834
1,51
2,51
3,45
4,45
5,48
6,48
7,75
8,222
9,48
10,243
11,51
12,216
13,222
14,45
15,210
16,216
17,51
18,210
19,57
20,108
21,45
22,204
23,48
24,225
25,51
26,48
27,210
28,210
29,255
30,261
31,45
0,180
1,45
2,45
3,45
4,51
5,159
6,51
7,51
8,207
9,147
10,45
11,216
12,219
13,213
14,54
15,228
16,219
17,216
18,51
19,51
20,207
21,78
22,210
23,45
24,48
25,198
26,45
27,210
28,204
29,267
30,267
31,210
0,186
1,210
2,210
3,45
4,45
5,45
6,48
7,51
8,204
9,45
10,54
11,45
12,45
13,45
14,45
15,216
16,45
17,51
18,216
19,48
20,51
21,48
22,210
23,48
24,51
25,207
26,210
27,45
28,45
29,255
30,216
31,258
0,189
1,210
2,51
3,45
4,54
5,222
6,51
7,222
8,207
9,126
10,45
11,204
12,45
13,51
14,45
15,213
16,45
17,207
18,45
19,225
20,72
21,45
22,210
23,213
24,210
25,45
26,54
27,45
28,45
29,261
30,216
31,210
0,189
1,213
2,213
3,45
4,54
5,222
6,45
7,45
8,210
9,54
10,210
11,45
12,54
13,45
14,48
15,207
16,216
17,213
18,45
19,60
20,51
21,45
22,201
23,54
24,213
25,51
26,204
27,48
28,201
29,255
30,216
31,45
0,201
1,45
2,213
3,54
4,45
5,78
6,45
7,45
8,309
9,225
10,51
11,45
12,54
13,45
14,45
15,204
16,222
17,45
18,48
19,210
20,72
21,81
22,204
23,45
24,45
25,204
26,210
27,213
28,207
29,255
30,207
31,51
0,177
1,45
2,210
3,48
4,45
5,54
6,45
7,45
8,210
9,126
10,135
11,51
12,45
13,51
14,54
15,210
16,45
17,222
18,207
19,219
20,54
21,45
22,201
23,216
24,45
25,51
26,207
27,207
28,45
29,261
30,264
31,210
0,192
1,45
2,45
3,45
4,45
5,222
6,123
7,216
8,207
9,117
10,213
11,48
12,45
13,45
14,51
15,210
16,234
17,213
18,54
19,63
20,69
21,45
22,201
23,204
24,54
25,198
26,213
27,207
28,213
29,258
30,267
31,213
0,192
1,45
2,51
3,45
4,45
5,45
6,213
7,51
8,207
9,45
10,213
11,54
12,45
13,45
14,48
15,207
16,222
17,213
18,54
19,69
20,99
21,207
22,201
23,51
24,210
25,207
26,207
27,51
28,54
29,255
30,258
31,216
0,432
1,45
2,45
3,51
4,51
5,45
6,45
7,48
8,207
9,234
10,51
11,207
12,48
13,48
14,45
15,210
16,48
17,51
18,210
19,48
20,54
21,45
22,207
23,45
24,210
25,51
26,207
27,216
28,60
29,252
30,255
31,258
0,183
1,45
2,45
3,45
4,51
5,45
6,207
7,51
8,198
9,96
10,240
11,45
12,45
13,45
14,54
15,213
16,51
17,48
18,54
19,57
20,207
21,54
22,204
23,45
24,48
25,201
26,210
27,45
28,207
29,252
30,210
31,207
0,207
1,45
2,45
3,45
4,48
5,48
6,45
7,48
8,210
9,111
10,54
11,48
12,54
13,51
14,51
15,207
16,45
17,213
18,51
19,216
20,57
21,48
22,204
23,48
24,45
25,204
26,210
27,213
28,54
29,252
30,267
31,255
0,180
1,45
2,51
3,45
4,45
5,48
6,51
7,45
8,207
9,219
10,45
11,45
12,45
13,45
14,45
15,210
16,216
17,210
18,45
19,216
20,51
21,219
22,204
23,45
24,45
25,51
26,219
27,216
28,45
29,252
30,264
31,213
0,192
1,207
2,201
3,45
4,45
5,51
6,45
7,45
8,225
9,45
10,213
11,198
12,51
13,45
14,45
15,201
16,54
17,210
18,57
19,240
20,228
21,48
22,201
23,48
24,45
25,210
26,45
27,54
28,204
29,252
30,303
31,264
0,198
1,201
2,45
3,45
4,51
5,45
6,51
7,45
8,204
9,237
10,126
11,45
12,216
13,51
14,45
15,216
16,54
17,222
18,45
19,69
20,54
21,51
22,207
23,45
24,45
25,207
26,45
27,210
28,198
29,255
30,234
31,216
0,207
1,45
2,45
3,45
4,51
5,105
6,48
7,48
8,216
9,45
10,51
11,54
12,51
13,45
14,48
15,207
16,45
17,45
18,48
19,51
20,66
21,54
22,207
23,45
24,213
25,45
26,45
27,213
28,198
29,258
30,213
31,261
0,186
1,207
2,210
3,45
4,45
5,45
6,51
7,45
8,201
9,48
10,204
11,210
12,45
13,45
14,45
15,222
16,45
17,45
18,45
19,210
20,45
21,45
22,204
23,45
24,216
25,201
26,213
27,231
28,213
29,258
30,255
31,45
0,195
1,207
2,216
3,51
4,210
5,54
6,45
7,81
8,198
9,126
10,45
11,45
12,54
13,45
14,51
15,219
16,48
17,210
18,210
19,51
20,69
21,45
22,207
23,45
24,213
25,45
26,213
27,51
28,198
29,261
30,48
31,210
0,192
1,45
2,51
3,45
4,45
5,48
6,54
7,45
8,204
9,135
10,219
11,48
12,51
13,54
14,54
15,213
16,216
17,45
18,54
19,216
20,51
21,207
22,207
23,201
24,45
25,45
26,216
27,210
28,84
29,255
30,213
31,204
0,201
1,45
2,45
3,45
4,45
5,48
6,75
7,45
8,210
9,147
10,51
11,204
12,48
13,45
14,48
15,216
16,45
17,213
18,45
19,210
20,51
21,48
22,210
23,45
24,216
25,210
26,228
27,210
28,204
29,255
30,210
31,255
0,198
1,51
2,213
3,45
4,45
5,45
6,48
7,48
8,207
9,219
10,45
11,213
12,51
13,216
14,48
15,210
16,225
17,210
18,45
19,54
20,66
21,204
22,207
23,54
24,213
25,213
26,204
27,48
28,45
29,261
30,267
31,213
0,183
1,45
2,45
3,45
4,45
5,45
6,45
7,225
8,222
9,201
10,108
11,54
12,54
13,48
14,48
15,207
16,222
17,45
18,51
19,45
20,102
21,45
22,213
23,201
24,51
25,207
26,204
27,216
28,48
29,255
30,267
31,258
0,372
1,54
2,51
3,51
4,45
5,210
6,45
7,231
8,222
9,240
10,117
11,45
12,45
13,201
14,51
15,210
16,204
17,216
18,51
19,84
20,45
21,45
22,213
23,45
24,210
25,45
26,45
27,213
28,198
29,264
30,264
31,261
0,180
1,45
2,216
3,45
4,45
5,51
6,72
7,45
8,207
9,111
10,237
11,45
12,48
13,45
14,45
15,228
16,45
17,213
18,51
19,93
20,51
21,45
22,207
23,45
24,51
25,54
26,210
27,222
28,51
29,255
30,210
31,213
0,198
1,45
2,210
3,51
4,45
5,51
6,198
7,45
8,201
9,105
10,45
11,45
12,45
13,51
14,45
15,201
16,45
17,204
18,213
19,51
20,213
21,45
22,204
23,210
24,201
25,51
26,216
27,210
28,51
29,255
30,264
31,210
0,183
1,213
2,48
3,54
4,51
5,45
6,207
7,48
8,201
9,99
10,126
11,45
12,213
13,45
14,51
15,213
16,213
17,45
18,45
19,393
20,219
21,45
22,231
23,201
24,48
25,198
26,213
27,234
28,45
29,264
30,213
31,207
0,192
1,45
2,45
3,51
4,45
5,45
6,201
7,75
8,213
9,45
10,45
11,48
12,45
13,45
14,390
15,213
16,48
17,45
18,54
19,54
20,45
21,45
22,303
23,51
24,51
25,51
26,51
27,213
28,198
29,264
30,255
31,258
0,1077
1,210
2,210
3,276
4,45
5,48
6,45
7,45
8,207
9,54
10,45
11,48
12,45
13,216
14,51
15,213
16,54
17,219
18,51
19,108
20,216
21,45
22,204
23,51
24,210
25,207
26,51
27,213
28,198
29,258
30,258
31,291
0,1092
1,207
2,219
3,45
4,45
5,45
6,51
7,81
8,207
9,45
10,246
11,198
12,48
13,54
14,45
15,216
16,51
17,201
18,45
19,54
20,207
21,45
22,204
23,45
24,45
25,51
26,207
27,216
28,45
29,255
30,270
31,216
0,198
1,45
2,45
3,45
4,45
5,45
6,213
7,51
8,210
9,210
10,231
11,45
12,45
13,45
14,45
15,228
16,48
17,45
18,201
19,45
20,51
21,48
22,228
23,45
24,213
25,204
26,51
27,45
28,45
29,252
30,216
31,258
0,864
1,210
2,213
3,51
4,48
5,45
6,45
7,48
8,204
9,141
10,48
11,51
12,51
13,48
14,45
15,213
16,45
17,45
18,210
19,219
20,84
21,48
22,207
23,45
24,54
25,204
26,45
27,219
28,45
29,258
30,213
31,207
0,198
1,45
2,207
3,48
4,45
5,45
6,129
7,51
8,204
9,45
10,111
11,204
12,45
13,45
14,51
15,210
16,45
17,51
18,45
19,231
20,54
21,54
22,210
23,45
24,213
25,204
26,45
27,210
28,204
29,255
30,213
31,255
0,585
1,207
2,51
3,45
4,45
5,51
6,117
7,51
8,198
9,219
10,243
11,51
12,204
13,51
14,45
15,201
16,45
17,207
18,51
19,45
20,45
21,48
22,207
23,45
24,51
25,48
26,51
27,51
28,51
29,255
30,213
31,255
0,507
1,45
2,51
3,51
4,45
5,48
6,45
7,93
8,210
9,225
10,96
11,210
12,45
13,45
14,201
15,210
16,45
17,48
18,54
19,222
20,45
21,45
22,207
23,45
24,210
25,45
26,207
27,45
28,198
29,258
30,48
31,255
0,195
1,51
2,45
3,54
4,45
5,45
6,45
7,51
8,207
9,123
10,48
11,51
12,45
13,216
14,45
15,210
16,213
17,51
18,207
19,66
20,51
21,213
22,207
23,204
24,210
25,72
26,213
27,63
28,198
29,255
30,258
31,210
0,204
1,207
2,210
3,51
4,45
5,48
6,51
7,48
8,216
9,114
10,45
11,45
12,45
13,48
14,54
15,210
16,213
17,45
18,45
19,45
20,45
21,51
22,201
23,204
24,45
25,45
26,48
27,48
28,204
29,255
30,258
31,264
0,195
1,207
2,210
3,45
4,51
5,45
6,45
7,216
8,207
9,54
10,51
11,51
12,45
13,51
14,54
15,207
16,45
17,51
18,48
19,45
20,96
21,45
22,210
23,51
24,51
25,45
26,210
27,216
28,198
29,255
30,264
31,45
0,750
1,207
2,207
3,54
4,45
5,51
6,51
7,84
8,198
9,48
10,126
11,48
12,45
13,45
14,45
15,201
16,51
17,45
18,51
19,210
20,51
21,54
22,210
23,48
24,72
25,204
26,45
27,45
28,45
29,258
30,213
31,45
0,192
1,45
2,213
3,45
4,51
5,48
6,48
7,45
8,207
9,54
10,219
11,45
12,216
13,54
14,45
15,213
16,219
17,216
18,72
19,126
20,99
21,57
22,207
23,45
24,45
25,45
26,204
27,210
28,204
29,264
30,111
31,45
0,186
1,45
2,213
3,45
4,45
5,135
6,198
7,231
8,207
9,51
10,210
11,54
12,51
13,45
14,51
15,210
16,225
17,204
18,48
19,45
20,75
21,51
22,213
23,54
24,45
25,45
26,45
27,210
28,45
29,252
30,258
31,255
0,198
1,207
2,45
3,45
4,54
5,48
6,51
7,210
8,207
9,141
10,45
11,60
12,45
13,222
14,45
15,216
16,219
17,45
18,45
19,75
20,48
21,45
22,201
23,54
24,45
25,204
26,72
27,45
28,54
29,258
30,267
31,210
0,192
1,51
2,45
3,51
4,216
5,45
6,45
7,54
8,207
9,45
10,210
11,45
12,54
13,51
14,51
15,207
16,54
17,45
18,207
19,45
20,81
21,51
22,207
23,45
24,210
25,198
26,48
27,54
28,207
29,252
30,264
31,51
0,198
1,51
2,210
3,45
4,45
5,54
6,54
7,45
8,213
9,45
10,219
11,204
12,213
13,51
14,69
15,210
16,45
17,51
18,45
19,72
20,48
21,45
22,198
23,48
24,45
25,51
26,51
27,213
28,210
29,255
30,222
31,210
0,186
1,45
2,45
3,51
4,45
5,51
6,132
7,48
8,225
9,117
10,228
11,48
12,45
13,45
14,45
15,204
16,45
17,45
18,51
19,81
20,48
21,54
22,207
23,45
24,51
25,204
26,99
27,213
28,216
29,255
30,210
31,102
0,195
1,201
2,216
3,51
4,45
5,45
6,207
7,219
8,216
9,129
10,45
11,45
12,45
13,45
14,45
15,201
16,51
17,207
18,45
19,45
20,51
21,45
22,210
23,48
24,48
25,207
26,45
27,45
28,51
29,252
30,219
31,258
0,681
1,51
2,45
3,45
4,48
5,108
6,159
7,45
8,222
9,108
10,51
11,48
12,45
13,51
14,210
15,201
16,51
17,216
18,210
19,84
20,57
21,51
22,204
23,207
24,219
25,207
26,51
27,216
28,204
29,45
30,213
31,216
0,207
1,45
2,216
3,48
4,45
5,48
6,81
7,51
8,207
9,45
10,108
11,51
12,54
13,51
14,45
15,201
16,213
17,45
18,48
19,45
20,45
21,45
22,201
23,51
24,45
25,45
26,48
27,213
28,213
29,255
30,258
31,270
0,201
1,45
2,45
3,48
4,45
5,45
6,45
7,78
8,213
9,210
10,117
11,45
12,216
13,51
14,48
15,222
16,48
17,207
18,48
19,45
20,114
21,45
22,204
23,48
24,51
25,207
26,210
27,219
28,60
29,252
30,261
31,261
0,195
1,51
2,51
3,51
4,45
5,51
6,201
7,75
8,201
9,231
10,45
11,204
12,51
13,216
14,48
15,201
16,45
17,51
18,48
19,213
20,48
21,48
22,243
23,51
24,51
25,51
26,204
27,225
28,219
29,255
30,267
31,75
0,300
1,51
2,213
3,48
4,45
5,45
6,210
7,69
8,201
9,45
10,219
11,45
12,45
13,45
14,51
15,216
16,45
17,207
18,210
19,108
20,96
21,45
22,201
23,213
24,45
25,198
26,213
27,60
28,231
29,261
30,267
31,273
0,192
1,45
2,213
3,48
4,45
5,51
6,45
7,75
8,213
9,45
10,54
11,105
12,45
13,54
14,45
15,213
16,213
17,45
18,45
19,78
20,213
21,48
22,207
23,54
24,228
25,54
26,207
27,213
28,51
29,255
30,219
31,255
0,192
1,45
2,51
3,45
4,45
5,45
6,48
7,45
8,207
9,114
10,48
11,54
12,45
13,45
14,45
15,210
16,45
17,219
18,51
19,45
20,204
21,48
22,207
23,45
24,51
25,204
26,216
27,45
28,51
29,255
30,258
31,264
0,183
1,207
2,213
3,45
4,45
5,51
6,51
7,54
8,210
9,132
10,102
11,45
12,45
13,48
14,51
15,201
16,48
17,201
18,45
19,69
20,51
21,60
22,207
23,54
24,51
25,48
26,45
27,51
28,207
29,255
30,264
31,204
0,195
1,54
2,201
3,45
4,45
5,45
6,45
7,54
8,204
9,45
10,48
11,45
12,213
13,45
14,45
15,228
16,51
17,45
18,213
19,102
20,72
21,57
22,207
23,45
24,210
25,210
26,204
27,213
28,48
29,264
30,228
31,168
0,195
1,45
2,48
3,45
4,45
5,45
6,45
7,216
8,207
9,228
10,129
11,129
12,51
13,45
14,45
15,210
16,216
17,207
18,48
19,57
20,45
21,63
22,201
23,48
24,210
25,198
26,210
27,216
28,45
29,252
30,48
31,225
0,201
1,51
2,51
3,45
4,51
5,51
6,51
7,51
8,201
9,159
10,213
11,45
12,216
13,45
14,45
15,216
16,213
17,60
18,219
19,207
20,63
21,201
22,240
23,210
24,51
25,201
26,45
27,213
28,225
29,255
30,285
31,213
0,195
1,51
2,54
3,45
4,45
5,48
6,45
7,45
8,201
9,216
10,234
11,45
12,45
13,45
14,198
15,210
16,45
17,219
18,201
19,45
20,54
21,45
22,207
23,48
24,45
25,48
26,210
27,45
28,201
29,255
30,213
31,210
0,186
1,48
2,45
3,45
4,45
5,45
6,48
7,51
8,213
9,108
10,45
11,45
12,54
13,51
14,48
15,207
16,45
17,54
18,45
19,54
20,54
21,207
22,204
23,213
24,210
25,204
26,45
27,213
28,45
29,255
30,210
31,270
0,192
1,45
2,48
3,45
4,45
5,51
6,54
7,45
8,213
9,213
10,234
11,45
12,45
13,48
14,54
15,210
16,45
17,210
18,210
19,45
20,51
21,51
22,204
23,201
24,69
25,198
26,225
27,216
28,45
29,267
30,216
31,258
0,204
1,51
2,48
3,45
4,45
5,45
6,48
7,54
8,204
9,99
10,45
11,45
12,213
13,45
14,45
15,210
16,234
17,216
18,45
19,228
20,81
21,51
22,204
23,201
24,54
25,51
26,210
27,51
28,45
29,255
30,258
31,213
0,180
1,45
2,45
3,51
4,45
5,105
6,207
7,303
8,204
9,207
10,240
11,45
12,45
13,45
14,45
15,216
16,213
17,45
18,201
19,72
20,45
21,48
22,207
23,207
24,45
25,207
26,45
27,45
28,222
29,267
30,261
31,210
0,204
1,45
2,213
3,51
4,54
5,48
6,45
7,48
8,204
9,99
10,213
11,45
12,45
13,51
14,45
15,216
16,48
17,45
18,48
19,225
20,45
21,207
22,201
23,51
24,48
25,204
26,204
27,210
28,222
29,258
30,222
31,294
0,186
1,45
2,45
3,51
4,45
5,51
6,51
7,45
8,204
9,147
10,102
11,48
12,45
13,213
14,45
15,219
16,228
17,213
18,207
19,54
20,207
21,45
22,207
23,45
24,201
25,210
26,210
27,45
28,210
29,252
30,270
31,258
0,618
1,45
2,204
3,54
4,45
5,45
6,54
7,126
8,216
9,216
10,48
11,51
12,54
13,45
14,48
15,201
16,51
17,45
18,45
19,48
20,123
21,75
22,213
23,51
24,225
25,45
26,213
27,213
28,51
29,255
30,51
31,216
0,870
1,51
2,210
3,54
4,45
5,54
6,45
7,54
8,216
9,234
10,45
11,204
12,48
13,51
14,51
15,219
16,213
17,204
18,48
19,69
20,48
21,45
22,201
23,45
24,45
25,45
26,210
27,252
28,45
29,252
30,45
31,261
0,987
1,45
2,51
3,45
4,45
5,45
6,54
7,201
8,234
9,45
10,225
11,45
12,45
13,51
14,45
15,222
16,48
17,45
18,204
19,210
20,222
21,39
22,210
23,48
24,213
25,45
26,45
27,45
28,204
29,255
30,258
31,267
0,189
1,207
2,213
3,54
4,45
5,54
6,54
7,72
8,213
9,45
10,228
11,45
12,45
13,45
14,45
15,210
16,51
17,54
18,51
19,51
20,45
21,45
22,204
23,207
24,216
25,48
26,207
27,213
28,210
29,267
30,258
31,258
0,123
1,45
2,45
3,45
4,51
5,51
6,87
7,51
8,198
9,144
10,210
11,210
12,54
13,45
14,54
15,207
16,48
17,45
18,222
19,117
20,51
21,45
22,210
23,45
24,201
25,45
26,45
27,210
28,207
29,255
30,258
31,45
0,831
1,45
2,207
3,45
4,45
